q0p0;q0p1;q0p2;q1p0;q1p1;q2p0;q2p1;q2p2;s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[0, 7];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[1, 7];s[2, 3];s[2, 4];s[2, 5];s[2, 6];s[2, 7];s[3, 5];s[3, 6];s[3, 7];s[4, 5];s[4, 6];s[4, 7];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15;cost_ranking 16;cost_ranking 17;cost_ranking 18;cost_ranking 19;cost_ranking 20
11;42;26;23;1;9;46;13;-15;-10;-14;-8;-1;-7;-18;-11;-5;-5;-19;-13;-19;-14;-5;-19;-9;-13;-13;-14;-14;-16;-9;-5;0;1;8;10;18;19;25;26;32;37;48;52;53;53;90
33;3;5;19;35;8;3;42;-15;-17;-8;-5;-10;-8;-18;-5;-2;-16;-10;0;-5;-10;-10;-4;-6;-14;-16;-16;-11;1;5;7;9;13;13;17;26;27;29;32;33;33;35;35;55;61;72
8;9;15;30;11;36;33;35;-16;-16;-18;-5;-5;-16;-8;0;-3;-5;-12;-8;-1;-13;-3;-5;-15;-8;-17;-10;-10;4;21;23;28;31;32;32;35;35;36;38;38;40;44;45;54;57;63
41;40;13;23;12;27;10;27;-1;-6;-16;-11;-8;-17;-13;-13;-18;-18;-13;-18;-8;-7;-4;-15;-5;-5;-3;-17;-16;-7;14;14;21;23;27;29;32;33;41;45;50;50;50;55;57;59;77
45;24;34;18;41;40;19;30;-12;-19;-11;-6;-7;-18;-4;-19;-5;-7;-6;-16;-14;-5;-6;-20;-3;-14;-13;-11;-13;25;33;35;52;56;57;60;60;61;62;64;69;69;70;71;72;77;83
11;13;41;18;20;23;10;1;-6;-20;-10;-14;-14;-8;-7;-6;-10;-7;-5;0;-17;-20;-7;-18;-20;-17;-20;-17;-11;-13;-10;-7;-1;0;3;4;9;9;18;22;23;24;31;34;42;44;47
9;4;28;1;18;35;10;34;-10;-15;-8;-4;-14;-19;-20;-9;-19;-11;-8;-1;-17;-20;-11;-8;-3;-3;-13;-3;-8;-26;-10;3;4;6;8;15;15;17;17;19;24;26;31;32;41;50;60
8;12;0;9;8;47;27;4;-16;-19;-3;-10;-7;-4;-14;-8;-9;-13;-7;-11;-18;-17;-9;-19;-11;-9;-2;-16;-11;-19;-17;-14;-12;-11;-9;-2;-1;1;7;8;12;24;24;26;37;39;43
48;44;40;31;9;26;17;6;-1;-18;-7;-9;-3;-7;-11;-4;-14;-2;-3;-2;-5;-2;-6;-20;-8;-18;-9;-9;-7;35;36;38;39;40;49;50;53;54;55;59;63;63;69;70;75;77;78
46;28;2;31;6;16;45;48;-11;-11;-5;-12;-15;-1;-8;-17;-13;-5;-4;-18;-16;-15;-7;-16;-6;-9;-8;-3;-4;-18;13;17;17;27;41;44;53;55;61;61;65;70;71;84;90;92;93
43;38;28;12;12;2;43;12;-8;-11;-14;-4;-6;-14;-13;-11;0;-16;-15;-16;-19;-5;-19;-19;-18;-3;-7;0;-20;-11;-3;0;8;13;15;16;21;25;29;30;45;50;61;62;68;80;83
33;18;47;17;45;40;35;32;-8;-19;-4;-11;-5;-7;-10;-11;-2;-6;0;-20;-4;-3;-10;-11;-10;-18;-1;-8;-1;36;46;51;51;56;67;68;75;78;78;81;85;86;89;93;94;96;107
20;26;15;25;32;4;37;22;-10;0;-18;-17;-16;-6;-1;-8;-12;-18;-16;-13;-9;-9;-14;-12;-15;-8;-13;-7;0;7;9;16;24;25;29;33;37;40;40;41;42;55;55;58;61;65;75
3;20;29;28;11;20;47;24;-19;-17;-16;-12;-13;-18;0;-13;-5;-14;0;-15;-1;-7;-5;-18;-11;-4;-16;-3;-1;-15;-2;7;19;19;22;28;29;36;36;40;43;58;61;62;70;72;86
22;11;44;24;45;3;35;8;-2;-6;-12;-3;-19;-19;-15;-4;-7;-17;-15;-3;-7;-14;-10;-3;-4;-2;-1;-1;-19;5;12;13;31;31;32;39;40;46;49;51;65;68;70;72;81;92;106
42;49;3;19;49;2;2;29;-15;-1;-16;-16;-9;-12;-16;-11;-5;-8;-20;-10;-3;-17;-19;-13;-10;-1;0;-2;-18;-23;-12;11;19;22;25;34;34;41;43;65;73;74;76;76;77;85;92
44;41;39;27;32;33;21;49;-17;-8;-14;-7;-14;-19;-1;-13;-1;-6;-19;-17;-6;-8;-4;-1;-7;-18;-17;-8;-3;53;59;61;62;64;68;70;71;72;73;74;74;74;75;84;96;100;112
10;16;17;17;5;21;34;24;-15;-20;-13;-6;-8;0;-16;-16;-9;-19;-11;-6;-11;-13;-4;-4;-20;-4;-9;-5;-17;-7;-6;-6;1;16;17;18;19;20;24;24;25;29;32;34;34;38;39
35;42;16;41;25;12;46;43;-18;-7;-18;-17;-1;0;0;-2;-1;-17;-8;-9;-2;-19;-11;-9;-1;-3;-7;-6;-1;35;40;43;50;53;63;70;75;76;78;84;86;92;94;97;106;106;127
37;15;27;1;44;0;39;46;-8;-19;-17;-10;-17;-3;0;-4;-6;-16;-12;-5;-20;0;-20;-12;-8;-13;-17;-14;-3;-16;-3;1;28;29;29;30;38;38;46;47;51;77;78;86;88;89;91
4;30;6;14;13;47;15;15;-5;-5;-10;-9;-7;-10;-19;-6;-16;-17;-10;-4;-14;-12;-13;-17;-3;-17;-18;-12;-14;-5;3;4;6;6;6;8;10;11;15;16;26;30;30;31;33;47;58
18;20;36;26;33;26;36;4;-5;-13;-12;-20;-1;-10;0;-5;-6;-8;-18;-17;-11;-18;-11;-3;-5;-9;-3;-14;-6;23;28;33;35;39;40;43;49;50;50;54;56;56;57;61;64;69;71
38;33;30;8;38;36;35;47;-5;-10;-6;-19;-13;-14;-17;-18;-16;-14;-13;-16;-10;-2;-17;-11;-7;-6;-9;-4;-11;34;39;40;49;50;51;54;60;63;69;69;69;71;76;78;81;87;89
0;46;30;1;41;14;16;6;-20;-20;-5;-9;-16;-8;-6;-19;-15;-3;-20;-4;-16;-19;-3;-13;-3;-15;-14;-1;-7;-44;-23;-15;-4;-1;4;5;16;21;27;27;37;51;62;63;63;77;81
18;33;46;42;15;29;22;17;-4;-1;-8;-17;-15;-19;-6;-3;-2;-5;-13;-10;-3;-2;-16;0;-17;-9;-2;-17;-7;20;27;44;45;45;47;49;51;54;59;59;66;67;75;77;78;82;101
12;27;28;43;3;20;43;19;-6;-8;-4;-6;0;-13;-3;-3;-18;-6;-9;-15;-4;-20;-1;-5;-4;-13;-12;-10;-19;7;11;15;20;21;29;32;34;42;55;57;60;67;69;73;78;81;82
24;0;16;18;35;10;29;31;-9;-3;-1;-17;-19;-11;-10;-19;-14;-14;-16;-14;-9;-14;-20;-6;-6;-13;-10;-2;0;-8;6;11;13;16;16;27;28;32;36;38;39;42;48;50;55;66;68
40;15;49;14;29;45;42;21;-1;-5;-11;-10;-4;-16;-19;-18;-11;-3;-8;-19;-1;-13;-6;-12;-20;-5;-3;-18;-1;24;26;28;38;42;49;64;65;65;65;70;73;75;78;80;87;95;100
24;34;10;16;3;4;14;39;-6;-1;0;-18;-12;-17;-18;-9;-4;-12;-20;-14;-5;-7;-15;-8;-19;-20;-7;-14;-8;-9;-8;-6;-3;7;8;10;11;15;15;20;23;24;30;38;40;41;45
27;8;13;12;0;7;31;4;-15;-13;-11;-10;-8;-20;-13;-11;-12;-7;-18;-3;-17;-9;-12;-5;-1;-9;-8;-10;-17;-25;-17;-15;-12;-10;-9;-8;-8;-7;2;4;11;15;18;22;25;28;44
26;31;8;26;33;23;49;14;-20;-1;-10;-5;-12;-12;-14;-17;-20;-17;-13;-14;-10;-11;-8;0;-12;-20;-13;-6;-8;7;14;22;25;27;34;39;43;45;47;51;52;58;59;62;64;73;96
14;5;35;38;4;37;3;27;-2;-10;-19;-11;-17;-10;-8;-19;-6;-10;-3;-16;-11;-6;-15;-18;-18;-9;-6;-2;-9;-4;-2;9;9;12;13;18;20;24;26;33;41;43;49;50;51;73;78
41;36;3;23;40;13;21;49;-3;-10;-7;0;-3;-3;-4;-12;-20;-5;-14;-9;-2;-13;0;-10;-11;-17;-2;-20;-7;9;13;22;43;44;46;47;53;57;71;71;72;75;76;83;90;109;110
31;48;38;16;34;14;23;44;-1;-6;0;-1;-19;0;-11;-3;0;-6;-1;-20;-16;-3;-14;-8;-19;-16;-10;-16;-13;40;43;49;52;54;55;56;63;65;67;67;68;69;71;72;78;86;96
6;3;29;8;33;25;8;43;-18;-14;-12;-16;-19;-4;-20;-10;-9;-18;-16;-12;-11;-11;-18;-4;-20;-18;-4;-1;-11;-32;-14;-2;2;5;14;14;16;18;27;28;30;31;34;38;46;60;64
37;15;20;38;31;21;38;12;-6;-1;-5;0;-1;-7;-17;-14;-16;-11;-20;-5;-2;-17;-6;-1;-14;-12;0;-17;-20;10;32;32;34;35;36;45;50;52;54;56;58;65;68;83;84;88;93
29;8;33;6;6;0;8;34;-17;-12;-10;-4;-14;-12;-11;-12;-6;-12;-4;-13;-8;-12;-4;-16;-11;-2;-12;-1;-2;-26;-21;-8;-7;1;4;6;11;11;20;21;22;23;26;36;41;54;63
41;49;9;40;8;24;25;1;-15;-13;-3;-6;-3;-2;-2;-3;-20;-9;-11;-1;-20;-7;-3;-5;-6;-10;-4;-8;-17;-3;16;17;26;26;30;37;47;50;52;53;54;69;72;79;82;86;103
48;15;18;27;30;39;11;33;-10;-3;-17;-6;0;-5;0;-8;-20;-16;-10;-13;-17;-15;-7;-16;-13;-8;-8;-15;-3;15;16;18;21;41;46;49;52;53;57;58;59;65;68;71;89;90;105
3;38;17;4;31;15;34;0;-10;-14;0;-16;-4;-5;-3;-5;-17;0;-20;-1;0;0;-20;-14;-16;-1;-3;-6;-19;-20;-8;-3;-2;-1;2;8;19;32;32;33;36;38;47;59;73;75;77
28;44;10;44;23;25;2;22;-9;-8;-14;-1;-1;-17;-8;-10;-9;-13;-13;-12;-6;0;-3;-15;-5;-10;-7;-7;-19;16;21;33;37;38;45;45;45;47;49;50;59;59;59;67;70;71;74
33;8;36;15;27;33;12;0;-20;-1;-8;-16;-7;-18;-11;-15;-10;-14;-8;-11;-3;-6;-11;0;-15;-15;-8;-1;-13;-24;-8;-3;6;9;17;23;25;28;34;34;39;53;54;57;73;74;76
4;24;22;11;39;0;15;11;-16;-7;-9;-12;-19;-18;-18;-16;-10;-16;-19;-13;-11;-3;-3;-6;-18;-2;-16;-10;0;-16;-16;-11;-5;-3;4;8;10;11;13;20;21;28;29;40;40;50;56
4;25;34;15;37;5;20;25;-2;-15;-2;-4;-11;-7;-7;-19;-4;-11;-18;-3;-20;-9;-6;-10;-12;-8;-7;0;-5;6;9;10;21;22;23;30;34;35;37;39;42;42;46;64;71;79;82
49;2;33;37;48;6;14;1;-9;-4;-5;-20;-8;-16;-8;-17;-17;-15;-11;-11;-9;-17;-15;-8;-3;-6;-10;-5;-2;3;4;17;21;26;34;39;48;53;54;57;62;64;68;70;82;84;84
11;11;20;27;13;0;21;32;-15;-3;-6;0;-7;-8;-7;-6;-12;-15;-16;-6;-7;-11;-17;-19;-12;-18;-12;-19;-13;-2;-1;3;5;5;7;8;18;21;23;27;28;29;29;29;30;32;33
17;40;42;34;23;26;18;0;-14;-9;-16;-7;-7;-12;-6;-17;-3;-18;-1;0;0;-3;-3;-7;-10;-10;-13;0;-3;20;21;28;34;36;38;40;42;53;59;62;64;67;72;78;80;80;94
4;8;7;0;34;28;48;36;-11;-14;-3;-10;-14;-6;-3;0;-15;-7;-15;-3;-18;-11;-4;-20;-15;-16;-18;-17;-18;-18;-2;-1;8;10;14;15;16;20;28;30;31;45;49;50;52;55;58
27;32;22;9;43;30;38;29;-1;-9;0;-2;-14;-9;-20;-2;-7;-6;-1;-14;-16;0;-2;-2;-6;-7;-12;-2;-18;42;43;48;50;53;57;58;58;60;60;62;63;65;71;79;84;87;95
25;17;26;38;17;45;41;18;-13;-9;-2;-13;-12;-16;-15;-15;-9;-8;-20;-13;-16;-20;-16;-1;-7;-20;-11;-18;-13;16;19;26;26;29;33;33;36;38;43;48;58;64;65;68;71;72;92
19;20;45;49;41;26;48;27;-6;-6;-12;-16;-13;-20;-14;0;-5;-2;-10;-18;-15;-2;-8;-1;-13;-20;0;-17;-2;54;56;66;68;69;70;73;73;74;75;79;79;81;83;85;94;97;117
22;25;20;36;9;10;45;21;-20;-13;-5;-3;-20;-13;-18;-20;-14;-13;-13;-8;0;-1;-12;-18;-12;-4;-10;-14;-7;-4;12;13;17;20;21;23;25;33;35;35;46;48;51;52;67;68;75
32;38;29;23;0;40;11;29;-14;-2;-8;-9;-8;-7;-10;-8;-13;-6;-4;-11;-13;-3;-4;-16;-4;-5;-9;-5;-20;21;21;23;27;31;31;36;39;48;51;52;53;57;57;59;68;70;72
21;35;27;8;36;34;35;44;-3;-6;-11;-1;-16;-18;-10;-13;-13;-13;-17;-9;-6;-1;-11;-17;-5;-16;-4;-9;-17;29;29;32;35;38;40;42;47;55;62;70;70;74;75;76;78;78;79
34;34;24;23;20;40;1;2;-16;-15;-17;-17;-9;-13;0;-17;-15;-3;-19;-5;-7;-5;-4;-4;-9;-7;-12;-11;-20;12;12;15;16;17;19;21;24;27;29;33;36;50;57;60;60;63;65
28;45;24;8;26;25;15;17;-10;-3;-15;-11;-16;-6;-20;-5;-6;-9;-7;-15;-7;-5;-10;-19;-9;-19;0;-1;-2;8;13;17;21;24;26;36;40;44;47;48;50;53;54;57;59;61;71
19;4;17;22;14;45;21;45;-5;-12;-14;-16;-6;-16;-6;-5;-14;-19;0;-1;-20;-5;-16;-11;-17;-3;-13;-4;-13;0;15;22;24;25;33;38;39;39;39;42;42;46;47;53;56;65;72
45;37;45;47;9;8;16;14;-19;-6;-20;-7;-19;-20;-4;-9;-9;-8;0;-2;-2;-4;-1;-14;-10;-17;-15;-19;-11;21;26;30;32;37;38;43;45;47;49;51;53;54;61;72;84;88;94
28;20;10;18;47;13;33;22;-12;-5;-15;-20;-9;-20;-2;-3;-18;-10;-14;-3;-6;-1;-1;-20;-3;-17;-1;-7;-9;1;8;12;13;18;30;30;43;44;60;66;67;68;73;74;74;76;79
15;20;10;10;38;21;36;10;0;-3;-7;-14;-20;-16;-2;-15;-1;-12;0;-13;-4;-9;-11;-13;-18;-13;-3;-2;-14;-1;2;6;7;20;24;26;26;29;29;31;40;49;59;60;61;70;89
15;17;43;31;9;4;5;16;-16;-1;-16;-7;-19;0;0;-1;-9;-6;-16;-11;-15;-18;-15;-15;-14;0;0;-10;-19;1;3;11;11;12;14;17;18;23;27;29;30;30;31;32;36;58;59
43;14;14;18;12;39;36;48;-18;-14;-12;-3;-15;-18;-7;-7;-19;-20;-20;-9;-2;-1;-16;-11;-19;-3;-19;-18;-15;12;18;28;32;32;34;34;35;35;38;39;41;49;56;57;59;59;73
15;4;4;29;18;29;20;24;-13;-20;-19;0;-14;-9;-14;0;-5;-1;-16;-15;-1;-12;-19;-15;-13;0;-5;-6;-1;9;11;12;17;18;22;22;26;26;27;30;30;30;32;38;38;41;47
38;43;38;23;49;44;15;4;-16;0;-7;-14;-14;-6;-2;-7;-8;-7;-5;-20;-18;-13;-4;-8;-10;-5;-8;-20;-8;30;36;48;49;51;52;57;59;68;69;74;74;77;79;85;89;116;119
16;31;23;33;19;25;43;26;-14;-2;-8;-2;-20;-2;-17;-9;-18;-2;-11;-1;-1;-20;-11;-5;-2;-16;-10;-6;-9;25;30;39;40;44;47;47;48;52;55;58;64;66;68;70;73;74;85
36;4;27;44;24;16;38;23;-19;-9;-10;-13;-5;-16;-12;-17;-19;-10;0;-11;-2;-5;-3;-1;-7;-2;-15;-17;-8;0;18;21;30;39;42;43;44;52;56;59;61;66;77;79;84;89;97
1;4;21;11;7;45;6;19;-10;-9;-12;-5;-2;-13;-9;-8;-9;-2;-1;-19;0;-7;-8;-19;-13;-3;0;-16;-1;-17;-16;-14;-10;-8;15;16;16;16;17;18;19;20;32;39;39;54;57
7;32;15;42;7;7;20;47;-3;-2;-12;0;-14;0;-8;-6;-1;-5;-7;-4;-18;-10;-8;-6;-5;-8;-13;-8;-1;-6;-6;19;20;24;33;35;42;44;55;56;61;69;71;72;81;88;108
39;40;4;24;43;47;16;28;-17;-17;-20;-13;-14;-20;-1;-6;-4;-19;-5;-8;-3;-13;-2;-10;-12;-17;-11;-11;-11;14;31;32;36;37;43;44;54;57;57;63;68;72;75;80;81;83;112
25;28;17;44;17;36;13;4;-3;-2;-8;0;-6;-12;-16;-7;-6;-6;-3;-13;-12;-1;-11;-8;-1;-1;-14;-15;-19;-5;8;18;19;21;31;38;44;50;54;57;63;66;69;74;78;81;86
10;27;43;19;31;15;24;32;-5;-13;-7;-11;-19;-5;-8;-4;-14;-8;-17;-4;-8;-8;-4;-9;0;-1;-16;-20;-14;20;21;23;27;36;37;40;43;43;45;51;60;61;61;64;66;72;84
10;12;33;24;7;23;40;33;-8;-18;-1;-19;-14;-2;0;-6;-10;-14;0;-16;-13;-3;-16;-4;-16;-5;0;-9;-10;8;11;21;28;31;31;34;36;40;40;44;47;48;48;52;63;69;78
35;12;33;33;10;47;10;18;-6;-12;-11;-9;-18;-18;0;-1;-7;-7;-1;-10;-10;-1;-16;-7;-5;-2;-20;-17;-5;8;17;25;25;28;28;30;36;48;49;50;58;60;65;66;69;91;95
28;3;43;31;42;2;3;29;0;-4;-8;-8;-3;-12;-20;-10;-17;-12;-4;-15;-5;-18;0;-13;-9;-8;-15;-11;-5;-1;0;1;2;31;37;40;44;45;45;46;50;52;54;77;87;91;94
49;1;4;41;21;11;3;21;-6;-9;-8;-10;-4;-8;-13;-3;-16;-14;-9;-7;-2;-11;-1;-4;-9;-16;-15;-6;-20;-10;-4;2;4;12;12;18;19;25;38;40;41;48;49;58;68;83;85
13;2;22;11;30;28;31;10;-6;-1;0;-19;-7;-20;-14;-16;-10;-11;-3;-13;-19;-11;-1;-9;-9;0;-7;-1;-15;-8;-4;2;5;21;21;23;30;30;33;37;38;39;41;41;53;58;63
4;35;28;32;27;26;14;12;-17;-4;-20;-18;-13;-12;-5;-4;0;-8;-3;-4;-20;-8;-14;-20;-13;-5;-7;-1;-2;2;5;13;22;24;26;43;47;50;50;50;54;56;56;57;59;70;72
25;25;38;3;49;37;1;30;-10;-13;-2;-16;-4;-18;-8;-9;-13;-7;-11;-5;-7;-7;-18;-19;-13;-8;-2;-12;-10;-15;-10;11;19;25;34;34;34;36;41;42;64;77;79;84;92;94;110
8;36;11;3;30;38;41;30;-12;-17;-10;-2;-5;-19;-18;-14;-5;-4;-16;-16;-4;-11;-15;-1;-7;-13;-4;-20;-9;0;11;21;26;31;31;31;33;35;37;40;43;45;49;55;64;65;68
30;21;9;26;2;30;28;17;-15;-9;0;-3;-9;0;-11;-5;-12;-6;-6;-6;-9;0;-18;-13;-7;-18;0;-10;-9;-5;10;14;18;22;23;26;31;37;37;38;40;50;53;56;58;59;59
1;31;22;32;44;43;40;18;-9;-11;-3;-12;-20;-14;-3;-14;-8;-17;-8;-5;-20;-8;-6;-17;-15;-8;0;-7;0;14;32;37;42;47;50;52;55;61;63;66;73;73;74;84;86;97;101
37;23;13;31;21;30;40;23;-9;-3;-5;-9;0;-11;-2;-17;-17;-5;-14;-14;-6;-11;-19;-4;-15;-9;-20;-11;-14;10;24;25;35;38;44;46;50;51;52;52;54;60;64;73;75;75;80
7;25;11;47;44;12;4;22;-13;-20;-12;-6;-5;-15;-11;-13;-7;-5;-12;-6;-20;0;-20;-4;-7;-7;-17;-5;-4;14;24;24;32;34;37;40;41;43;44;47;47;48;50;51;52;67;71
37;2;14;6;27;23;46;29;-18;-1;-17;-19;0;-12;-1;-11;-5;-5;-12;-6;-1;-10;-13;-15;-14;-20;-13;-17;-20;-7;0;4;15;16;23;27;30;31;32;34;38;44;52;54;56;72;73
7;37;10;32;21;12;14;19;-9;-17;-20;-1;-12;-3;-19;-1;-2;-7;-6;-1;-11;-9;-12;-11;-1;-11;-18;-5;-5;-15;11;13;13;19;26;26;30;32;32;32;40;42;46;46;66;67;77
17;31;1;44;9;35;22;15;-2;-16;-3;-12;-14;-2;-18;-6;0;-15;-11;-6;-14;-8;-13;-5;-12;-7;-10;-17;-8;-2;1;3;3;14;15;27;29;32;36;41;50;53;57;66;83;86;97
13;18;19;41;2;31;42;1;-19;-18;-14;-11;-16;-17;-16;-10;-13;-3;-1;-12;-7;-9;-17;-20;-9;-1;-3;-1;-7;-25;-14;-5;11;19;22;27;30;32;32;39;41;42;43;57;62;63;83
48;37;6;4;44;49;36;47;-15;-20;-2;-18;-7;-15;-6;-13;-1;-16;-10;-15;-19;-11;0;-11;-11;-14;-15;-7;-17;14;19;33;43;44;50;50;51;53;63;65;73;83;89;95;96;103;104
38;6;6;15;35;0;47;23;-9;-6;-19;0;0;-15;-20;-6;-16;-5;-19;-11;-17;-19;-5;-7;-19;-18;-2;-4;-5;-22;-7;2;6;11;11;13;18;18;34;43;46;48;49;54;72;85;110
23;28;11;29;49;11;41;22;-20;-20;-12;-8;-6;-7;-14;-9;-5;-8;-17;-18;-14;-6;-11;-14;-2;-10;-18;-2;-3;6;17;21;24;33;38;38;47;50;54;56;63;65;74;75;83;84;97
43;33;41;47;49;40;34;27;-13;-13;-15;-12;-12;-2;-18;-18;-13;-18;-20;-13;-6;-5;-6;-9;-9;-1;-16;-10;-7;66;70;75;86;87;88;88;88;90;90;91;91;91;91;93;93;95;96
48;15;15;5;32;47;21;19;-16;-13;-4;-16;-2;-6;-7;-13;0;-6;-4;-4;-12;-17;-13;-6;-14;-6;-7;-20;-20;6;16;21;21;27;28;29;33;41;42;45;48;52;64;67;71;74;103
9;30;27;9;39;11;28;16;-4;-18;-12;-17;-8;0;-19;-11;-4;-11;-11;-4;-15;-15;-5;0;-12;-15;-7;-18;-5;7;13;13;21;21;22;23;26;29;33;39;43;50;51;51;56;57;68
26;45;42;22;46;26;2;11;-3;-12;-5;-18;-16;-13;-1;-19;-14;-9;-6;-15;-18;-19;-14;-6;-19;-5;-15;-5;-20;10;22;23;35;35;39;50;50;51;51;55;60;60;66;66;72;73;82
14;35;49;47;7;44;21;34;-3;-17;-8;-20;-18;-13;-5;-6;-6;-5;-9;-16;-20;-1;-17;-20;-17;-20;-9;-5;-16;0;4;31;41;42;47;50;54;55;55;66;67;74;78;84;87;90;91
42;42;14;35;11;45;37;49;-17;-16;-3;-13;-16;-8;0;-8;-16;-6;-7;-7;-10;-19;-1;-13;-15;-3;-16;-7;-11;29;37;45;54;55;59;63;64;67;69;74;75;85;87;89;90;93;109
6;37;30;26;31;17;21;0;-3;-5;-15;-13;-4;-2;-1;-8;-17;-12;-12;-5;-9;-3;-6;-9;-4;-13;-10;-15;-12;12;16;22;24;25;25;33;36;38;43;43;54;56;58;59;61;61;66
28;42;32;47;9;36;49;21;-20;-20;-11;-10;-17;-6;-8;-12;-9;-16;-2;-10;-6;-1;-15;-6;-2;-16;0;-13;-2;19;35;42;43;43;46;61;66;67;67;70;72;74;92;101;101;121;123
21;44;27;43;22;33;17;24;-16;-7;-10;-18;-10;-7;-15;-10;-16;-2;-7;-4;-13;-5;0;-12;-19;-16;-20;-1;-9;28;34;39;41;45;46;51;54;56;56;59;60;62;64;71;71;86;91
46;38;12;48;5;7;37;28;-4;-18;-11;-4;-9;-9;-15;-14;-5;-10;-5;-14;-8;-18;-6;0;-12;-18;-4;-16;-8;-2;6;17;17;25;38;44;44;50;54;59;62;70;77;86;91;97;111
10;36;10;32;13;1;17;31;-2;-7;0;-3;-20;0;-3;-20;-11;-19;-13;-12;-17;-4;-10;-12;-16;0;-6;-19;-11;-11;1;5;11;11;16;21;21;26;29;33;37;38;47;50;51;58;80
9;45;21;30;48;11;24;47;-11;-5;-18;0;-20;-2;0;-2;-3;-2;-12;-8;-12;-5;-9;-3;-11;-17;-1;-17;-18;18;35;38;41;44;47;59;59;60;61;63;79;81;83;97;101;101;120
6;36;21;11;30;11;35;6;-13;-2;-3;-5;-18;-16;-7;-20;-6;-13;-16;-3;-17;-13;-18;-11;-20;-15;-7;-8;-9;-23;-11;-1;1;9;11;13;14;18;27;35;35;40;43;43;56;62;80
33;41;13;10;13;6;2;26;-8;-20;-10;-19;-17;0;-17;-2;-17;-3;-11;-20;-19;-3;-9;-2;-15;-19;-3;-16;-13;-11;-10;-7;-4;-3;3;6;10;10;19;21;22;25;29;38;47;53;55
1;16;47;24;42;32;5;37;-16;0;-3;-19;-2;-1;-13;-12;-7;-16;-20;-13;-20;-17;-11;-1;-18;-1;-11;-9;-14;-23;19;20;21;34;37;43;52;54;55;58;59;61;62;64;76;77;88
4;36;8;8;21;29;30;13;-11;-14;-11;-10;-19;-9;-7;-19;-11;-9;-4;-2;-13;-3;0;0;-6;-16;-13;-3;-9;-21;-4;9;15;16;19;23;28;28;30;31;33;45;45;47;48;51;66
37;48;29;43;18;0;2;28;-3;-9;-7;-17;-12;-8;-8;-18;-12;-13;-3;-4;-6;-9;-15;-7;-20;-6;-20;-18;-10;13;17;18;19;20;30;42;42;46;52;53;56;58;63;63;76;87;92
43;42;22;35;4;12;23;43;-6;-18;-8;-19;-9;-19;-4;-8;-7;-13;-19;-20;-19;-17;-15;-13;-8;-11;-14;-2;-14;-15;10;18;19;20;31;32;36;49;49;55;56;58;63;66;68;77;95
4;20;4;17;44;6;4;24;-4;-2;-7;-14;-16;-1;-8;-17;-16;-16;-6;-1;-17;-8;-6;-8;-4;-4;-13;-16;-16;-4;3;7;8;17;20;20;21;23;27;28;29;32;32;38;40;48;49
6;40;29;5;24;21;9;5;-15;-1;-12;-11;-6;-14;-17;-11;-20;-2;-8;-7;-2;-2;0;-2;-9;-13;-14;-5;-15;-18;-15;3;11;13;18;21;22;24;24;31;35;36;39;43;43;48;51
42;34;6;23;49;37;39;27;-20;-6;0;-4;-8;-18;-16;-19;-12;-20;-7;-19;-16;-9;0;-6;-9;-9;-20;-14;-12;37;37;37;40;43;51;51;52;55;57;62;65;71;76;80;92;102;106
16;6;31;12;39;22;41;6;-8;-12;-7;-17;-12;-7;-14;-12;-13;-2;-13;-12;-6;-10;-8;-19;-2;-12;-18;-20;0;2;2;3;16;16;23;27;35;37;37;39;40;42;47;56;56;59;69
41;10;14;25;14;9;37;18;-17;-19;-15;-8;-3;-5;-13;-17;-19;-13;0;-4;-17;-7;-10;-1;-18;-10;-17;0;-16;-14;-1;0;13;16;21;25;29;30;30;35;37;42;51;54;54;60;65
21;1;7;13;12;21;32;9;-18;-11;-6;-8;-1;-20;-20;-15;-6;-20;-5;-20;-14;-16;-12;-16;-4;-2;-20;-13;-8;-26;-21;-19;-16;-14;-12;2;6;6;10;15;16;17;22;22;27;33;36
42;39;49;39;49;25;47;21;-12;-9;-7;-8;-1;-4;-13;-18;-12;-6;-8;-18;-8;-9;-4;-4;-6;-18;-9;-11;-17;71;71;73;73;77;79;80;83;85;88;91;93;99;102;103;107;110;112
27;36;48;48;37;36;12;12;-16;-7;-8;-10;-11;-19;-1;-12;-18;-12;-14;-2;-2;-1;-17;-7;0;-8;-11;-12;-9;47;49;52;54;57;59;61;63;69;69;74;80;82;82;85;93;106;109
17;8;46;24;39;10;19;38;-3;-14;-4;-4;-13;-16;-3;-9;-14;-4;0;-2;-16;-6;-9;-1;-11;0;-12;-5;-13;10;16;33;36;42;43;44;50;52;54;63;63;65;65;72;91;99;99
14;28;19;15;37;17;47;1;-17;-13;-13;-9;-9;-4;-14;-20;-5;-17;-20;-4;-5;-20;-15;-12;-2;-11;-18;-6;-2;-11;-7;4;12;14;24;24;28;30;33;36;39;46;48;70;73;79;87
