86;389;27;145;594;143;145;210;76
57;63;110;114;21;35;459;222;559
101;290;248;364;89;27;108;33;384
35;50;94;240;352;74;34;268;153
171;65;19;9;16;61;483;146;33
62;8;292;74;81;385;4;58;115
86;56;260;147;96;73;80;106;117
164;71;207;73;46;139;138;73;155
486;138;164;35;65;178;171;79;33
59;228;47;204;257;27;349;130;312
58;258;22;133;38;35;102;62;54
531;159;92;60;111;143;277;113;67
84;368;78;430;289;49;115;93;192
444;215;52;29;64;88;226;189;107
104;281;16;32;234;136;112;151;64
11;47;40;176;223;79;79;399;170
211;441;45;231;237;59;342;157;99
52;80;186;154;162;73;86;90;131
169;75;129;82;346;581;88;313;68
75;72;210;132;88;86;130;193;803
58;28;156;63;114;380;57;252;45
38;145;22;61;186;131;113;218;25
53;23;313;298;122;52;27;72;326
229;88;327;373;100;71;125;79;234
30;44;233;316;56;68;72;153;317
259;128;126;220;41;61;243;30;131
468;58;306;73;84;262;142;189;150
140;152;45;31;28;29;473;116;181
256;127;33;30;168;126;166;167;10
89;188;127;382;176;22;146;69;351
317;153;29;38;31;94;552;163;146
242;107;188;292;51;56;211;83;260
112;109;67;53;432;383;53;241;33
38;57;13;61;65;34;126;84;88
83;27;125;123;225;162;127;268;176
148;326;204;99;59;46;393;59;158
194;67;570;289;79;135;55;42;303
114;304;253;163;57;28;76;26;196
81;67;77;75;461;491;13;237;41
159;66;245;116;209;324;122;185;164
98;123;158;235;351;148;51;80;144
268;88;27;32;197;161;180;161;41
94;63;38;43;95;189;299;233;122
89;114;91;46;64;57;353;139;144
58;246;111;445;67;26;173;18;58
29;140;165;705;68;28;121;64;325
32;92;34;83;322;109;138;591;127
162;149;140;119;16;31;95;7;168
101;244;174;576;116;39;94;106;230
120;77;132;104;554;296;113;383;117
47;80;197;196;130;78;50;113;201
99;83;206;79;100;146;221;475;251
337;134;614;134;37;131;77;78;155
124;99;92;116;46;47;31;26;18
21;26;105;52;85;62;36;205;196
376;509;74;38;64;65;160;62;33
25;30;119;207;59;50;81;309;454
100;99;155;220;300;239;64;104;176
53;398;28;319;300;93;89;228;47
23;135;176;513;51;16;127;30;139
156;282;140;200;135;82;149;138;181
186;88;136;132;112;233;190;346;225
109;139;335;123;50;24;128;10;136
326;510;28;174;293;78;202;61;30
247;121;295;73;25;42;190;16;187
217;106;95;54;114;234;226;438;120
35;24;48;94;392;135;54;509;123
495;218;55;74;53;64;357;90;148
94;58;145;99;151;232;74;216;132
38;21;91;52;340;171;30;454;58
71;236;62;136;73;114;636;228;142
51;195;40;312;472;74;72;150;97
65;156;72;245;56;5;96;61;284
235;498;196;123;134;143;118;36;39
58;66;62;39;51;41;118;68;82
399;125;295;106;118;264;218;138;200
180;128;91;42;111;256;111;134;22
118;66;209;88;98;77;118;69;171
210;159;172;365;136;69;105;44;196
158;186;114;242;27;46;95;48;130
127;296;14;183;98;22;476;107;127
149;621;72;183;305;94;77;38;27
496;424;47;75;43;89;144;55;75
181;388;138;427;226;78;94;65;138
84;370;114;239;28;28;140;23;154
17;82;59;139;547;290;15;57;41
43;237;21;229;402;34;139;188;97
146;280;95;302;463;186;129;128;145
122;362;41;355;123;14;175;44;93
479;302;74;130;238;141;115;104;36
56;126;107;162;92;210;294;370;466
196;167;27;39;33;21;894;161;146
64;37;27;37;71;43;109;117;50
163;27;319;167;60;312;141;300;175
231;76;94;118;27;40;191;37;151
72;27;124;133;81;87;454;275;459
49;127;52;72;240;187;62;253;59
26;102;205;409;140;27;132;165;556
47;82;109;197;281;319;49;179;33
189;15;159;39;112;329;62;565;160
329;99;386;199;50;166;218;72;156
82;316;158;104;29;23;124;36;367
96;66;81;106;11;17;232;69;595
177;46;259;91;43;405;136;381;187
47;77;187;568;49;26;172;103;349
54;77;155;193;104;68;126;161;533
82;142;121;335;291;258;122;109;144
125;45;118;35;28;345;224;249;113
36;245;82;307;461;124;40;264;92
160;135;239;126;36;75;301;131;331
108;79;340;255;234;274;38;108;112
160;112;66;48;143;233;252;157;54
60;57;243;193;48;33;122;65;282
29;91;15;99;523;130;133;638;37
402;74;524;43;90;335;180;150;155
58;101;192;310;67;36;161;65;209
61;94;232;200;50;86;94;90;222
23;21;146;123;128;233;26;106;93
59;259;22;50;290;140;230;266;67
758;259;138;20;15;80;232;27;17
336;263;106;48;282;225;64;89;29
273;60;60;85;151;188;168;141;129
174;80;332;84;66;210;192;220;140
41;21;188;95;104;543;41;103;79
462;307;218;126;201;337;89;37;79
68;125;413;170;155;47;208;230;480
343;111;335;43;27;161;191;104;115
149;289;154;341;223;123;115;155;394
101;47;193;235;67;145;75;107;154
197;179;60;51;86;139;224;161;120
99;101;63;45;183;493;123;316;55
166;783;59;198;184;66;344;36;36
440;255;161;45;34;157;264;32;49
179;267;198;140;185;169;70;160;89
131;457;20;90;146;31;406;120;83
89;93;147;141;29;55;310;115;395
224;99;201;116;71;142;345;114;291
99;188;116;419;502;192;32;112;62
327;230;128;94;323;181;72;72;13
133;75;81;72;49;37;490;393;276
190;54;455;113;16;48;114;32;465
407;94;269;34;91;435;202;155;55
70;444;102;198;35;23;64;18;118
137;135;14;28;65;62;361;231;120
18;43;100;285;320;41;50;251;350
62;77;122;262;220;71;191;190;143
383;118;233;176;53;89;144;34;116
77;59;67;64;37;102;194;143;262
86;91;96;33;88;94;291;150;202
93;79;89;134;56;104;70;72;114
63;49;405;172;61;86;109;143;398
100;97;61;105;60;35;168;48;86
122;184;151;148;27;46;140;47;170
84;175;21;21;103;57;107;138;24
38;20;161;92;121;171;24;68;120
14;33;28;218;305;99;39;347;159
95;159;57;81;254;104;177;181;96
92;101;97;41;567;418;24;277;65
171;74;114;126;389;251;134;222;149
258;56;473;121;76;126;117;179;122
152;255;99;154;60;69;269;141;416
240;353;48;76;31;16;271;63;95
64;29;17;28;139;285;147;564;79
238;430;65;173;95;19;276;68;47
35;212;169;262;71;43;189;166;570
145;201;69;90;301;243;29;37;18
186;81;394;89;25;67;80;20;196
82;175;277;475;108;19;54;30;172
111;19;106;46;164;200;281;474;200
497;99;247;54;21;161;198;82;114
406;296;112;54;62;108;261;87;55
15;11;62;109;161;40;64;264;350
220;101;341;280;27;68;79;30;302
36;105;112;219;343;235;21;121;81
86;91;182;170;57;42;292;236;357
43;45;320;508;27;69;91;44;563
195;117;72;12;98;195;124;208;23
96;251;31;66;78;44;600;409;154
504;302;131;27;126;309;83;58;30
122;366;47;118;126;39;293;84;162
157;325;219;293;125;35;135;134;198
334;172;326;76;25;101;81;10;77
87;270;22;152;154;58;159;70;79
33;80;175;349;151;49;173;180;311
591;66;200;47;30;163;200;63;164
116;58;141;101;54;31;49;69;85
204;202;108;79;271;303;51;116;55
190;209;71;24;106;113;389;74;74
73;42;282;337;67;152;101;112;211
326;47;398;126;48;161;174;174;248
76;61;334;244;26;53;141;24;423
43;193;42;69;347;239;69;357;36
249;58;192;53;147;195;88;412;176
75;35;274;84;112;192;21;61;81
55;19;138;48;122;198;35;277;79
212;202;56;43;90;141;512;144;105
37;101;32;187;236;148;64;241;41
107;148;58;118;217;155;80;85;43
10;22;61;85;177;125;57;288;175
82;293;65;163;56;30;37;29;37
56;67;436;290;78;137;40;62;216
28;102;76;210;410;100;56;322;110
42;132;150;254;81;64;93;122;175
216;305;24;25;142;76;120;41;6
20;31;95;62;236;156;75;417;332
118;106;49;151;114;61;453;197;458
418;313;86;112;138;216;109;67;17
538;103;223;81;95;277;239;171;91
184;130;59;65;76;106;189;313;220
196;189;304;192;116;131;41;118;70
116;42;332;123;204;382;49;323;57
133;26;435;133;50;121;43;68;158
70;65;351;176;23;33;73;28;240
99;159;169;122;48;20;93;40;184
103;78;212;142;59;92;92;46;214
52;178;137;299;253;48;198;125;261
226;123;69;52;41;95;92;74;30
68;54;54;30;276;695;42;298;34
158;166;72;50;343;302;104;188;86
48;130;116;412;49;54;229;131;399
116;150;37;61;59;242;358;399;144
39;37;174;159;94;127;36;136;140
109;475;72;202;70;38;92;16;41
146;423;81;125;101;37;439;19;61
25;36;95;137;188;193;41;187;196
89;91;74;30;222;506;59;217;63
176;100;133;51;350;452;60;223;51
69;128;193;331;351;195;50;127;51
133;40;86;44;118;408;140;468;276
121;219;72;210;328;56;151;64;75
21;130;84;342;251;54;75;239;293
657;116;54;17;39;173;159;57;23
72;281;69;132;405;89;340;299;129
111;23;172;18;59;535;92;297;21
180;294;345;193;99;71;110;37;93
18;35;69;170;170;39;28;347;212
41;52;98;67;283;145;48;431;162
51;26;130;128;150;187;15;195;143
34;25;66;73;317;221;26;299;103
380;84;190;15;11;86;299;56;221
93;356;41;117;117;68;537;175;116
193;87;279;180;34;21;93;24;139
106;46;74;27;108;381;314;481;175
233;175;39;39;253;78;75;116;19
115;83;232;250;256;163;132;148;283
53;185;117;277;305;213;39;102;66
128;29;288;47;27;242;35;65;257
653;494;110;106;124;109;144;30;41
72;153;49;164;431;79;24;52;40
180;586;66;101;131;114;234;57;35
309;100;316;257;132;401;73;143;75
94;92;936;184;24;76;81;68;241
106;47;108;58;266;213;101;326;90
99;83;160;63;125;122;46;65;100
51;35;225;237;62;54;99;160;545
175;93;42;46;12;13;620;45;114
43;138;121;317;526;66;43;36;63
122;31;65;25;89;469;204;442;106
294;271;169;202;61;104;185;40;92
13;70;126;397;228;15;34;97;301
112;254;38;164;113;58;95;97;41
121;280;117;468;164;37;149;108;371
66;97;23;27;233;66;431;220;122
78;30;488;290;93;123;27;38;181
191;85;209;71;39;57;74;28;39
130;201;313;267;265;359;33;48;35
159;51;740;144;72;131;15;28;143
111;131;87;95;68;36;477;131;115
250;57;228;51;40;136;170;56;129
61;53;27;23;82;371;213;620;150
46;116;44;95;353;116;404;522;255
259;234;197;242;235;208;74;186;302
117;50;258;67;11;39;268;112;347
18;41;50;117;293;215;67;277;98
245;363;77;117;57;43;247;181;153
409;657;30;51;94;33;111;15;16
197;115;170;66;42;110;485;259;285
397;295;134;111;99;166;301;90;133
83;37;401;193;32;48;242;86;460
60;400;46;216;697;211;62;136;37
101;272;81;223;107;99;141;198;112
363;101;235;202;88;87;75;27;213
48;139;135;116;421;540;14;182;30
13;18;90;236;95;55;15;174;124
15;33;157;101;62;57;149;108;861
70;39;246;117;154;189;8;169;108
388;232;290;167;42;169;84;59;101
54;138;33;190;454;70;59;305;76
55;173;94;268;78;41;195;44;92
67;54;324;200;42;205;64;125;305
165;86;129;326;222;174;102;131;253
113;304;60;125;229;102;191;266;127
167;158;220;261;123;51;260;128;138
187;25;362;42;148;372;33;102;87
111;244;36;166;167;68;94;35;31
347;151;185;76;60;242;334;203;178
111;196;43;33;135;66;516;143;76
104;365;78;278;234;44;501;216;195
346;209;160;182;76;23;128;26;65
50;61;77;80;267;123;128;152;109
36;163;27;45;386;89;51;95;75
38;239;21;124;426;83;105;109;41
413;238;295;210;177;244;150;55;51
37;51;120;167;118;177;57;204;148
81;123;100;169;213;119;106;116;141
66;101;57;239;42;40;102;71;189
175;130;44;77;46;77;144;93;70
66;33;116;90;59;259;45;151;342
289;235;140;121;87;160;114;146;72
177;202;147;187;122;107;114;57;94
64;128;85;112;64;68;94;86;284
197;132;437;221;22;57;54;35;100
83;84;26;32;29;47;141;64;62
56;161;54;81;447;135;137;329;139
183;223;61;47;112;150;103;74;49
21;272;35;144;290;56;236;478;124
96;72;125;220;48;65;74;113;595
114;177;56;40;69;68;232;121;101
211;64;74;27;111;159;121;41;23
56;174;151;586;88;51;139;82;211
134;79;71;61;83;315;47;283;31
249;779;31;125;132;26;209;46;49
43;49;70;81;116;149;79;207;71
142;46;216;179;67;73;39;26;31
234;393;207;84;37;70;193;84;413
76;82;28;18;58;81;658;242;68
362;40;521;139;44;211;157;104;224
19;79;115;298;155;35;130;317;427
296;75;61;73;22;38;237;77;193
422;78;639;60;23;119;50;29;106
335;145;104;24;35;188;644;99;75
120;78;115;155;88;141;310;507;306
324;100;360;125;27;189;62;38;211
127;35;167;148;118;558;118;241;141
331;111;62;40;125;374;117;59;26
84;25;179;50;132;457;44;80;32
316;416;36;96;69;143;331;35;38
50;54;416;239;92;52;29;78;248
86;225;29;99;241;110;142;99;63
6;20;76;209;297;177;12;121;78
148;179;96;145;457;185;277;172;193
284;133;158;74;46;70;389;36;64
130;348;167;332;554;151;45;137;61
258;157;81;75;77;94;446;140;204
292;65;98;65;25;31;229;34;124
299;103;303;49;64;326;75;62;124
69;354;41;330;487;64;82;159;65
128;343;110;419;161;101;149;102;66
190;59;334;87;62;136;194;122;532
74;44;34;33;165;197;97;314;118
376;57;223;72;21;109;107;61;170
364;207;280;175;153;145;265;74;100
23;59;302;244;129;50;64;221;342
76;42;247;72;171;566;47;136;119
74;26;342;45;105;189;23;75;66
44;139;72;381;67;22;152;75;178
84;239;57;130;300;155;173;184;55
76;60;117;125;86;162;109;239;177
177;116;155;104;67;246;158;202;182
148;159;26;26;169;130;339;175;82
199;39;126;40;138;220;152;244;180
123;25;83;33;109;349;154;258;85
75;111;18;33;161;60;464;413;172
339;43;416;125;77;223;42;47;51
192;117;286;140;55;161;77;101;199
421;121;187;68;63;308;186;266;80
112;97;133;86;248;101;82;98;170
64;37;251;129;57;137;83;75;465
108;244;9;33;221;65;318;95;29
271;121;297;66;121;323;206;227;157
8;59;65;206;219;67;26;167;202
40;110;28;56;329;193;160;735;118
235;355;119;97;113;203;111;52;33
89;188;70;148;85;68;253;233;176
51;104;67;58;190;118;113;255;114
61;120;81;123;42;82;74;98;262
79;116;69;244;544;161;45;206;65
131;181;123;431;86;17;238;32;145
156;121;86;69;70;201;95;48;49
392;211;114;122;80;119;442;104;118
256;257;49;29;85;93;283;155;30
92;42;126;79;121;290;165;235;272
142;163;222;64;86;114;136;58;37
93;302;65;263;112;31;386;118;169
55;141;115;198;193;85;78;141;211
55;49;143;58;98;393;119;503;170
306;76;138;115;110;141;85;43;45
75;20;88;26;42;142;88;151;215
82;133;208;94;59;30;264;68;298
52;221;55;137;48;50;107;31;76
185;227;230;95;47;48;140;48;151
123;419;22;73;321;166;110;94;32
133;407;34;127;193;93;162;208;52
268;63;154;53;113;643;91;137;63
14;66;161;592;64;17;116;56;457
422;108;235;73;90;367;117;66;130
398;406;102;124;85;88;117;91;36
231;337;50;328;152;54;156;45;124
341;58;140;60;86;437;141;413;124
74;155;27;12;215;126;118;155;15
159;61;261;190;208;308;76;141;96
627;50;192;47;73;343;82;110;79
177;282;48;71;36;28;577;191;287
32;41;121;187;54;55;89;203;434
140;60;240;71;91;360;33;110;108
92;226;70;71;282;148;143;318;37
97;325;221;412;216;67;85;102;196
44;47;276;148;41;38;296;115;498
44;139;120;361;247;91;296;278;276
209;80;599;177;87;174;95;140;245
49;117;123;145;149;80;75;172;216
104;50;467;407;21;131;65;134;296
171;31;232;52;127;567;77;373;92
230;62;219;132;73;340;121;111;189
326;67;112;89;12;40;342;21;174
16;45;39;56;217;216;126;917;155
116;114;77;78;118;124;130;190;327
44;49;73;83;236;76;234;438;217
27;41;44;367;264;57;48;70;198
253;40;428;253;19;105;98;58;265
321;56;94;21;53;202;64;277;67
26;205;15;125;201;61;49;75;35
245;465;151;45;192;155;208;56;64
594;232;118;76;53;119;249;89;39
109;31;227;173;110;244;34;56;128
41;204;161;606;101;36;47;31;289
416;159;92;21;32;145;131;24;18
107;87;114;187;163;113;89;150;70
102;115;167;267;183;202;27;37;65
65;75;153;132;120;140;254;172;314
187;415;44;89;280;73;199;76;49
78;317;17;45;177;119;210;97;26
48;64;113;35;104;245;69;258;305
122;125;51;24;90;141;432;239;178
240;298;103;112;109;32;56;48;58
319;76;113;40;23;109;236;76;122
19;29;120;124;69;59;47;405;346
36;99;203;471;168;89;83;187;187
528;92;282;63;58;331;127;87;80
110;170;163;249;210;88;83;56;76
26;155;59;94;110;69;87;64;90
216;755;39;116;196;48;145;43;25
79;102;109;96;88;284;77;53;58
486;144;43;35;23;256;109;46;50
726;319;169;104;71;184;335;25;26
277;282;85;78;188;197;144;199;58
99;319;23;157;454;180;105;184;61
28;51;20;41;70;26;103;79;25
315;164;51;63;56;195;505;155;113
26;63;48;134;289;184;20;179;30
279;122;53;39;53;141;688;130;56
238;125;77;75;102;122;155;247;68
60;75;26;35;93;97;217;304;113
744;174;81;44;49;158;219;37;22
223;497;209;396;345;154;84;64;58
126;108;88;85;214;197;311;377;186
49;31;206;229;46;71;168;130;879
128;167;283;183;177;106;129;63;131
141;382;89;142;129;64;343;172;197
44;47;78;71;319;445;39;444;35
27;77;40;116;134;58;168;174;191
21;27;73;53;67;60;83;152;93
98;373;35;72;66;37;664;305;267
35;36;111;78;308;492;147;251;102
87;90;72;69;197;201;198;155;80
206;96;135;100;24;18;286;85;94
116;105;38;60;25;27;557;140;155
131;52;96;36;161;281;101;755;117
68;202;74;50;123;87;115;409;87
172;178;333;77;67;148;88;150;127
22;85;52;110;213;90;42;96;80
43;191;140;201;739;137;45;136;127
171;162;86;249;412;220;83;335;142
717;236;136;81;121;113;214;34;41
140;72;173;117;34;98;324;174;599
56;82;198;164;14;24;132;127;571
75;28;240;112;83;75;128;337;232
315;49;260;72;10;159;310;65;284
13;31;190;241;89;65;48;350;238
28;103;64;435;50;8;105;45;436
71;180;195;170;169;85;170;191;290
218;120;206;196;107;101;93;57;103
78;13;49;43;21;169;58;94;25
75;113;287;279;197;94;99;170;266
215;114;384;129;43;93;125;57;176
86;224;26;45;486;99;90;155;16
70;39;292;81;87;136;308;313;438
23;21;106;83;143;169;78;392;207
98;70;308;278;52;141;113;126;510
177;714;50;351;235;54;129;34;18
340;73;358;70;15;230;258;80;114
141;154;131;108;520;444;46;157;44
56;13;141;25;8;107;90;92;235
42;51;113;95;98;162;285;377;369
90;231;77;260;70;17;176;12;88
106;38;257;33;114;400;179;345;96
202;434;74;68;121;118;205;36;59
166;136;285;500;126;116;93;69;108
162;75;107;55;28;174;98;132;104
148;337;99;426;195;52;141;204;227
170;585;41;273;273;38;166;65;44
177;74;164;74;274;484;92;206;59
167;114;172;73;75;190;88;59;218
115;38;101;70;225;333;48;129;52
275;663;34;126;189;55;249;30;30
287;119;622;120;30;167;63;31;163
83;28;263;141;185;232;38;181;86
60;45;82;33;36;46;103;50;97
96;78;60;62;226;256;216;671;253
270;209;76;143;42;59;130;91;152
165;86;160;118;28;24;234;58;454
343;125;59;33;27;32;512;169;119
57;33;169;37;34;44;43;67;150
68;137;176;512;306;67;34;172;74
70;54;243;249;62;85;60;130;399
220;52;100;59;185;532;84;92;24
392;218;97;86;163;304;93;88;52
47;132;246;433;164;92;85;107;237
205;88;69;31;200;367;58;242;25
135;239;139;154;76;90;103;21;67
66;283;60;172;561;316;32;336;60
95;103;216;169;47;141;278;88;433
126;114;126;92;50;37;103;35;79
172;115;149;78;77;161;176;93;51
82;359;131;363;382;102;139;127;256
70;349;58;133;213;93;120;64;30
322;312;226;154;202;146;251;83;91
111;309;18;38;26;13;1056;92;162
37;261;51;212;265;229;119;436;122
89;188;24;125;463;77;140;353;74
29;167;52;158;525;314;17;266;33
146;784;44;137;207;63;239;124;37
109;186;31;71;163;150;146;83;56
334;291;23;71;89;64;506;113;109
118;149;266;331;200;146;167;137;213
88;207;276;655;131;68;95;62;148
186;113;197;112;124;110;56;75;99
4;27;46;165;219;63;74;364;311
68;61;121;113;196;83;41;118;94
214;49;198;49;68;812;120;217;99
305;22;84;18;94;634;65;104;44
52;48;99;89;129;81;49;188;95
149;138;63;55;159;229;127;121;27
90;37;143;76;157;223;127;381;181
86;52;320;164;102;141;62;164;304
60;72;106;131;178;151;75;265;145
63;44;45;42;58;35;123;357;104
31;40;205;277;161;150;15;58;179
68;570;27;79;307;115;94;58;14
32;16;77;54;119;295;34;590;98
106;183;108;176;125;151;299;167;540
162;75;314;115;12;52;76;38;307
203;532;38;156;74;27;223;31;75
127;278;80;110;51;11;483;150;172
87;102;140;426;173;136;155;260;170
30;7;263;25;97;227;12;147;139
221;363;158;246;300;138;105;115;46
116;51;155;23;115;420;56;82;66
86;191;31;57;145;82;86;243;59
181;209;50;152;216;120;307;268;106
175;77;28;64;120;230;330;321;135
134;152;155;72;110;117;217;69;79
169;208;94;121;88;137;205;74;132
124;133;149;90;46;52;303;56;397
17;53;154;312;266;44;101;234;218
120;153;91;194;513;58;70;141;189
92;29;244;73;307;452;15;122;25
119;258;81;146;261;127;139;184;152
206;111;186;224;40;82;183;45;153
70;46;180;129;244;433;53;111;99
79;53;105;50;76;217;56;97;123
132;131;150;160;251;290;61;360;91
285;148;164;130;124;116;123;59;92
60;41;101;61;292;309;90;449;91
625;83;285;87;44;271;94;38;22
153;114;107;70;75;345;272;73;218
83;167;527;309;164;159;31;78;116
33;29;177;235;196;74;49;164;268
111;138;82;84;309;312;206;168;39
173;204;54;60;130;67;392;184;271
139;174;155;113;59;28;109;52;188
88;64;114;150;226;359;41;189;114
99;120;428;210;243;144;23;64;43
116;116;156;302;399;159;58;126;183
310;158;245;229;72;98;87;32;76
337;83;92;51;172;207;140;84;52
60;131;148;627;141;56;53;20;237
151;432;47;190;128;70;338;206;312
133;663;15;124;369;35;192;49;31
28;70;17;71;297;83;185;497;115
218;96;300;177;155;315;108;313;79
94;21;65;13;77;332;186;142;74
356;27;303;28;30;204;153;108;237
123;181;76;112;158;101;59;96;90
62;16;246;103;44;98;125;165;595
159;78;121;38;269;947;46;80;44
66;232;96;151;273;49;164;194;402
84;130;266;461;233;181;24;43;139
129;88;110;112;87;87;62;43;177
254;46;742;82;40;265;31;75;87
64;49;299;167;88;235;57;144;528
162;76;349;175;29;93;67;72;460
34;70;96;440;182;59;85;135;338
152;175;78;183;305;66;75;72;72
46;189;50;133;851;195;85;191;63
45;32;136;98;199;140;24;29;29
213;714;20;79;134;19;168;28;33
360;98;214;26;75;218;95;156;50
483;318;11;20;91;94;279;65;21
407;236;209;365;311;210;103;90;44
174;217;53;31;52;51;349;80;139
38;68;14;48;431;157;144;643;70
30;58;206;293;129;78;84;180;417
43;24;229;77;109;248;17;99;73
72;25;249;131;64;193;24;217;220
520;248;244;149;146;232;89;53;37
54;31;309;312;47;111;23;58;444
21;148;194;689;162;70;115;198;258
156;71;191;84;8;66;94;34;50
42;71;94;731;70;32;82;95;480
319;36;142;17;13;116;409;103;196
42;67;50;104;153;144;176;363;128
165;84;183;43;159;583;56;81;34
243;112;41;39;195;207;123;97;18
267;178;174;83;44;44;273;66;82
93;107;68;132;29;23;252;174;322
81;178;48;65;87;81;279;220;93
267;77;98;47;32;261;252;431;294
118;71;343;129;48;58;118;39;569
100;76;131;147;560;252;55;154;48
89;159;98;240;231;99;98;101;207
35;252;47;179;137;52;95;186;137
297;371;147;116;133;92;137;61;137
68;112;164;192;363;195;40;149;157
29;8;168;38;88;131;28;362;107
42;222;71;417;175;18;332;143;439
89;115;106;137;479;354;62;193;93
52;84;44;136;439;202;83;367;72
210;355;165;161;41;18;75;10;164
47;24;304;113;128;172;42;118;127
21;14;139;138;135;105;57;341;319
70;160;66;236;710;85;36;122;64
66;151;65;135;170;84;405;456;235
123;155;221;157;29;20;197;30;192
98;346;185;401;224;70;96;56;228
82;84;37;58;185;310;105;522;121
54;161;252;583;63;15;55;18;167
249;142;299;168;108;66;149;61;152
125;260;172;236;101;37;283;41;74
36;281;131;313;138;83;25;46;125
185;46;367;100;45;255;31;131;180
94;338;64;202;302;118;275;178;307
238;142;170;224;128;163;167;180;303
137;91;103;21;248;287;60;235;27
359;85;278;87;26;46;191;20;78
119;234;62;234;142;36;447;64;196
139;114;297;294;178;197;130;199;223
107;102;138;177;32;45;19;7;38
87;82;314;130;85;55;268;343;225
38;87;79;94;21;13;244;47;476
191;118;73;47;167;170;206;224;154
109;24;135;36;14;83;31;64;178
118;157;122;210;492;545;44;204;28
109;367;137;415;189;55;52;26;105
246;212;40;35;90;189;134;76;58
96;66;94;62;334;779;35;179;38
148;532;110;204;308;147;305;65;59
389;196;164;106;38;43;203;78;111
136;126;358;123;20;56;166;39;139
70;16;596;63;50;178;29;173;210
110;47;156;76;87;118;105;163;253
117;306;42;217;280;95;217;223;102
96;203;85;269;241;61;176;69;244
580;154;86;28;13;52;530;149;119
82;234;83;165;518;210;89;253;61
145;313;242;307;130;52;182;30;132
238;137;73;77;53;77;204;73;48
201;70;240;81;26;139;217;52;232
77;273;50;124;145;48;277;167;239
220;593;56;68;57;34;506;93;32
29;190;114;678;94;9;121;101;280
174;104;469;157;64;208;110;47;279
55;234;58;145;113;44;168;74;85
84;36;67;28;94;284;242;683;284
19;21;58;30;56;53;95;129;126
61;83;77;241;228;203;60;176;205
129;95;147;104;30;38;243;20;172
51;90;203;328;106;71;143;201;310
41;113;56;208;345;160;117;450;160
192;404;104;55;43;28;568;41;57
36;242;76;324;473;44;60;112;136
151;240;20;31;154;144;127;125;18
91;100;61;75;144;105;344;448;263
246;113;258;160;87;161;42;104;274
77;41;736;166;74;56;61;49;360
108;145;45;31;270;111;147;144;70
70;547;40;93;404;119;114;144;18
230;99;555;83;55;307;100;94;188
219;140;360;122;58;262;110;234;350
111;441;42;170;334;162;179;241;208
445;343;120;66;112;105;302;39;25
122;176;51;108;106;87;362;97;91
68;73;33;40;151;182;158;303;51
141;43;44;13;50;180;289;166;63
163;154;548;192;52;34;44;33;196
133;34;367;148;130;217;38;124;104
37;80;154;628;148;29;48;43;529
655;278;149;59;117;195;129;46;19
23;97;168;363;268;56;33;112;141
88;81;107;122;137;126;39;46;20
44;76;205;141;206;73;37;85;59
75;37;795;161;36;88;123;93;311
126;15;755;219;27;123;59;73;222
166;161;41;85;187;124;139;156;95
40;123;45;180;64;18;152;70;146
310;128;65;124;94;47;255;81;59
147;373;11;23;191;91;176;93;14
22;63;54;80;481;228;23;396;70
32;65;199;696;45;36;52;73;282
108;77;404;95;151;324;38;109;239
43;163;45;171;261;54;247;204;145
32;231;97;274;537;141;41;93;77
265;190;40;77;108;108;50;85;64
101;122;256;123;189;119;22;62;52
89;75;28;20;173;144;182;358;100
285;127;105;76;86;307;130;109;81
124;43;77;157;83;104;38;108;71
202;50;176;19;189;391;44;215;50
153;37;119;41;66;226;142;267;58
49;24;329;76;69;94;111;90;245
246;328;171;94;22;63;245;56;102
17;110;86;208;364;146;29;210;107
50;58;80;237;322;501;45;250;29
233;56;226;38;127;446;64;162;62
60;37;45;82;65;62;58;60;82
39;199;159;307;214;16;42;33;134
34;40;175;93;72;82;54;96;85
46;16;133;76;54;101;116;183;286
24;120;58;206;570;359;34;168;47
199;29;352;115;49;104;12;48;63
100;48;194;37;83;521;162;603;119
145;47;175;138;118;130;93;190;96
35;319;83;268;45;9;170;24;161
281;81;394;132;37;106;106;59;157
43;146;17;104;312;53;139;53;21
184;261;71;107;164;129;372;230;128
43;124;124;868;200;58;32;43;142
386;266;58;66;114;71;416;87;30
201;161;43;16;54;269;320;149;80
83;201;76;354;226;47;245;225;330
210;73;224;30;10;41;233;28;243
251;111;263;116;64;229;397;167;217
207;158;101;138;102;84;281;175;138
52;28;105;100;87;60;78;173;185
332;67;279;136;144;310;28;79;82
46;66;50;41;234;356;92;396;18
175;428;88;163;291;130;95;271;69
175;128;242;123;33;95;149;56;248
129;59;303;201;182;463;54;80;116
505;87;213;31;42;141;213;126;79
49;73;57;111;83;51;83;181;154
146;289;81;71;61;41;423;54;97
36;44;47;80;138;197;202;618;298
165;88;28;37;178;96;186;534;99
301;245;121;68;112;136;115;73;41
42;96;81;130;136;80;64;101;105
90;706;29;80;105;38;112;63;45
143;66;137;84;131;459;221;435;233
107;299;145;355;397;38;151;66;199
197;139;152;100;258;447;105;171;57
101;19;149;101;129;107;26;107;70
176;161;140;126;361;480;48;105;30
47;43;29;35;165;96;367;701;227
152;225;133;131;53;56;282;47;164
13;42;107;116;182;376;14;166;46
88;28;461;102;72;237;42;80;81
251;132;160;63;29;60;305;33;96
