q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13;cheapest; 2nd;3rd;most expensive
34.0;47.0;38.0;44.0;-11.0;-5.0;-1.0;-12.0;0.2263011657246884;0.5457851643948366;0.705527163729911;0.8386454965091396
9.0;22.0;9.0;4.0;-19.0;-16.0;-9.0;-11.0;-0.2873407914868711;-0.21071658042370545;0.4022771080816202;0.6704618468027
19.0;42.0;35.0;3.0;-17.0;-13.0;-10.0;-6.0;-0.7587744968416026;-0.013311833277922958;0.03993549983376854;0.7853981633974481
28.0;1.0;2.0;19.0;-16.0;-8.0;-5.0;-7.0;-0.7139983303613165;-0.17849958259032905;-0.14279966607226324;0.7496982468793825
25.0;29.0;13.0;9.0;-3.0;-11.0;-17.0;-19.0;0.13089969389957457;0.26179938779914924;0.3272492347489365;0.6544984694978734
31.0;35.0;49.0;38.0;-7.0;-2.0;-19.0;-20.0;0.21626905948625375;0.48945102936362705;0.5349813576765226;0.6715723426152092
15.0;18.0;13.0;7.0;-11.0;-7.0;-8.0;-4.0;0.24374425760610485;0.3520750387643736;0.5687366010809111;0.6770673822391797
49.0;16.0;6.0;27.0;-14.0;-9.0;-10.0;-6.0;-1.0097976386538619;-0.3864657629416014;-0.28673266282763954;0.36153248791311143
10.0;14.0;37.0;6.0;-1.0;-1.0;-3.0;-15.0;-0.8458134067357136;-0.5437371900443873;0.3926990816987241;0.45311432503698945
18.0;34.0;5.0;26.0;-14.0;-13.0;-10.0;-10.0;-0.6872233929727674;-0.03272492347489386;0.03272492347489342;0.6544984694978733
40.0;45.0;43.0;27.0;-19.0;-20.0;-12.0;-6.0;0.22957792468540772;0.6404015793856117;0.6887337740562237;0.930394747409285
41.0;24.0;3.0;6.0;-19.0;-19.0;0.0;-6.0;-0.23561944901923454;-0.20943951023931984;-0.1570796326794897;-0.130899693899575
42.0;4.0;23.0;34.0;-12.0;-4.0;-16.0;-6.0;-0.758315468107881;-0.18957886702697013;0.3791577340539407;0.8937289445557172
32.0;19.0;33.0;37.0;0.0;0.0;-11.0;-19.0;0.28049934407051724;0.39269908169872414;1.0658975074679655;1.1780972450961724
1.0;32.0;32.0;12.0;-18.0;-1.0;-4.0;-9.0;-0.2827433388230813;-0.1884955592153874;0.4398229715025712;1.2252211349000195
18.0;49.0;6.0;36.0;-9.0;-19.0;-9.0;-3.0;-0.6929983794683366;-0.23099945982277892;0.02309994598227816;0.8546980013442822
20.0;17.0;47.0;26.0;-5.0;-2.0;-5.0;-7.0;-0.6981317007977317;-0.4654211338651545;-0.02908882086657205;0.058177641733144436
43.0;26.0;37.0;33.0;-6.0;-13.0;-17.0;-20.0;0.11219973762820712;0.2867326628276401;0.7105983383119772;0.9848643636253718
40.0;44.0;8.0;13.0;-15.0;-5.0;0.0;-2.0;-0.2795484988363799;0.11980649950130562;0.22630116572468845;0.3061721653922255
12.0;8.0;7.0;32.0;-5.0;-7.0;-15.0;-18.0;-0.6597344572538566;-0.21991148575128538;0.03141592653589809;0.5026548245743672
24.0;45.0;43.0;33.0;-14.0;-20.0;-3.0;-6.0;-0.012083048667653196;0.3745745086972445;0.8337303580680603;1.14788962342704
2.0;14.0;7.0;37.0;-12.0;-8.0;-2.0;-18.0;-0.8996378962552588;-0.2713193655373003;0.07139983303613173;0.12851969946503705
47.0;2.0;18.0;27.0;-19.0;0.0;-16.0;-16.0;-0.9043978851243344;-0.6901983860159395;0.09519977738150875;0.761598219052071
46.0;6.0;18.0;16.0;-1.0;-17.0;-4.0;-2.0;-0.5859319631695249;-0.5859319631695248;0.03739991254273578;0.48619886305556337
29.0;8.0;36.0;21.0;0.0;-13.0;-4.0;-3.0;-0.27248507709707404;0.0801426697344334;0.17631387341575344;0.9777405707600884
22.0;32.0;13.0;20.0;-7.0;-2.0;-8.0;-8.0;-0.3141592653589793;0.039269908169872414;0.15707963267948966;0.3141592653589793
24.0;8.0;40.0;29.0;-9.0;-12.0;-7.0;-13.0;-0.4890214979644488;0.014818833271650123;0.014818833271650123;0.429746164877849
30.0;27.0;17.0;15.0;-9.0;-12.0;-10.0;-8.0;0.2243994752564138;0.26179938779914935;0.26179938779914946;0.41139903797009203
44.0;29.0;41.0;25.0;-12.0;-16.0;-19.0;0.0;0.3365992128846209;0.38646576294160195;0.4113990379700922;0.8851312635114104
18.0;26.0;2.0;48.0;-6.0;-16.0;-10.0;-17.0;-0.7853981633974483;-0.6887337740562238;0.08458134067357137;0.2537440220207141
44.0;27.0;23.0;22.0;-7.0;-17.0;-17.0;-16.0;-0.1931306959174055;-0.1931306959174054;0.21888145537305936;0.5021398093852536
13.0;12.0;24.0;17.0;-20.0;-5.0;-10.0;-20.0;0.10709974955419754;0.39269908169872414;0.678298413843251;0.7139983303613167
28.0;49.0;33.0;47.0;-13.0;-14.0;-8.0;-17.0;1.1102230246251565e-16;0.30939927648990384;0.6187985529798078;0.7377982747066938
24.0;31.0;0.0;31.0;-17.0;0.0;-8.0;-14.0;-0.45814892864851164;0.06544984694978712;0.883572933822129;1.1126473981463847
15.0;33.0;34.0;6.0;-7.0;-19.0;-15.0;-18.0;-0.6075721641376486;-0.044456499814949924;0.5779344975943488;0.8743111630273481
37.0;12.0;29.0;23.0;-2.0;-19.0;-4.0;0.0;0.2243994752564138;0.28049934407051724;0.39269908169872414;1.0378475730609138
10.0;37.0;4.0;13.0;-15.0;-13.0;-9.0;-4.0;-1.0270591367505093;-0.6947752983900505;-0.03020762166913249;0.3926990816987241
22.0;19.0;10.0;3.0;-17.0;-15.0;-5.0;-11.0;0.10069207223044219;0.14096890112261895;0.3020762166913262;0.6645676767209178
49.0;17.0;30.0;40.0;-19.0;0.0;-7.0;-9.0;-0.11549972991138935;0.06929983794683392;0.3464991897341687;1.0163976232202276
14.0;42.0;27.0;36.0;-2.0;-9.0;-5.0;-15.0;-0.04133674544197097;0.013778915147323656;0.6200511816295644;0.6476090119242117
24.0;1.0;2.0;29.0;-12.0;-3.0;-5.0;-13.0;-0.9723977261111263;-0.3739991254273562;-0.26179938779914935;0.9723977261111266
30.0;30.0;19.0;28.0;-16.0;-18.0;-10.0;-18.0;0.49087385212340495;0.687223392972767;0.7199483164476608;0.7199483164476608
26.0;43.0;11.0;16.0;-1.0;-7.0;-18.0;-18.0;-0.06437689863913532;-0.03862613918348129;-0.038626139183481234;0.09012765809478895
41.0;43.0;40.0;8.0;-18.0;-18.0;-8.0;-17.0;-0.16737993646175153;-0.09012765809478929;0.6566443661191776;0.9656534795870262
37.0;21.0;14.0;11.0;-6.0;-2.0;-13.0;-10.0;-0.4398229715025709;-0.4398229715025709;0.28274333882308156;0.31415926535897953
47.0;22.0;32.0;24.0;-5.0;-7.0;-9.0;-19.0;-0.35699916518065833;0.07139983303613162;0.5235987755982989;0.7615982190520708
10.0;31.0;7.0;38.0;-16.0;-11.0;-3.0;-1.0;-0.9308422677303091;0.05817764173314438;0.11635528346628865;1.0181087303300256
36.0;11.0;2.0;37.0;-11.0;0.0;-17.0;-4.0;-0.9890199094634533;-0.0872664625997166;0.4072434921320102;1.2508192972626027
42.0;10.0;40.0;26.0;-19.0;-1.0;0.0;-18.0;-0.4248875310182918;0.3991367715626374;0.7338966444861399;0.8368996823087562
1.0;26.0;30.0;45.0;-15.0;-11.0;0.0;0.0;-0.7592182246175334;-0.2617993877991494;0.28797932657906433;0.6806784082777884
45.0;11.0;22.0;18.0;-11.0;-12.0;-18.0;-18.0;-0.7355316133404675;-0.6357985132265056;0.26179938779914935;0.3864657629416016
20.0;47.0;34.0;8.0;-11.0;-11.0;-18.0;-14.0;-0.6404015793856117;-0.06041524333826531;-0.012083048667653085;0.47123889803846897
9.0;7.0;34.0;28.0;-20.0;-13.0;-2.0;-10.0;0.058177641733144325;0.08726646259971638;0.1163552834662886;0.5235987755982988
14.0;4.0;21.0;38.0;-9.0;-5.0;-7.0;-7.0;-0.8522405602823375;-0.5848709727427807;-0.284080186760779;0.11697419454855629
15.0;5.0;9.0;8.0;-8.0;-15.0;-14.0;-9.0;0.0;0.2094395102393195;0.418879020478639;0.8377580409572782
8.0;29.0;42.0;41.0;-3.0;-18.0;-11.0;-18.0;-0.1308996938995749;0.28797932657906433;0.4188790204786388;0.6283185307179585
33.0;0.0;20.0;25.0;-1.0;-20.0;-1.0;-2.0;-0.01481883327165004;0.10373183290154969;0.5482968310510488;0.9632241626572479
13.0;13.0;33.0;20.0;-1.0;-1.0;-18.0;0.0;0.16939960387003783;0.2925993157755199;0.32339924375189044;0.6929983794683366
16.0;45.0;13.0;4.0;-12.0;-10.0;-19.0;-17.0;-0.7117670855789376;-0.5399612373357457;-0.1718058482431919;0.0
42.0;40.0;33.0;27.0;-11.0;-1.0;-9.0;-16.0;0.3249923434748061;0.6770673822391795;0.6770673822391795;0.7853981633974483
3.0;17.0;33.0;40.0;-6.0;-16.0;-13.0;0.0;-0.2524494096634655;-0.16829960644231035;0.028049934407051724;0.5890486225480862
47.0;47.0;46.0;15.0;-12.0;-8.0;-4.0;-16.0;-0.012466637514245149;0.18699956271367824;0.8601979884829196;1.0596641887108431
7.0;19.0;1.0;15.0;0.0;-8.0;-7.0;-18.0;0.27595070605856276;0.4882204799497649;0.5306744347280055;0.6155823442844863
29.0;8.0;21.0;25.0;-8.0;-10.0;-6.0;-15.0;-0.10709974955419743;0.07139983303613184;0.7496982468793827;0.8210980799155142
41.0;12.0;14.0;3.0;-4.0;-9.0;-19.0;-10.0;-0.7330382858376184;-0.6806784082777886;0.052359877559829515;0.47123889803846875
23.0;16.0;31.0;32.0;-18.0;-4.0;-20.0;-6.0;0.2718685950221935;0.543737190044387;0.7249829200591827;0.9968515150813765
8.0;24.0;12.0;7.0;-3.0;-4.0;-20.0;-1.0;0.1784995825903293;0.35699916518065833;0.3926990816987243;0.85679799643358
6.0;11.0;22.0;21.0;-9.0;-5.0;-3.0;-11.0;0.118999721726886;0.21419949910839486;0.26179938779914924;0.6425984973251846
11.0;13.0;8.0;23.0;-10.0;-17.0;-13.0;-4.0;-0.039269908169872414;0.0;0.3141592653589793;0.9032078879070655
38.0;46.0;1.0;46.0;-4.0;-15.0;-9.0;-4.0;-0.2961337337400216;-0.21888145537305959;0.5793920877522156;1.0686565174096423
13.0;35.0;11.0;46.0;-17.0;-5.0;-17.0;-13.0;-0.9100645385399003;-0.36153248791311104;0.2617993877991495;0.6108652381980155
8.0;24.0;19.0;22.0;-15.0;-11.0;-14.0;-15.0;-0.06041524333826542;0.22152255890697237;0.6242908478287407;0.7048445056130945
33.0;7.0;8.0;39.0;0.0;-4.0;-18.0;-20.0;-0.8386454965091397;-0.06655916638961423;0.3327958319480713;1.0516348289559054
11.0;15.0;1.0;32.0;-9.0;-9.0;-12.0;-14.0;-0.8195459096321198;-0.7853981633974483;0.20488647740803;0.23903422364270166
17.0;29.0;31.0;23.0;-11.0;-9.0;-7.0;-20.0;0.4465989556573726;0.47739888363374305;0.6313985235155957;1.1241973711375242
12.0;33.0;38.0;16.0;-16.0;-11.0;-1.0;-16.0;-0.4654211338651545;1.1102230246251565e-16;0.029088820866572163;1.07628637206317
10.0;19.0;47.0;24.0;-19.0;-3.0;-1.0;-6.0;-0.26179938779914946;-0.11899972172688611;-0.09519977738150898;0.547398719943676
45.0;6.0;5.0;4.0;-16.0;-2.0;-14.0;-4.0;-1.1974103146879131;-0.9656534795870266;-0.24463221482871345;0.09012765809478906
27.0;38.0;18.0;11.0;-13.0;-9.0;-9.0;-3.0;-0.2617993877991495;-0.16939960387003794;0.2617993877991493;0.2925993157755199
0.0;16.0;9.0;20.0;-19.0;-1.0;-13.0;-17.0;-0.46318353226003367;0.42290670336785663;0.7048445056130944;0.7048445056130944
34.0;8.0;32.0;5.0;-1.0;-19.0;-20.0;-6.0;-0.40724349213201033;-0.029088820866572163;-0.029088820866572163;1.279908118129175
43.0;44.0;35.0;48.0;-2.0;-12.0;-19.0;-5.0;0.38683790137486285;0.7619534421020022;0.8322876059883408;1.0198453763519106
23.0;31.0;0.0;26.0;-18.0;-16.0;-4.0;-3.0;-0.46482748445971445;0.24042800920330026;0.43277041656594073;1.105968842335182
17.0;8.0;14.0;26.0;-8.0;-3.0;-15.0;-9.0;-0.3639650025500367;0.24902868595528882;0.32565289701845446;0.900334479992197
23.0;15.0;23.0;5.0;-2.0;-10.0;-18.0;-15.0;-0.0957802638289571;0.4022771080816199;0.47890131914478573;1.398391851902774
31.0;39.0;1.0;21.0;-18.0;-12.0;-16.0;-12.0;-0.4822620301563279;-0.20668372720985473;0.23424155750450204;0.45470419986168054
33.0;41.0;4.0;21.0;-4.0;-14.0;-6.0;-5.0;-0.21419949910839498;-0.04283989982167902;-0.014279966607226413;0.47123889803846886
33.0;37.0;4.0;45.0;-19.0;-12.0;-5.0;-20.0;-0.471238898038469;-0.03624914600295931;0.5920693847149994;0.6887337740562237
43.0;6.0;23.0;35.0;-19.0;-6.0;-9.0;-4.0;-0.40536679401158626;0.02533542462572419;0.2786896708829656;0.912075286526069
2.0;8.0;47.0;47.0;-2.0;-19.0;-5.0;-15.0;-0.28559933214452676;-0.04759988869075449;0.118999721726886;0.19039955476301762
28.0;33.0;15.0;10.0;-9.0;-11.0;-10.0;-13.0;-0.10244323870401506;0.0;0.1365909849386866;0.2731819698773734
19.0;11.0;14.0;4.0;-18.0;-6.0;-5.0;-2.0;0.48822047994976503;0.573128389506246;0.6580362990627268;0.7853981633974481
33.0;9.0;47.0;17.0;-8.0;-5.0;-9.0;0.0;-0.8695479666186035;-0.3365992128846207;-0.28049934407051724;0.42074901610577586
5.0;22.0;19.0;16.0;-13.0;0.0;0.0;-15.0;0.02122697738912005;0.4457665251715247;0.5306744347280055;1.2948456207363335
0.0;45.0;8.0;32.0;-3.0;-17.0;0.0;-12.0;-0.9374107111517931;-0.6840564648945517;0.27868967088296553;0.5827147663916551
39.0;20.0;35.0;15.0;-19.0;-16.0;-9.0;-11.0;-0.1624961717374031;0.21666156231653755;0.433323124633075;0.6770673822391797
5.0;2.0;40.0;1.0;-19.0;-3.0;-13.0;-12.0;-1.0782584955117511;-0.7587744968416026;-0.14643016605715142;-0.06655916638961423
34.0;42.0;44.0;31.0;-12.0;-8.0;-9.0;-17.0;0.3991367715626375;0.42488753101829135;0.6566443661191779;0.9399027201313724
0.0;48.0;8.0;41.0;-11.0;-14.0;-9.0;-5.0;-1.3681129297891035;-0.6080501910173794;-0.10134169850289654;0.8360690126488964
42.0;10.0;35.0;0.0;-18.0;-9.0;-3.0;-6.0;-0.8377580409572782;-0.07853981633974483;0.15707963267948966;0.6021385919380435
43.0;5.0;31.0;30.0;-18.0;-10.0;-10.0;-14.0;-0.4248875310182919;-0.2961337337400217;0.4763890499295995;0.6566443661191778
34.0;36.0;20.0;39.0;-18.0;-17.0;0.0;-2.0;0.12401023632591279;0.675166842218859;0.675166842218859;1.1436499572278633
26.0;48.0;15.0;30.0;-14.0;-5.0;-1.0;-5.0;-0.6080501910173792;0.0;0.27868967088296553;0.5573793417659311
37.0;35.0;8.0;15.0;-5.0;-6.0;-16.0;-17.0;-0.08726646259971649;0.08726646259971649;0.2908882086657216;0.4654211338651546
42.0;29.0;21.0;30.0;-19.0;-9.0;-15.0;-6.0;0.012875379727826819;0.24463221482871322;0.47638904992959963;0.7338966444861401
43.0;19.0;20.0;21.0;-18.0;-14.0;-4.0;-12.0;-0.24463221482871356;-0.06437689863913537;0.19313069591740506;0.32188449319567525
39.0;13.0;16.0;27.0;-14.0;-11.0;-20.0;-20.0;-0.5191614978389913;-0.2263011657246885;0.3327958319480713;0.7055271637299113
38.0;15.0;0.0;44.0;-4.0;-13.0;-12.0;-10.0;-1.198765617817158;-0.34447287868309134;0.06889457573661828;0.6200511816295644
46.0;6.0;2.0;16.0;-7.0;-15.0;-11.0;-17.0;-1.1593972888248048;-0.9599310885968811;-0.06233318757122597;0.0872664625997166
36.0;45.0;20.0;5.0;-3.0;-2.0;-10.0;0.0;-0.38555909839511093;-0.07139983303613168;0.014279966607226413;0.07139983303613162
28.0;18.0;42.0;24.0;-5.0;-2.0;-7.0;-20.0;-0.27868967088296537;0.4307022186373105;0.5067084925144829;0.8107335880231727
7.0;28.0;0.0;14.0;-13.0;-19.0;-19.0;-16.0;-0.6517133696276697;-0.38434378208811293;-0.1503953929910007;0.41776498053055766
18.0;12.0;36.0;2.0;-8.0;-10.0;-11.0;-15.0;-1.000997659232042;-0.6621984514919663;0.16939960387003783;0.4465989556573725
33.0;33.0;9.0;49.0;-12.0;-19.0;0.0;-12.0;-0.34649918973416827;-0.06929983794683353;0.4157990276810024;0.5774986495569476
23.0;41.0;49.0;1.0;-6.0;-3.0;-1.0;-3.0;-1.242357094828691;-0.7282782969685431;0.042839899821678795;0.69971836375409
44.0;15.0;30.0;8.0;-6.0;-1.0;-15.0;-12.0;-0.8652691630649855;-0.359419498503917;0.19967749916884275;0.6522798306182197
26.0;3.0;24.0;2.0;-13.0;-9.0;-8.0;-11.0;-1.0270591367505095;-0.02013841444608866;-0.02013841444608855;0.7048445056130945
40.0;43.0;13.0;9.0;-18.0;-15.0;-4.0;0.0;-0.09012765809478962;-0.06437689863913543;0.3733860121069833;0.37338601210698336
2.0;4.0;2.0;7.0;-9.0;-15.0;-3.0;-18.0;0.5969026041820609;0.6597344572538567;0.7225663103256525;1.2252211349000195
8.0;38.0;43.0;45.0;-6.0;-15.0;-20.0;-8.0;0.012083048667652974;0.18124573001479571;0.5679032873796934;0.9062286500739787
25.0;30.0;27.0;42.0;-15.0;-7.0;-5.0;-5.0;-0.09645240603126559;0.3169150483884441;0.5373776907456225;0.7302825028081537
45.0;49.0;14.0;37.0;-16.0;-19.0;-11.0;-3.0;-0.04619989196455565;0.16169962187594555;0.4157990276810022;0.8777979473265602
42.0;48.0;9.0;9.0;-2.0;-14.0;-20.0;-18.0;-0.11549972991138946;-0.11549972991138935;-0.06929983794683359;0.16169962187594533
11.0;1.0;47.0;6.0;-8.0;-8.0;-12.0;-5.0;-1.3444951610702083;-1.1581294951792882;-0.43929049817145427;-0.06655916638961445
31.0;23.0;25.0;2.0;-15.0;-6.0;-19.0;-18.0;-0.34557519189487707;0.28274333882308156;0.3455751918948775;0.7225663103256525
27.0;9.0;30.0;23.0;0.0;-6.0;-15.0;-19.0;-0.11219973762820712;0.2404280092033002;0.8815693670787681;1.2983112496978224
34.0;36.0;27.0;28.0;0.0;-4.0;-10.0;-16.0;0.5437371900443873;0.6947752983900504;0.8458134067357135;0.9364362717431114
8.0;14.0;17.0;25.0;-4.0;-3.0;-2.0;-8.0;-0.21419949910839503;0.16659961041764054;0.21419949910839498;0.26179938779914935
49.0;35.0;4.0;6.0;-3.0;-3.0;-4.0;-13.0;-0.6587210402688275;-0.48137306788875867;-0.1013416985028966;-0.05067084925144827
31.0;46.0;24.0;34.0;-8.0;-14.0;-2.0;-2.0;-0.02617993877991509;0.0785398163397446;0.5235987755982987;0.7853981633974481
39.0;29.0;31.0;44.0;-19.0;-10.0;-6.0;-4.0;0.3365992128846209;0.41139903797009225;0.7853981633974486;0.8851312635114104
5.0;12.0;38.0;4.0;-2.0;-19.0;-19.0;-9.0;-1.0609764663439214;-0.5924933513349173;0.06889457573661817;0.3444728786830912
5.0;0.0;20.0;14.0;-8.0;-10.0;-15.0;-18.0;-0.2893572180937968;0.08267349088394194;0.24802047265182575;0.5787144361875936
24.0;15.0;5.0;30.0;-7.0;-5.0;-20.0;-12.0;-0.4712388980384689;0.21991148575128555;0.5654866776461629;1.0681415022205298
19.0;26.0;33.0;37.0;-20.0;-13.0;-5.0;-9.0;0.17912589691520742;0.48226203015632785;0.785398163397448;0.7853981633974482
4.0;5.0;46.0;19.0;-13.0;-16.0;-20.0;-8.0;-0.7615982190520711;-0.5473987199436762;-0.19039955476301773;-0.04759988869075449
26.0;27.0;40.0;46.0;-13.0;-4.0;-6.0;-20.0;0.333199220835281;0.333199220835281;0.5235987755982986;0.6901983860159393
15.0;26.0;25.0;21.0;-11.0;-19.0;-8.0;-9.0;0.22689280275926293;0.645771823237902;0.9599310885968815;1.1344640137963145
43.0;42.0;48.0;17.0;-8.0;-17.0;-17.0;0.0;-0.08458134067357126;0.3020762166913263;0.6404015793856117;0.8820625527386727
29.0;19.0;20.0;7.0;-12.0;0.0;-12.0;-8.0;-0.2873407914868711;0.057468158297374505;0.4022771080816201;0.4405892136132028
43.0;16.0;33.0;2.0;-16.0;-12.0;0.0;-6.0;-0.7587744968416026;-0.19967749916884286;0.22630116572468834;0.5191614978389911
47.0;4.0;23.0;36.0;-11.0;-18.0;-1.0;-19.0;-0.4997988312529217;-0.3807991095260356;0.4045990538714126;0.547398719943676
27.0;5.0;17.0;7.0;-14.0;-5.0;0.0;-12.0;-0.7470860578658651;0.09578026382895743;0.3639650025500375;0.4022771080816203
38.0;38.0;33.0;9.0;-11.0;-14.0;-11.0;-5.0;-0.09062286500739802;0.1812457300147956;0.7249829200591829;0.7249829200591829
29.0;34.0;41.0;27.0;-2.0;-16.0;-4.0;-1.0;0.06889457573661828;0.6200511816295644;0.8405138239867429;0.9231873148706848
40.0;6.0;36.0;34.0;-10.0;-4.0;-11.0;-11.0;-0.44659895565737273;-0.38499909970463164;0.6929983794683365;0.8161980913738186
39.0;40.0;47.0;27.0;-18.0;-17.0;-3.0;0.0;0.1329135353441836;0.5679032873796933;0.5920693847149994;0.9787269420798971
37.0;0.0;40.0;30.0;-5.0;-11.0;-4.0;-7.0;-0.6313985235155958;-0.23099945982277897;0.3849990997046313;0.8777979473265596
30.0;30.0;39.0;30.0;-2.0;-4.0;-2.0;-7.0;0.17073873117335836;0.2731819698773734;0.6488071784587617;0.6488071784587617
45.0;25.0;9.0;25.0;-4.0;-16.0;-19.0;-10.0;-0.5890486225480862;0.024543692606170175;0.2699806186678728;0.36815538909255374
23.0;0.0;37.0;44.0;-17.0;-11.0;-15.0;-17.0;-0.4763890499295999;-0.3476352526513296;0.06437689863913487;0.3991367715626375
4.0;5.0;8.0;16.0;-8.0;-19.0;-18.0;-7.0;-0.02243994752564138;0.24683942278205517;0.38147910793590345;0.830278058448731
33.0;34.0;28.0;44.0;-11.0;-16.0;-5.0;-6.0;0.2094395102393195;0.3926990816987238;0.4974188368183836;0.7853981633974478
42.0;28.0;23.0;13.0;-10.0;0.0;-9.0;-16.0;-0.3791577340539405;0.08124808586870158;0.43332312463307493;0.4333231246330751
15.0;29.0;6.0;47.0;-1.0;-10.0;0.0;-17.0;-0.6135923151542564;-0.24543692606170248;0.171805848243192;0.3436116964863838
36.0;31.0;15.0;20.0;-1.0;-18.0;-17.0;-7.0;0.0581776417331441;0.3199770295322937;0.49450995473172654;0.6690428799311594
17.0;39.0;15.0;29.0;-4.0;-1.0;-4.0;-18.0;-0.09645240603126554;0.37203070897773866;0.5098198604509752;0.5098198604509752
13.0;3.0;1.0;10.0;-14.0;-16.0;-17.0;-3.0;-0.3665191429188094;0.3141592653589791;0.6806784082777882;0.8377580409572779
46.0;37.0;5.0;44.0;-16.0;0.0;-19.0;-6.0;-0.42290670336785685;-0.1329135353441836;0.8337303580680602;1.1962218180976518
26.0;30.0;10.0;37.0;-15.0;-2.0;-20.0;-5.0;-0.15156806662056033;-0.12401023632591301;0.9783029754599791;1.0058608057546263
44.0;39.0;25.0;4.0;0.0;-13.0;-20.0;-10.0;-0.07363107781851075;-0.024543692606170397;0.19634954084936207;0.8099418560036183
8.0;30.0;5.0;47.0;-16.0;-14.0;-2.0;-3.0;-1.2341971139102759;-0.3365992128846205;-0.1371330126566973;0.6856650632834866
16.0;10.0;23.0;42.0;-3.0;0.0;-7.0;-11.0;-0.6075721641376486;-0.3111954987046492;-0.16300716598814935;0.34083316524794954
45.0;23.0;36.0;32.0;-11.0;-17.0;-17.0;0.0;0.0;0.3293605201344138;0.4560376432630344;0.7093918895202758
15.0;45.0;7.0;26.0;-18.0;-9.0;-17.0;-13.0;-0.9100645385399003;-0.21193283774216853;-0.1371330126566973;0.43633231299858233
43.0;2.0;29.0;46.0;-17.0;-4.0;0.0;-17.0;-0.31166593785613017;-0.31166593785613017;0.2867326628276401;1.0347309136823526
20.0;25.0;32.0;25.0;-1.0;-9.0;-4.0;-17.0;0.33659921288462047;0.4327704165659406;0.9136264349725416;0.9777405707600884
36.0;15.0;28.0;41.0;-14.0;-1.0;-20.0;-2.0;-0.21888145537305959;0.4763890499295994;0.5793920877522155;1.1459087957766043
19.0;7.0;30.0;35.0;0.0;-1.0;-2.0;-5.0;-0.39269908169872414;-0.3141592653589793;0.15707963267948966;0.3141592653589793
7.0;46.0;4.0;19.0;-17.0;-5.0;-16.0;-8.0;-1.2341971139102759;-0.5609986881410344;-0.23686611277065894;0.3365992128846209
20.0;9.0;42.0;41.0;-5.0;-12.0;-17.0;-20.0;-0.0760062738771724;0.025335424625724356;0.40536679401158626;0.6080501910173797
12.0;8.0;15.0;39.0;-1.0;-6.0;-6.0;-9.0;-0.9162978572970231;-0.6217735460229799;-0.22907446432425593;-1.1102230246251565e-16
40.0;41.0;22.0;32.0;-14.0;-10.0;-12.0;-17.0;0.32499234347480643;0.406240429343508;0.5416539057913439;0.7041500775287468
5.0;32.0;25.0;42.0;-7.0;-8.0;-12.0;-12.0;-0.6399540590645876;-0.17453292519943298;0.0;0.49450995473172665
14.0;43.0;41.0;17.0;-1.0;-18.0;-7.0;-12.0;-0.6308936066635242;0.2703829742843673;0.4248875310182914;1.0171549984983344
30.0;31.0;40.0;25.0;0.0;-20.0;-12.0;-12.0;0.13089969389957457;0.36651914291880894;0.7592182246175331;1.0471975511965974
13.0;43.0;7.0;47.0;-14.0;-4.0;0.0;-8.0;-1.120158036320951;0.012875379727826985;0.1673799364617511;0.8368996823087562
26.0;40.0;13.0;35.0;-3.0;-3.0;-15.0;0.0;-0.04283989982167907;0.014279966607226302;0.5854786308962796;1.070997495541975
31.0;8.0;46.0;3.0;-9.0;-20.0;-1.0;-1.0;-0.6901983860159395;-0.5949986086344305;0.33319922083528103;0.6901983860159393
28.0;42.0;19.0;21.0;-1.0;-15.0;-6.0;-17.0;-0.09318283294546004;0.22630116572468845;0.2263011657246885;0.46591416472729985
24.0;8.0;7.0;37.0;-15.0;-9.0;-2.0;-5.0;-0.6041524333826526;-0.5135295683752548;0.21145335168392837;0.57394481171352
34.0;7.0;42.0;30.0;-20.0;-5.0;-10.0;-13.0;-0.2280188216315171;0.15201254775434492;0.5827147663916552;0.6587210402688277
24.0;39.0;0.0;12.0;-20.0;-13.0;-8.0;-11.0;-0.6522798306182198;-0.14643016605715142;0.06655916638961423;0.3061721653922256
18.0;5.0;15.0;23.0;-15.0;-8.0;-6.0;-10.0;0.08267349088394188;0.24802047265182559;0.2480204726518257;0.86807165428139
28.0;39.0;40.0;4.0;-6.0;-10.0;-3.0;-14.0;-0.49450995473172665;-0.29088820866572146;0.6690428799311596;1.07628637206317
4.0;1.0;37.0;37.0;0.0;-14.0;-3.0;-18.0;-0.2427594323228477;-0.04283989982167902;0.18563956589394232;0.35699916518065833
8.0;15.0;41.0;49.0;-9.0;-17.0;-18.0;-13.0;-0.19928013101129283;-0.15239068842040032;-0.15239068842040027;0.10550124582950815
35.0;29.0;24.0;8.0;-9.0;-9.0;-16.0;-17.0;-0.21145335168392843;0.21145335168392831;0.3020762166913262;0.6947752983900501
36.0;43.0;37.0;7.0;-12.0;-18.0;-18.0;-18.0;-0.32188449319567575;-0.14162917700609734;0.6051428472078697;0.6308936066635238
4.0;44.0;28.0;7.0;-20.0;-10.0;-8.0;-7.0;-0.859029241215959;-0.5890486225480862;0.19634954084936196;0.6872233929727672
46.0;14.0;35.0;28.0;-20.0;-4.0;0.0;-20.0;-0.4045990538714128;0.23799944345377194;0.5235987755982987;0.7377982747066938
