766;324;55;71;144;51
134;90;289;234;230;133
68;34;169;155;462;123
85;91;397;28;14;461
214;263;202;57;85;157
304;156;168;142;244;47
99;107;342;254;125;203
193;192;162;216;177;124
51;40;62;368;304;78
267;151;117;218;252;107
41;58;136;446;463;142
26;78;461;154;81;530
314;334;106;123;276;83
119;172;151;149;41;214
183;666;36;352;29;175
274;434;93;192;81;301
58;185;168;404;114;502
220;298;60;297;246;53
424;301;131;95;194;67
282;161;144;80;47;81
953;147;138;44;267;34
213;180;161;110;74;145
38;32;158;166;271;181
146;113;510;33;59;233
351;946;38;94;65;135
243;198;79;259;345;62
137;324;256;111;44;273
120;165;168;42;28;195
251;376;78;202;59;336
71;113;144;150;92;244
123;148;167;55;88;205
279;154;122;79;225;246
106;232;52;474;182;120
82;66;416;49;220;361
103;318;56;247;79;353
108;170;57;387;270;103
110;564;117;506;157;195
351;118;133;465;257;125
569;98;289;82;342;59
57;60;760;61;52;301
166;169;562;134;398;313
616;290;155;98;98;133
870;264;66;54;237;50
154;60;290;136;228;121
137;161;137;243;95;246
118;356;205;184;54;660
108;220;112;632;646;208
160;143;517;169;506;125
36;61;252;508;177;241
264;379;74;141;61;166
52;83;217;209;128;424
140;252;154;31;21;347
88;76;400;149;171;451
95;288;95;165;250;151
522;140;316;33;115;112
129;68;158;258;747;47
325;274;97;382;289;201
205;495;85;119;68;83
95;120;184;146;79;328
79;424;23;605;95;198
168;250;141;211;82;369
131;255;58;423;246;415
82;349;8;299;100;37
188;73;200;436;442;263
107;97;137;208;463;75
370;433;166;94;349;26
303;68;634;53;147;451
76;162;27;316;87;84
19;33;360;124;204;264
122;128;190;250;711;120
50;256;270;188;35;747
158;38;592;129;285;268
647;183;471;78;575;75
354;175;160;59;69;260
53;91;143;281;208;127
79;182;36;531;183;182
162;61;174;277;348;99
379;171;52;268;231;71
55;153;223;300;71;834
396;56;762;75;304;192
90;705;151;201;26;443
268;391;67;65;44;129
72;65;273;264;340;169
106;258;21;1017;221;206
311;295;56;261;312;47
178;35;167;77;262;59
104;360;86;107;24;570
166;155;116;162;482;30
142;46;160;100;526;63
193;56;115;334;424;61
128;161;140;517;557;177
51;34;65;196;463;120
109;33;259;147;514;63
121;72;338;130;291;310
99;133;220;539;565;161
251;54;139;213;500;23
263;26;710;34;548;100
390;152;143;49;125;175
212;355;234;502;220;370
439;95;216;74;237;76
102;89;452;69;146;242
101;147;480;212;238;322
103;178;118;180;193;46
208;308;55;254;249;71
96;59;139;108;154;197
53;188;293;297;229;430
47;71;198;255;259;441
148;719;143;87;43;151
125;645;51;475;160;509
426;175;537;120;168;555
305;35;576;68;797;75
100;103;64;341;89;158
30;66;348;169;79;587
205;233;148;35;33;189
165;314;61;555;222;237
167;311;38;377;116;96
109;161;76;368;180;318
502;308;102;106;301;70
298;113;144;319;538;98
118;100;52;142;327;79
162;119;151;181;144;308
321;185;112;89;471;35
139;142;104;201;359;26
329;367;191;109;43;235
74;475;104;86;35;183
74;82;248;162;254;80
181;149;27;211;314;21
75;419;135;678;152;200
184;114;201;196;452;175
37;225;214;288;92;627
209;198;43;85;131;28
757;452;144;69;103;86
189;229;401;34;102;180
264;468;61;221;456;76
84;111;127;166;143;255
152;131;205;136;192;101
386;168;61;104;200;26
61;176;383;104;21;1013
160;268;84;565;234;219
54;83;175;106;143;171
143;26;173;138;1095;15
174;230;169;431;310;138
318;113;54;156;227;26
46;231;429;121;57;468
85;72;71;319;328;92
129;99;48;230;385;22
554;182;139;72;73;96
579;256;99;103;154;47
259;129;230;176;520;25
518;422;259;94;165;67
49;58;330;206;101;123
143;77;1041;42;124;228
512;57;330;23;84;69
190;70;569;92;505;298
303;55;502;76;774;93
101;83;124;230;636;45
81;227;70;143;169;57
144;346;99;192;47;106
112;167;31;182;171;35
132;127;298;145;223;141
172;291;95;446;289;108
314;104;306;58;72;365
471;313;74;148;127;68
239;67;185;127;329;66
154;255;69;150;179;53
179;225;43;197;177;50
314;98;235;189;127;160
76;153;52;420;444;30
162;357;45;133;82;106
107;111;210;116;94;93
98;41;153;135;230;350
139;88;335;177;352;310
186;51;241;123;467;109
523;231;160;66;182;82
147;454;69;492;95;334
210;109;321;69;247;200
372;317;153;43;64;293
218;74;110;80;103;179
225;60;163;428;575;130
21;114;165;250;199;675
179;440;91;193;21;572
273;164;49;143;249;51
110;342;60;583;514;246
191;168;303;168;321;483
815;258;180;72;134;94
65;203;42;594;310;210
109;401;55;368;69;805
184;58;194;101;327;83
110;142;166;129;107;485
339;268;68;112;207;53
143;169;57;92;111;149
51;27;186;346;596;244
198;174;728;35;62;205
461;58;319;92;211;49
123;145;188;100;100;112
49;216;40;611;257;365
845;303;123;138;174;138
246;422;246;247;214;243
56;124;92;397;325;233
67;148;163;276;72;463
238;439;29;328;38;142
279;177;128;576;118;101
208;146;126;91;95;53
115;541;122;298;56;468
142;44;278;149;394;223
151;136;144;155;313;71
67;377;114;268;39;516
200;401;344;175;62;161
251;79;306;147;294;225
197;270;305;277;431;520
423;245;169;195;261;80
254;285;18;148;142;26
209;59;517;55;166;307
140;107;56;224;122;107
150;311;412;84;114;292
314;538;73;242;179;124
458;482;232;219;212;195
231;374;160;274;122;331
106;485;96;498;77;694
129;66;354;173;526;261
61;54;227;234;205;76
96;467;311;87;48;356
111;49;82;267;692;26
95;311;59;433;228;157
450;525;227;52;168;117
231;89;147;120;758;58
771;498;78;88;35;81
337;257;220;80;122;640
86;47;185;129;696;69
120;397;134;320;64;482
394;135;193;46;119;52
461;180;79;149;324;32
154;147;768;218;222;460
66;391;156;57;32;308
79;37;314;303;401;106
186;57;371;169;379;67
54;169;45;549;279;336
110;138;285;48;53;264
48;153;174;295;77;480
417;486;56;221;130;113
129;636;97;280;90;105
92;314;79;203;166;233
30;90;329;118;57;793
57;188;264;316;76;458
160;78;488;225;217;137
339;62;412;183;559;100
334;97;345;92;181;437
240;682;74;195;20;387
44;166;300;162;176;481
136;112;505;120;318;88
358;116;197;375;189;148
314;343;188;136;164;58
246;115;262;140;464;97
104;203;167;176;107;319
83;155;143;85;90;335
265;140;79;135;77;112
137;161;191;209;316;167
64;157;76;122;125;85
92;234;160;180;51;621
122;93;302;130;595;127
258;166;870;144;346;147
423;139;72;211;215;37
119;74;73;558;169;293
64;108;112;306;225;170
112;87;75;390;636;154
89;598;209;206;66;289
248;140;209;304;295;177
54;99;294;108;123;248
237;538;77;317;112;406
262;257;406;84;160;278
325;181;419;88;541;174
173;163;43;178;108;101
307;99;240;46;61;125
267;129;119;86;97;119
339;417;17;114;101;44
42;60;109;151;88;279
79;68;171;100;73;132
80;79;103;326;207;201
303;195;161;59;86;215
191;213;111;426;217;187
106;50;229;419;369;95
207;88;43;215;160;66
148;50;90;222;925;14
67;18;555;106;321;117
107;74;192;290;154;189
98;83;138;94;85;173
47;198;157;410;107;556
148;430;70;176;136;189
156;739;110;104;36;317
93;401;76;642;181;116
43;136;79;350;217;487
710;325;377;29;193;53
206;243;94;128;105;275
146;723;60;185;32;452
105;107;117;254;303;178
208;485;26;150;96;40
126;213;109;283;112;342
475;244;81;110;416;31
95;240;78;578;186;169
93;340;146;383;134;206
114;233;110;83;66;143
96;168;256;315;284;574
59;120;260;297;130;349
634;234;181;97;425;104
441;526;29;154;135;103
390;85;288;83;163;104
160;514;30;384;219;155
172;641;20;123;33;202
119;335;85;85;40;113
440;214;392;77;176;114
139;135;249;37;75;134
122;62;118;367;341;62
184;50;227;212;506;51
629;65;367;59;483;77
476;89;93;60;156;15
275;56;273;80;647;78
245;519;150;224;108;294
160;201;123;158;78;154
306;520;137;284;57;327
180;69;339;187;541;43
78;224;144;28;31;373
154;354;96;143;87;72
42;177;37;1036;236;206
73;254;77;146;45;63
362;319;113;38;36;136
311;180;52;178;352;52
135;109;60;259;168;75
498;511;215;57;114;220
41;52;190;261;90;376
65;141;188;537;495;285
61;41;103;192;498;213
191;96;50;334;287;34
214;164;129;41;37;216
97;71;944;53;113;403
135;49;552;166;348;235
19;72;155;322;182;410
91;81;196;54;42;145
94;52;255;126;424;70
129;108;273;85;108;232
92;442;69;293;59;665
595;197;302;34;110;77
630;100;135;164;529;65
162;289;351;614;349;232
106;131;150;453;212;138
140;821;44;395;88;143
224;23;536;119;403;277
270;324;72;259;238;24
467;221;237;52;164;46
278;169;207;183;241;240
755;171;346;71;223;75
293;163;47;153;357;22
235;336;534;129;157;487
248;545;48;174;236;55
148;88;77;386;536;71
163;85;346;24;45;185
222;279;500;178;237;252
480;479;151;65;64;221
74;567;167;344;136;150
189;359;174;224;177;128
93;162;131;49;71;324
168;218;30;183;251;52
259;276;258;131;247;215
236;102;299;108;377;83
139;169;158;49;45;118
119;802;49;207;58;103
70;109;236;204;326;391
45;302;103;422;102;631
116;156;128;586;180;207
163;574;45;120;33;251
245;26;436;287;651;143
56;27;165;505;166;149
391;183;226;37;403;174
44;394;51;862;124;439
171;45;234;71;231;95
261;202;120;168;185;43
71;126;240;103;80;281
13;111;44;815;227;375
140;318;129;154;31;258
140;154;158;537;179;234
199;166;319;93;271;96
235;188;345;135;53;274
88;132;52;1030;292;197
196;502;50;164;142;39
259;128;161;139;505;84
386;44;508;47;149;127
245;411;47;271;95;96
125;348;51;163;81;135
161;232;80;312;191;97
190;558;95;138;220;291
109;176;46;429;252;92
138;170;261;94;179;326
447;187;116;142;457;27
430;275;147;79;113;52
29;69;145;211;412;104
85;43;498;41;79;199
210;730;53;229;28;303
53;219;127;178;85;192
89;54;198;519;248;182
485;97;518;67;547;46
245;463;123;176;72;462
799;238;92;66;336;99
491;207;83;80;367;71
414;296;311;191;163;483
20;23;115;315;124;277
194;626;95;243;65;289
148;103;248;32;21;270
59;64;176;216;135;296
33;501;98;472;29;1049
431;70;443;142;319;165
76;164;189;323;122;172
149;226;35;308;176;92
378;151;178;64;127;65
134;11;854;52;302;332
202;115;53;309;256;26
506;255;208;25;59;103
111;226;108;105;68;165
261;155;53;80;149;19
140;373;66;110;45;163
109;92;127;108;122;166
663;191;331;42;316;51
249;675;89;49;15;176
75;399;105;147;27;416
66;204;182;162;93;864
375;772;50;204;59;322
137;72;350;113;188;263
111;42;349;138;434;95
280;243;101;78;85;76
45;57;176;74;151;286
149;208;119;240;223;74
255;292;316;24;78;161
268;67;252;249;270;88
168;172;285;598;531;101
209;317;40;52;66;87
68;171;336;126;144;421
68;172;68;126;101;89
55;132;453;236;87;553
243;50;590;56;128;322
806;291;80;40;182;51
448;349;122;253;290;192
166;477;58;452;333;109
214;114;154;127;74;132
87;105;387;290;207;665
71;218;363;206;79;442
175;363;135;309;565;127
65;202;287;389;83;621
78;64;521;92;129;223
231;399;119;25;61;286
116;389;100;555;118;692
128;132;452;88;80;165
64;274;83;472;181;248
93;118;113;124;204;80
346;231;178;126;440;50
115;88;532;55;154;408
403;75;166;120;285;45
120;60;256;429;338;103
91;164;112;120;151;113
20;80;104;317;116;655
569;111;357;12;90;61
305;387;130;152;100;238
57;44;149;274;538;70
216;409;125;139;101;330
104;145;154;92;51;580
615;272;249;115;314;192
105;135;96;527;222;164
507;130;158;96;215;64
258;155;220;89;270;112
109;201;33;328;202;25
188;120;545;283;133;472
66;77;117;748;679;136
122;222;426;70;161;347
92;137;108;237;168;219
764;477;159;28;88;97
503;374;130;153;91;168
39;66;124;245;243;86
29;94;98;551;194;169
323;445;183;123;35;265
200;90;130;279;474;40
112;144;139;444;160;513
55;104;622;78;241;371
181;145;56;134;418;34
296;161;173;195;67;596
93;94;173;71;158;48
414;164;215;79;400;65
33;110;145;336;128;466
71;127;507;179;132;264
235;505;79;126;88;261
448;407;245;72;49;260
147;90;136;221;162;183
55;67;84;426;245;236
22;101;90;591;248;354
155;759;66;113;89;134
32;68;205;394;239;213
85;462;99;275;93;267
63;44;237;504;266;127
75;37;474;102;126;428
135;55;766;94;303;118
332;560;95;118;129;184
43;72;109;436;282;94
134;711;29;361;78;198
105;39;1122;47;81;343
81;513;87;755;51;362
202;53;789;32;161;97
205;61;811;57;183;211
381;123;201;80;460;73
116;692;30;577;114;94
365;151;164;435;234;128
75;51;258;162;443;256
144;92;328;209;390;460
86;411;86;59;45;113
197;101;160;317;327;53
14;35;59;454;206;270
109;210;637;249;183;298
80;157;83;438;102;123
479;185;70;279;272;103
450;159;133;139;177;189
251;45;861;30;222;140
705;218;255;153;205;185
162;777;107;403;119;271
91;33;568;52;136;221
514;379;297;118;118;166
324;43;374;61;750;137
74;161;368;75;60;424
58;25;206;185;498;64
302;418;181;67;69;135
74;119;211;416;331;392
118;79;100;310;544;96
44;52;92;485;86;372
359;212;161;65;50;234
199;324;65;533;272;155
111;18;685;101;214;387
68;82;94;662;640;66
194;185;53;115;70;116
117;166;145;69;59;139
367;192;205;329;374;204
97;87;491;126;50;613
473;167;290;38;62;68
153;117;95;297;623;74
129;670;49;86;17;209
167;83;163;54;118;86
30;79;99;528;205;178
186;82;239;98;330;69
113;126;238;62;98;233
239;92;205;60;136;52
53;114;58;1078;294;119
105;169;71;146;214;70
137;66;118;113;406;157
13;40;257;155;154;258
144;136;269;322;177;184
326;955;112;206;84;213
425;655;151;201;84;197
144;470;84;456;265;223
44;307;103;651;187;317
25;165;45;514;130;420
165;78;439;156;270;199
160;98;212;327;923;104
30;181;113;304;67;753
93;382;70;83;51;139
92;227;118;425;241;413
143;122;104;141;879;41
336;70;102;263;640;28
298;90;54;212;288;36
367;146;591;205;247;325
32;93;42;494;177;183
112;540;47;525;81;207
131;108;83;164;289;48
312;91;280;119;764;58
31;151;358;140;53;1024
191;335;16;215;111;38
283;304;58;157;165;41
207;54;90;175;299;57
571;432;53;195;143;149
174;92;298;146;179;282
110;549;319;313;94;553
303;238;177;108;66;196
92;29;623;141;283;145
147;442;48;222;145;74
83;58;321;286;140;100
906;218;143;32;109;36
118;228;54;288;405;220
197;285;95;91;102;64
224;246;302;319;319;233
271;411;105;46;29;441
259;127;296;201;264;153
245;150;209;163;262;62
332;124;185;295;513;25
271;73;102;201;479;41
120;156;275;225;268;351
133;33;551;65;286;298
127;58;166;322;727;134
169;353;151;194;29;669
611;427;184;84;271;164
81;112;73;671;712;58
209;733;52;145;28;280
237;670;67;176;59;296
355;116;453;75;262;280
382;238;73;302;158;117
67;418;116;33;18;318
126;88;280;383;216;263
171;62;524;66;648;222
276;111;148;146;260;76
158;89;155;126;103;88
253;155;135;148;615;39
151;44;248;512;655;58
286;62;252;41;96;106
181;281;276;55;21;275
49;341;177;136;26;534
239;148;279;35;78;284
57;62;212;86;127;349
350;142;92;273;215;35
174;57;78;207;244;163
211;89;693;167;418;140
236;99;244;31;36;217
84;576;92;64;18;237
195;182;206;52;88;81
215;118;55;129;166;131
187;103;413;199;129;315
73;123;108;66;20;320
225;59;266;107;591;72
240;56;83;210;377;34
57;210;47;109;91;537
40;91;375;96;144;702
175;496;73;362;212;505
266;151;63;116;510;33
113;452;30;385;125;219
228;134;186;199;468;46
708;154;258;115;440;26
153;10;712;40;234;95
635;268;215;72;45;95
246;257;241;97;55;212
164;166;169;414;485;174
144;183;100;837;280;296
125;107;212;529;187;180
140;230;139;91;127;78
224;342;117;91;72;163
57;63;203;58;65;332
197;514;33;214;95;74
173;538;76;115;50;168
216;38;141;314;550;64
132;227;486;316;198;376
103;114;233;110;177;200
298;702;130;103;88;203
122;350;72;432;157;194
381;155;76;121;98;119
199;145;125;424;737;173
165;210;69;157;110;68
829;147;214;20;135;31
250;100;292;410;640;56
505;157;379;115;276;156
340;210;35;115;81;75
51;360;81;533;88;649
153;147;127;380;307;72
153;104;209;578;574;262
143;277;116;766;140;287
417;249;375;44;169;327
36;141;101;198;296;780
178;113;245;153;110;260
105;103;491;65;78;200
233;42;576;44;337;131
273;69;288;62;166;59
638;150;217;83;223;132
176;115;104;494;193;198
176;296;112;258;53;238
147;78;150;185;1409;37
176;389;79;155;125;79
124;279;265;31;51;368
169;189;141;366;596;192
40;99;223;521;255;306
62;239;241;184;142;508
217;520;157;374;235;346
318;193;104;103;529;25
161;107;388;60;42;275
403;208;364;260;214;123
171;330;73;314;248;252
62;139;143;144;148;287
1004;146;332;29;308;49
116;71;77;443;194;59
89;45;275;130;238;145
267;312;80;47;28;162
68;212;75;133;96;140
412;196;85;56;145;50
290;602;72;186;46;186
103;25;353;71;484;163
105;150;147;651;557;175
69;84;318;363;265;142
352;94;285;83;243;104
298;375;343;185;131;298
222;87;679;177;305;331
317;83;468;54;193;144
518;412;70;126;97;53
277;76;54;106;452;22
24;55;370;227;167;310
104;199;151;204;108;351
54;120;266;159;256;256
20;64;94;336;101;428
180;44;152;150;334;147
57;97;77;234;87;244
186;43;455;49;248;266
165;72;739;39;55;238
509;405;38;337;147;173
697;181;243;15;84;89
381;521;80;86;66;80
244;133;88;230;591;85
69;103;148;215;160;82
293;387;80;345;196;180
69;125;116;396;680;126
333;268;171;35;50;121
269;152;147;224;412;48
234;47;685;44;427;360
67;123;85;82;108;154
62;124;36;706;506;173
166;739;83;157;71;169
432;199;283;48;76;351
81;128;168;361;142;369
288;152;103;183;184;68
51;111;192;276;119;328
95;100;98;586;403;73
569;136;557;69;351;228
67;42;625;293;431;80
396;487;134;440;174;140
421;189;51;190;168;36
388;159;242;15;34;66
373;316;53;162;78;35
366;687;102;67;194;102
416;148;352;37;99;136
64;340;86;116;41;247
66;21;154;83;326;298
95;462;106;276;112;355
103;119;108;94;80;158
98;139;289;60;62;651
300;389;684;45;156;205
155;330;231;50;43;153
40;69;86;365;300;132
47;209;34;592;175;104
266;143;138;162;170;168
50;62;102;302;228;221
155;92;149;70;93;146
121;51;260;456;185;199
170;76;65;476;224;145
121;279;393;86;65;418
346;345;58;96;84;83
605;570;72;137;65;118
79;178;43;650;234;83
235;81;449;190;390;309
171;67;617;81;131;246
109;263;30;297;142;97
104;121;97;129;131;395
157;790;127;103;41;197
183;564;117;257;39;338
75;181;385;299;155;533
576;217;341;43;172;125
304;368;84;274;89;145
52;329;22;268;43;97
353;550;123;95;86;115
153;218;79;405;275;66
29;263;170;282;38;930
130;297;64;527;84;340
137;117;214;443;368;83
178;239;283;222;128;723
137;250;171;230;55;455
522;190;131;131;235;24
63;96;101;271;444;85
78;84;196;215;184;155
128;342;57;442;218;162
151;153;73;387;278;68
453;270;100;107;141;77
132;583;84;165;27;641
212;209;125;165;61;281
186;523;135;67;23;146
106;35;241;171;236;241
493;272;125;48;64;91
345;540;37;73;68;43
151;156;94;55;43;155
309;149;37;149;123;67
295;712;207;171;302;166
127;288;129;235;125;176
34;82;255;340;147;228
70;112;357;85;69;889
116;63;129;487;336;181
87;94;200;51;107;67
106;141;62;499;277;58
78;65;152;219;117;212
96;117;103;190;97;244
85;56;467;137;108;377
209;123;202;35;88;124
143;729;290;65;107;150
388;296;392;25;201;122
100;48;542;236;392;104
84;61;57;256;328;58
384;73;140;244;657;26
96;123;234;199;154;181
389;171;582;139;250;256
150;100;188;131;121;308
120;292;245;75;81;404
283;159;220;14;25;156
278;431;31;69;72;71
234;373;31;123;101;100
85;44;665;126;174;208
66;70;162;319;257;129
127;73;261;114;109;82
60;149;159;377;128;400
45;152;33;408;198;112
29;335;88;566;79;451
162;125;112;145;229;160
133;224;265;146;142;120
118;140;41;276;162;123
141;189;26;305;153;52
314;35;358;103;341;75
317;303;181;44;123;202
29;167;94;437;104;145
107;36;655;153;204;161
435;418;54;220;119;45
150;114;153;70;98;232
64;746;57;507;148;317
141;125;420;190;371;299
234;21;235;191;764;54
427;369;221;56;90;163
277;691;135;490;57;292
314;584;151;171;118;329
191;595;100;120;46;375
281;248;329;49;192;169
388;275;410;168;160;362
147;148;205;276;71;477
109;81;134;48;60;92
183;32;285;432;520;102
79;149;372;302;71;330
110;227;18;826;157;65
186;321;152;319;362;448
286;180;218;64;136;216
262;98;96;117;701;26
749;196;163;59;307;40
41;188;180;156;120;350
100;83;213;67;74;194
42;194;154;270;49;707
80;149;119;837;561;90
170;70;272;45;111;167
203;116;182;231;206;193
80;92;281;160;97;624
362;295;59;133;72;73
530;207;179;38;245;68
264;404;105;239;307;95
616;407;139;178;237;124
109;95;125;145;154;179
96;25;210;422;266;150
538;506;231;109;107;168
202;210;183;115;50;546
265;280;159;38;66;116
389;97;264;145;636;115
170;261;364;140;102;385
79;46;81;228;932;51
73;122;408;219;138;509
325;1140;122;104;60;203
247;252;76;118;56;60
415;568;66;195;75;92
245;159;280;54;57;317
87;65;113;106;239;130
130;277;79;176;55;220
190;382;57;254;136;216
85;343;49;184;121;145
90;515;69;450;172;110
913;238;101;53;92;46
119;75;113;128;238;102
13;21;89;289;101;354
159;345;432;168;172;189
148;539;23;691;56;94
178;19;792;68;202;317
230;644;69;377;141;431
123;158;138;107;157;96
89;197;227;327;186;661
100;115;112;614;326;90
109;33;200;127;1115;112
32;30;273;129;408;212
97;410;215;64;43;249
55;165;38;1340;242;173
121;345;71;145;95;96
105;242;40;430;370;183
142;99;108;137;219;200
211;410;94;195;82;334
168;242;78;223;204;293
258;122;372;206;399;154
81;137;139;232;59;223
209;170;90;230;141;134
131;110;62;195;201;32
92;84;134;143;106;127
380;297;128;69;74;59
375;291;165;45;57;143
128;291;34;604;99;54
104;33;354;102;336;128
70;66;86;210;227;87
230;398;35;476;51;103
154;97;409;9;52;118
56;41;364;69;491;314
54;35;292;107;148;88
36;96;177;377;116;345
113;119;125;121;220;163
126;89;191;201;110;149
193;235;37;109;143;72
65;137;14;541;177;58
407;40;640;102;346;258
289;118;422;90;200;53
84;42;176;106;198;121
143;479;308;150;52;321
162;185;297;50;45;200
79;116;817;135;108;563
64;454;146;377;35;625
171;80;164;116;77;256
78;84;217;131;56;521
82;147;45;778;203;94
239;190;168;50;137;122
33;17;248;106;314;112
172;227;565;160;142;466
70;290;249;204;14;878
157;383;189;152;52;614
290;442;326;321;164;292
222;207;122;30;11;466
43;157;320;124;199;358
429;429;94;259;195;181
471;420;144;398;233;96
25;28;105;229;124;210
126;42;264;295;557;63
323;722;72;136;76;169
107;173;172;286;90;115
154;301;409;401;449;359
212;231;215;36;29;156
168;99;950;70;227;290
131;36;86;120;336;64
47;128;54;507;118;179
185;105;283;306;298;225
183;550;95;127;73;238
58;39;279;65;123;299
187;308;105;149;413;128
133;68;530;222;216;474
202;166;65;249;392;37
58;110;59;542;242;397
129;160;339;344;457;472
237;163;263;23;46;258
109;104;662;110;77;845
101;490;43;637;48;328
458;67;401;61;382;95
268;222;170;178;83;385
152;87;646;170;196;573
154;149;186;80;93;104
32;96;88;371;583;106
118;477;62;140;128;171
554;177;91;54;231;22
359;149;509;245;204;403
163;422;360;315;181;461
285;489;246;46;100;175
383;166;143;140;341;52
168;83;291;50;60;451
281;209;405;113;138;534
228;327;129;106;81;171
248;154;227;43;51;354
68;62;179;311;168;198
118;257;124;349;205;100
114;113;477;109;134;988
55;113;431;76;94;272
58;382;173;205;35;696
176;195;153;115;67;404
29;113;94;609;80;296
97;256;144;185;57;527
201;285;487;27;87;108
31;183;86;183;55;624
247;104;469;213;606;170
280;121;566;188;298;139
112;421;52;181;128;140
195;194;182;357;173;553
61;90;68;695;246;57
528;236;78;61;228;38
293;185;53;164;90;44
391;273;193;65;84;146
414;104;257;123;426;112
29;197;246;316;58;1012
58;307;109;775;307;170
138;217;242;417;421;251
489;301;229;33;203;103
40;154;83;440;114;566
42;72;89;167;57;274
147;116;117;94;263;96
287;224;340;451;243;300
177;176;129;305;727;51
282;446;115;59;60;158
220;24;291;137;635;110
199;407;41;249;496;131
673;197;258;19;50;62
242;330;141;644;135;309
168;116;73;204;361;54
59;88;103;302;329;87
103;121;166;91;238;87
172;245;114;709;351;295
80;75;97;52;109;74
91;400;196;391;44;702
91;66;74;365;287;125
35;276;59;763;88;668
99;44;111;403;299;125
215;526;139;50;50;190
124;136;182;163;241;211
159;136;99;779;235;136
469;256;123;120;213;63
121;131;418;102;173;230
514;237;119;318;295;94
558;146;255;112;138;130
359;227;132;67;198;124
143;148;661;59;54;223
102;151;60;599;165;309
132;276;76;176;375;134
60;231;268;312;73;521
492;927;56;282;75;376
144;113;267;105;224;547
253;315;30;163;77;113
315;108;511;94;415;176
209;365;82;47;18;318
181;24;313;167;568;76
300;1131;61;96;42;162
93;358;58;258;34;321
473;295;215;43;37;100
148;78;43;376;862;14
94;246;15;330;60;79
76;154;179;448;91;694
325;245;315;35;70;111
131;42;130;177;231;113
39;122;168;171;92;1108
209;225;292;46;40;127
276;231;297;358;241;143
185;228;48;374;195;28
92;151;350;75;33;349
148;290;89;155;204;137
69;92;486;156;132;252
200;303;148;34;46;315
135;68;895;125;240;246
143;42;156;394;987;66
278;720;57;165;63;126
86;37;508;83;235;483
209;261;258;438;234;467
659;205;302;26;375;58
682;213;197;95;279;91
242;430;47;219;97;219
42;56;274;99;72;767
58;172;157;282;744;104
183;107;214;75;136;86
232;131;34;350;385;76
198;103;162;495;580;178
48;108;286;389;214;527
113;222;138;277;152;355
659;197;45;85;126;41
136;451;178;69;29;294
268;255;322;80;204;103
104;24;782;36;447;84
279;99;232;189;212;497
142;91;121;189;405;51
109;179;296;404;317;272
50;24;149;325;397;83
73;154;320;54;35;559
42;32;443;191;221;99
212;154;147;666;477;264
380;418;171;463;72;259
362;147;396;145;193;134
65;187;64;135;47;399
78;111;144;531;678;120
82;106;128;298;96;169
124;101;202;70;183;293
60;103;179;331;98;234
120;149;265;319;147;318
56;54;314;148;147;422
151;66;621;138;586;133
788;329;304;16;77;51
104;282;136;618;79;283
173;87;516;240;297;154
128;213;36;264;231;40
80;167;78;145;241;399
401;234;89;106;274;17
45;42;170;324;224;265
105;179;122;77;108;125
55;25;326;189;146;347
167;372;104;90;113;95
55;261;150;184;40;457
86;698;116;53;18;211
77;353;14;604;182;123
182;239;131;372;363;117
286;237;229;295;97;211
287;247;34;254;229;60
250;130;166;395;540;207
109;403;108;232;114;523
53;64;201;228;73;364
38;138;39;906;177;75
63;44;364;75;325;434
69;254;212;477;42;867
205;232;60;203;438;53
145;96;313;22;83;161
387;248;166;129;75;114
69;121;163;171;246;137
230;167;72;351;150;147
553;232;163;250;183;167
119;58;149;49;85;65
201;147;81;419;528;79
238;101;100;390;374;79
179;50;316;120;453;39
88;172;155;111;179;269
64;360;74;312;143;217
36;171;35;245;59;492
52;59;397;56;60;352
46;29;339;78;114;206
597;268;155;76;191;46
151;423;101;133;45;206
392;205;133;150;260;117
36;29;434;122;137;247
69;80;92;50;96;53
105;345;124;422;131;459
724;460;178;46;169;178
104;390;388;327;155;521
224;182;354;244;385;119
103;87;99;235;129;68
1013;233;127;40;95;39
241;399;224;77;118;192
14;38;394;168;63;672
350;362;320;166;248;273
35;199;202;427;85;452
318;54;801;27;188;338
23;86;202;243;60;420
702;98;156;72;194;33
118;332;90;59;33;192
43;50;308;391;285;245
184;207;77;187;215;67
523;331;246;394;350;166
142;177;98;178;111;240
445;87;165;64;69;130
89;141;145;120;129;240
364;390;141;261;220;133
119;154;68;142;81;90
95;552;56;125;19;363
62;250;67;338;92;121
147;94;430;181;118;700
92;88;292;83;131;254
164;74;167;133;512;102
61;93;523;106;128;388
302;366;359;99;107;265
81;170;56;373;352;50
175;113;64;123;160;124
330;138;102;153;549;104
100;83;223;378;404;160
79;14;272;131;574;58
77;165;136;231;184;110
284;163;321;45;133;91
244;266;74;396;478;142
191;100;539;64;145;396
99;23;174;92;387;115
454;478;76;202;246;43
186;124;310;105;141;190
124;132;189;50;53;297
419;77;242;13;56;140
165;162;78;80;99;84
141;171;255;44;70;248
424;246;260;53;151;188
120;446;105;440;99;317
438;195;66;230;326;78
132;13;372;123;706;63
282;856;43;183;44;211
230;257;224;149;84;518
50;219;147;529;81;497
300;504;133;88;26;183
66;150;89;237;166;417
128;137;33;175;266;17
222;548;89;54;66;261
74;67;304;101;159;177
46;137;128;550;183;415
114;59;125;171;387;81
