51;58;47;65;6;5;124;13;73;14;84;60;41;19;14;23
185;230;64;34;18;7;24;3;29;85;9;46;5;4;5;6
6;2;10;21;27;153;7;107;32;20;6;13;87;53;59;27
15;6;7;1;31;48;6;23;1;13;0;3;27;31;1;3
145;95;27;36;16;5;71;8;63;12;81;48;15;4;3;6
25;11;21;63;118;84;11;229;147;16;9;8;77;21;47;17
57;157;57;173;35;15;35;18;12;47;9;42;7;22;41;14
51;77;11;9;16;8;3;14;8;59;19;59;26;18;17;81
10;3;30;18;8;86;44;19;11;3;11;10;23;24;14;19
37;5;2;27;8;4;18;50;117;6;111;51;71;9;43;44
170;59;45;16;116;40;72;76;41;53;33;26;52;45;14;53
37;3;4;6;3;9;18;4;6;8;8;16;2;8;4;5
3;3;9;40;22;44;15;74;40;8;20;30;149;9;7;21
142;32;19;35;147;44;24;76;9;61;8;14;39;6;11;8
10;50;38;104;20;9;6;23;26;31;1;14;5;21;204;16
27;21;24;18;3;3;20;9;25;12;10;21;2;16;44;10
13;31;11;94;50;4;3;58;71;5;11;19;6;1;15;2
44;100;20;107;120;10;0;34;5;46;2;13;8;4;22;2
4;17;41;4;3;19;17;3;4;8;58;75;58;39;9;69
4;8;36;13;9;14;8;18;12;10;1;2;7;55;80;2
46;15;17;55;25;48;26;132;183;4;75;69;39;9;41;11
72;38;13;10;74;30;15;119;64;35;13;21;64;20;74;68
12;74;6;19;20;13;8;24;25;51;4;4;10;15;29;6
11;19;34;21;15;17;22;12;17;4;6;9;13;1;6;9
32;150;134;32;54;13;11;12;21;32;26;38;9;12;7;5
29;279;13;50;23;2;1;14;14;45;7;23;8;11;11;6
46;97;6;9;11;7;15;4;4;68;30;41;29;13;3;43
5;7;28;31;2;24;54;20;40;4;41;12;22;28;6;5
49;21;27;14;16;54;142;5;46;22;38;7;6;24;24;17
15;5;4;15;20;5;2;24;13;36;20;13;50;1;30;21
22;19;6;77;25;2;5;31;26;33;7;25;15;3;28;42
16;69;64;72;24;62;40;15;23;26;14;78;16;36;14;5
78;129;56;36;97;83;65;22;11;95;93;39;62;19;13;31
3;2;0;23;2;4;5;42;50;12;20;18;31;9;86;36
52;13;60;14;12;50;126;8;43;76;43;32;22;177;46;40
96;103;65;16;98;80;54;33;21;15;25;27;28;8;7;4
39;42;67;32;110;110;39;81;55;44;31;6;23;54;67;65
10;3;9;42;17;12;6;61;13;13;4;8;22;3;16;12
11;62;38;55;16;2;4;4;7;15;7;9;3;18;43;4
73;15;9;72;28;40;108;65;179;13;215;70;24;7;25;18
3;36;167;205;0;17;6;15;31;4;1;42;3;15;34;3
21;89;76;153;40;26;14;27;16;132;4;86;14;53;158;150
0;2;7;6;7;51;12;12;17;15;30;9;48;54;43;95
111;17;7;6;24;7;51;33;67;37;101;24;78;16;28;97
18;9;7;10;15;58;19;28;47;3;83;55;60;16;10;19
21;20;11;25;16;11;6;40;72;21;14;13;10;3;21;4
9;48;37;44;34;18;41;36;15;39;26;96;38;54;33;194
56;15;16;7;20;31;182;7;24;75;90;11;48;101;16;24
36;13;63;45;1;3;85;4;106;32;64;28;7;74;79;69
53;42;33;33;86;36;61;44;29;10;110;79;122;7;1;16
9;5;3;4;78;14;8;47;15;21;34;23;119;7;20;45
24;5;15;36;29;40;36;74;93;6;66;29;96;4;25;18
17;15;39;16;10;39;23;46;49;17;23;43;15;53;131;53
12;16;44;78;18;10;9;36;22;29;6;28;7;29;46;24
38;24;24;20;150;22;13;35;8;51;10;19;68;31;48;52
19;19;4;10;41;11;3;111;19;13;7;7;23;10;17;6
13;22;9;29;37;10;19;18;44;88;39;33;79;55;166;90
8;5;57;25;28;85;67;65;35;3;9;18;20;11;16;6
58;4;2;9;32;2;7;13;22;17;67;53;30;4;9;38
80;57;53;13;76;52;24;5;6;16;8;9;2;6;2;2
25;19;26;28;16;16;19;24;42;31;18;23;12;23;39;13
200;127;95;18;179;29;36;16;11;45;16;38;18;16;18;20
65;15;4;4;66;5;20;2;10;60;72;23;48;16;3;67
0;4;65;15;1;45;33;17;1;10;18;16;45;93;17;53
13;11;59;16;4;19;62;2;20;36;7;8;1;122;18;15
13;15;14;4;11;42;12;2;6;17;12;9;15;43;6;14
21;115;39;23;63;20;3;6;8;244;4;30;24;53;39;50
12;33;56;49;8;24;23;29;8;11;5;21;15;28;19;20
4;13;59;69;6;9;16;21;29;31;0;11;4;45;77;8
98;17;6;21;32;5;37;30;84;6;31;3;3;12;35;9
10;19;38;27;17;39;106;17;42;48;32;10;27;162;79;31
75;66;89;12;10;17;14;12;5;118;22;17;12;45;10;13
4;2;8;14;20;48;10;104;25;5;17;30;46;26;36;21
36;29;49;8;118;28;62;16;10;16;8;8;6;21;8;3
17;142;64;19;218;49;4;6;7;15;9;34;20;9;1;5
34;36;21;7;103;82;61;11;2;48;6;8;23;50;21;6
5;1;9;8;4;18;27;43;22;4;1;0;8;10;16;7
19;21;12;9;35;30;46;7;4;32;51;37;22;21;6;66
15;3;47;15;7;57;78;22;14;4;117;80;52;44;7;69
4;15;19;1;26;58;4;7;0;15;30;94;62;43;5;41
45;28;38;10;47;3;19;4;14;152;49;49;26;46;61;137
105;16;3;2;354;101;31;78;22;93;29;2;96;5;5;4
37;12;10;10;18;11;13;8;24;10;18;8;53;7;2;16
7;11;8;12;15;81;64;11;19;0;79;73;87;7;2;29
27;75;123;44;13;22;104;13;16;18;4;41;5;128;31;17
42;42;40;119;17;15;18;59;26;2;46;56;28;2;29;16
49;32;7;41;47;9;18;26;56;105;4;5;3;10;67;13
55;55;44;23;27;28;132;18;74;65;20;16;5;81;17;16
21;29;58;218;22;14;33;102;60;10;23;23;9;2;42;7
65;21;33;9;83;37;52;7;34;50;16;8;11;12;7;3
70;75;15;14;150;55;15;90;39;82;21;15;38;18;33;37
14;9;44;12;40;70;34;51;7;78;11;18;107;71;85;109
20;20;176;27;8;83;106;0;17;2;18;54;9;33;0;8
59;25;91;33;37;51;43;27;20;51;41;35;39;45;29;58
23;19;20;15;107;96;6;18;4;34;1;9;24;11;11;4
117;140;49;109;24;10;56;80;66;18;54;35;39;7;80;19
80;1;4;25;71;50;64;157;129;27;55;7;55;22;131;22
10;24;12;53;22;18;2;33;16;36;4;26;15;22;114;30
1;14;17;72;8;11;3;19;6;2;21;168;44;6;24;28
8;19;41;36;17;13;16;19;14;103;6;8;7;84;78;12
12;2;20;6;4;9;21;3;15;8;36;11;38;29;10;46
40;1;14;9;18;60;116;26;37;10;232;64;88;27;22;56
122;27;4;14;170;38;115;32;129;208;54;9;73;46;37;36
29;6;2;4;53;20;23;51;37;81;58;4;55;22;52;110
37;22;6;5;164;45;27;19;14;7;24;22;71;14;7;38
21;10;6;8;36;10;8;20;29;77;32;9;9;30;56;46
36;16;29;7;3;16;52;8;7;12;38;18;25;14;3;9
50;109;7;20;154;25;17;25;30;62;11;9;27;5;10;12
23;16;6;10;14;7;5;11;14;30;17;16;12;12;23;37
5;3;13;42;4;3;15;26;26;8;14;27;12;25;82;24
11;11;2;23;14;12;12;39;17;52;2;1;7;25;105;5
71;12;22;48;9;43;89;20;101;24;75;25;45;13;26;16
21;26;5;19;89;11;9;78;20;29;2;3;7;16;13;5
39;8;5;4;35;20;23;6;21;103;12;3;4;30;17;18
126;10;9;11;45;39;38;29;68;47;34;5;17;29;16;2
16;8;3;12;72;20;8;17;0;53;51;113;72;14;14;85
38;20;16;13;34;28;85;16;12;9;6;2;1;7;5;4
4;6;49;20;9;43;74;40;38;40;9;5;39;109;74;70
2;17;67;17;3;75;10;30;7;10;5;29;3;95;24;26
17;38;30;128;4;4;12;28;108;7;16;50;16;7;9;10
33;54;26;18;48;11;3;14;5;140;8;35;18;22;26;27
15;42;63;80;26;53;69;76;112;4;40;51;23;11;17;11
30;242;41;72;14;1;15;0;5;199;4;31;0;43;61;24
48;57;46;13;63;19;83;5;21;48;14;10;7;43;13;12
22;85;58;140;13;13;16;13;34;39;58;121;15;47;90;123
13;33;21;134;1;8;9;30;41;61;7;12;1;42;159;23
57;81;9;28;64;19;22;17;27;172;17;6;14;22;15;13
114;64;6;28;29;13;19;26;82;111;15;8;14;26;68;19
15;23;3;10;22;3;2;8;2;13;23;15;32;7;0;34
12;20;21;30;11;16;15;20;40;16;5;6;1;22;37;10
24;63;59;32;17;19;4;15;5;28;9;97;142;21;14;30
5;12;17;8;4;58;64;6;10;2;40;19;29;17;5;45
48;69;32;67;11;4;38;10;90;85;26;12;2;20;37;11
17;3;11;67;6;4;30;29;284;8;34;8;6;19;51;20
28;13;17;48;5;10;43;27;131;7;109;57;10;5;90;37
5;24;18;11;15;31;16;9;10;27;13;11;21;12;22;9
63;46;12;174;32;7;25;35;125;12;29;25;10;4;63;2
41;91;84;15;22;31;3;9;3;63;28;79;18;65;56;107
17;21;32;46;17;10;14;9;16;17;5;29;7;12;16;11
7;10;9;7;28;10;8;71;20;18;12;19;35;15;20;20
71;11;3;2;19;8;35;10;59;0;362;42;175;2;2;30
7;4;84;10;4;40;38;20;8;3;26;25;18;64;19;38
28;57;45;81;39;29;23;32;30;18;131;119;49;27;38;172
143;381;44;26;38;8;33;10;26;81;19;24;3;1;10;8
130;159;45;26;54;6;33;2;19;15;35;42;9;1;0;0
140;64;30;31;113;43;73;20;65;144;87;30;47;76;21;71
69;90;81;5;54;23;47;2;6;15;3;10;2;18;2;1
36;56;110;69;2;40;62;2;41;14;104;134;26;33;22;84
4;8;110;12;36;101;89;102;32;12;19;9;15;58;35;4
15;79;56;28;24;17;4;10;4;6;5;7;1;29;9;1
119;23;36;23;75;32;64;56;131;22;190;58;164;14;16;65
19;21;18;4;14;20;20;10;14;31;37;45;61;21;4;117
6;34;26;59;74;43;4;223;20;45;2;8;16;23;94;31
46;48;106;93;16;24;24;17;39;48;11;35;5;129;48;30
44;12;6;35;19;19;48;47;180;9;27;12;11;13;31;12
90;137;59;62;71;17;89;31;67;98;57;53;14;27;23;22
52;18;18;14;24;19;22;18;24;27;22;5;8;104;42;14
25;3;5;6;61;70;10;46;11;5;216;43;300;14;4;88
6;10;33;13;9;19;1;11;6;4;9;20;7;14;5;7
16;6;32;27;3;25;100;28;122;1;51;9;5;106;38;7
5;10;167;8;4;10;81;0;9;12;11;32;2;45;13;13
33;11;64;78;17;13;31;70;55;38;8;6;4;27;59;9
41;31;33;30;26;40;82;38;124;7;87;22;44;20;16;19
15;22;26;15;3;16;29;16;8;13;5;7;5;30;19;2
79;37;13;20;18;22;48;25;172;38;165;27;50;5;26;31
13;31;6;14;10;5;2;11;23;73;36;43;12;9;25;39
25;26;35;23;7;20;130;10;53;11;22;4;6;40;24;10
3;6;11;38;20;19;5;117;18;4;7;67;74;7;42;46
32;23;21;7;113;48;29;20;12;74;8;6;17;118;25;55
42;52;120;52;52;66;47;25;23;46;12;17;10;89;18;18
37;27;44;41;72;49;42;57;36;43;16;38;20;26;33;10
208;88;36;52;54;16;55;12;118;78;77;35;6;23;19;11
0;2;5;11;9;5;0;24;8;5;19;13;103;10;30;112
106;19;11;6;41;12;84;15;94;140;86;19;40;66;58;105
12;8;34;30;11;18;21;42;34;31;13;23;14;82;38;9
2;4;16;31;20;43;13;157;94;5;16;46;49;21;41;24
7;4;17;35;5;8;18;9;32;50;7;2;3;52;168;15
15;9;35;31;13;11;70;77;54;6;16;1;3;15;33;2
4;12;10;23;7;11;26;20;31;3;16;22;10;12;17;18
154;84;20;5;80;6;24;35;26;39;63;17;13;12;23;13
4;9;91;35;2;8;36;7;3;3;18;36;14;17;4;4
185;25;21;28;36;18;142;32;328;42;95;4;23;25;34;31
18;24;7;14;22;18;13;30;9;37;5;4;5;30;19;4
18;15;20;5;5;21;66;4;7;16;66;40;17;27;8;18
38;34;15;43;65;12;14;50;36;226;28;59;22;107;115;103
1;8;36;32;1;5;16;27;72;20;3;12;5;44;134;28
16;3;16;19;40;56;17;150;19;16;5;3;29;66;53;12
33;84;46;7;27;14;84;3;6;41;24;12;4;33;11;19
123;37;25;8;73;36;49;17;40;60;209;9;15;32;47;43
18;8;29;19;7;33;64;52;72;11;66;14;43;41;8;25
4;7;15;16;6;20;4;13;7;30;24;34;92;60;92;363
5;27;2;7;59;7;1;11;3;54;41;45;189;12;12;79
14;53;28;7;36;36;84;14;8;30;5;10;4;70;1;5
4;10;3;21;35;2;0;40;2;10;2;20;5;0;19;8
59;44;36;31;24;3;12;5;4;10;42;30;28;1;5;6
32;5;29;27;25;95;128;37;35;3;83;45;66;42;7;34
81;36;6;9;16;4;14;9;31;32;10;0;0;9;28;0
28;11;8;45;49;6;8;107;42;22;13;10;68;7;51;15
3;25;44;4;68;74;19;14;0;22;22;46;109;27;13;45
77;13;43;81;3;4;135;10;233;10;51;20;1;48;87;8
11;18;8;4;8;25;26;1;1;30;12;6;6;42;7;49
256;59;10;16;89;23;25;30;28;108;33;10;35;29;21;38
7;9;18;3;46;78;21;17;7;25;11;79;80;62;18;39
24;50;32;36;33;13;17;8;24;24;176;92;100;46;22;67
14;14;6;21;78;23;4;105;23;70;14;29;103;10;117;32
28;67;144;47;20;78;53;22;9;49;6;49;33;141;15;27
9;6;7;5;48;67;8;65;5;12;44;20;290;31;18;158
12;202;97;161;27;43;8;107;18;27;30;157;38;8;29;25
87;56;47;52;61;67;55;98;67;35;80;66;110;8;10;27
29;57;62;95;77;67;13;131;31;9;31;232;153;3;24;22
37;73;28;27;35;15;6;21;47;46;18;42;24;2;10;12
95;6;0;0;41;17;13;7;13;53;71;17;50;19;13;92
39;34;60;12;33;176;98;23;16;47;9;11;27;52;10;8
15;50;2;37;32;11;3;28;11;9;42;31;52;2;21;60
4;16;43;27;10;10;17;22;6;28;52;188;28;32;40;150
27;45;60;38;3;3;38;1;20;51;154;92;36;62;47;122
148;30;10;9;62;15;26;10;23;30;65;46;27;12;8;37
15;17;11;25;6;15;1;14;18;11;4;2;1;14;15;2
22;105;29;163;176;26;9;58;32;23;9;22;33;8;23;18
28;9;14;20;107;83;16;75;47;28;9;8;23;41;45;9
1;2;62;46;9;77;7;25;3;15;1;8;10;137;58;24
37;2;6;11;4;36;85;16;15;9;17;8;11;16;7;14
11;21;21;102;67;34;8;194;31;23;3;7;52;9;166;19
7;8;19;51;3;14;28;46;53;14;5;25;12;63;108;56
34;9;9;74;28;15;42;38;177;14;231;71;55;19;27;43
36;37;4;13;44;7;6;31;27;212;11;11;19;49;79;54
33;18;28;3;9;38;50;20;41;26;181;22;71;73;42;41
36;94;66;15;36;14;8;17;5;101;126;130;56;78;47;74
10;59;33;110;21;7;3;13;19;61;24;73;43;18;57;63
79;33;4;5;39;6;16;14;4;156;1;3;5;28;20;7
140;62;54;109;59;65;171;29;88;32;71;20;46;26;31;15
13;148;40;52;83;18;5;8;21;117;10;25;9;15;26;5
75;27;13;0;224;36;8;23;1;59;13;7;28;8;19;29
1;1;6;4;9;9;8;5;8;14;0;0;0;30;47;3
37;20;58;8;22;75;81;20;13;49;7;6;7;47;4;6
26;22;15;18;17;6;24;18;7;57;8;13;17;16;44;17
9;14;24;131;27;17;10;126;60;24;20;46;42;34;118;32
35;12;3;1;110;39;30;139;25;163;11;1;23;70;92;78
221;10;3;1;34;2;9;3;8;125;53;8;6;24;14;61
77;30;24;41;24;6;30;21;135;33;19;18;7;8;9;0
14;15;12;11;8;12;34;8;8;1;14;19;9;15;5;12
8;19;83;12;16;74;17;24;5;3;44;92;80;49;3;23
15;14;12;32;9;1;6;33;39;25;19;19;10;13;47;53
15;27;4;36;8;1;1;10;85;19;34;57;35;5;15;29
23;23;16;23;10;63;44;23;10;19;36;131;42;56;36;63
38;29;27;83;10;16;64;49;83;5;111;111;35;2;32;18
73;28;25;49;22;16;29;31;70;66;19;11;15;24;55;20
44;32;5;11;98;19;0;25;1;99;10;17;38;27;29;66
46;29;16;13;50;72;19;38;31;39;72;55;148;51;13;101
9;8;37;5;8;33;41;12;12;5;28;37;57;44;4;63
29;11;6;26;12;6;7;37;14;79;36;34;17;12;58;77
10;72;150;118;72;116;23;60;6;27;4;62;37;30;11;16
46;99;18;22;38;1;6;14;15;62;27;22;15;14;27;26
28;48;16;10;61;24;7;13;6;8;38;19;28;5;5;14
153;40;7;17;180;64;45;54;110;107;32;8;46;32;20;19
12;7;4;7;58;18;3;12;7;9;9;7;26;4;2;6
3;27;69;19;30;61;12;29;1;25;10;76;49;67;31;50
18;2;4;3;24;22;28;45;58;21;67;8;41;33;84;137
10;16;98;17;24;47;34;37;6;4;29;105;94;24;9;25
15;0;1;52;11;14;11;152;71;7;36;12;32;4;39;34
18;6;2;7;57;11;10;11;20;7;41;18;45;4;4;20
33;28;8;5;45;6;6;8;6;114;29;46;66;28;44;137
32;41;38;54;18;9;23;19;14;13;163;190;138;13;19;78
31;97;29;31;17;6;11;5;1;24;69;211;36;11;16;41
22;10;22;28;9;64;71;52;44;17;16;32;15;19;63;17
5;9;11;11;42;62;9;50;10;15;61;22;84;20;12;46
174;82;69;29;46;10;62;15;65;75;75;28;19;13;5;5
6;5;86;46;4;27;66;15;27;21;22;27;14;95;57;38
11;22;20;107;49;24;6;80;21;5;6;95;82;1;21;13
6;13;30;7;1;16;57;1;9;16;122;41;57;50;1;97
70;28;31;14;46;24;19;12;31;39;16;2;10;39;28;5
9;7;16;12;25;68;16;92;14;16;3;2;19;14;8;4
63;26;11;57;29;16;47;27;94;27;150;36;21;13;42;33
18;16;14;5;67;16;9;9;0;56;4;9;12;24;9;16
120;24;20;8;128;64;24;143;48;32;21;1;45;2;9;7
23;49;20;1;47;15;7;5;9;13;49;13;48;2;1;9
30;3;0;32;6;2;44;23;105;44;114;36;49;32;134;112
7;34;3;50;38;15;1;82;4;55;2;9;41;11;44;38
27;4;63;32;67;261;110;123;39;3;21;6;49;76;12;10
27;10;9;18;12;12;60;10;124;9;232;178;63;14;5;54
22;50;92;24;137;164;43;74;11;37;16;24;77;126;63;34
7;40;42;62;5;1;3;4;12;70;51;83;28;44;130;206
10;58;78;144;14;23;28;53;53;41;20;92;39;34;87;50
8;11;8;221;45;55;6;265;95;6;0;5;49;0;92;4
66;47;7;16;30;17;8;2;20;94;67;19;56;13;22;31
12;9;19;13;12;7;11;16;14;8;12;20;15;24;34;8
129;41;8;22;39;14;44;19;53;76;88;36;30;15;14;61
151;41;4;5;128;49;25;20;30;181;38;6;101;19;11;25
91;55;29;1;16;12;52;2;12;75;16;19;7;18;3;10
4;3;8;6;11;35;21;20;8;14;21;27;51;32;16;22
93;57;27;17;145;30;17;24;27;97;26;12;22;9;16;11
11;17;37;17;3;13;30;7;3;20;20;34;23;19;5;13
28;13;19;54;35;18;30;59;39;38;17;17;23;11;18;23
8;18;5;30;12;50;16;33;6;19;11;7;28;53;18;14
42;32;41;20;8;7;34;6;57;27;14;13;1;9;32;8
57;28;6;5;60;33;25;40;14;46;39;78;135;37;36;57
0;5;50;10;7;44;38;57;4;6;4;21;13;14;6;19
7;5;29;27;10;49;35;19;8;16;19;23;34;55;11;62
19;8;5;23;25;20;19;34;59;33;23;18;36;5;65;54
58;98;33;13;160;90;26;28;9;94;7;5;29;19;8;20
10;29;25;13;9;17;18;7;12;9;12;5;17;23;10;9
77;49;49;12;47;78;53;15;11;35;12;10;7;51;2;0
8;7;5;3;14;16;14;3;3;31;43;14;87;16;5;74
34;27;8;14;13;47;40;7;18;22;14;2;0;24;18;5
15;4;9;49;24;42;19;140;113;5;43;6;31;10;53;15
168;63;13;21;164;78;58;61;65;69;37;22;56;13;43;28
64;20;6;48;28;12;55;60;82;119;60;3;9;88;206;67
36;11;2;4;34;42;20;71;91;20;41;51;109;16;32;74
39;24;2;0;48;12;16;71;42;52;26;15;24;11;66;58
20;70;5;14;94;37;4;107;28;65;1;1;23;10;59;19
16;44;61;6;26;27;26;3;3;112;11;19;10;79;38;62
92;30;9;8;80;22;16;23;8;225;25;14;39;6;18;24
22;47;3;30;57;0;3;11;39;33;7;8;1;9;38;6
2;15;53;133;15;32;3;44;8;52;8;73;64;138;231;72
5;25;5;40;4;3;0;9;23;3;24;85;10;2;14;25
8;32;13;52;11;9;6;56;47;23;28;45;76;13;57;107
20;24;10;23;53;18;7;42;8;32;7;11;12;16;19;7
12;16;5;18;10;7;6;19;16;23;4;13;38;5;19;11
167;98;19;35;37;2;19;4;34;121;36;40;7;7;10;29
55;27;8;24;21;6;46;12;49;9;9;1;1;18;26;1
49;35;21;35;14;20;28;20;53;74;50;63;19;92;37;187
23;25;3;2;50;6;4;3;9;126;35;56;26;31;31;149
48;24;38;21;65;119;42;37;23;17;61;18;80;32;12;18
40;16;189;30;16;100;97;4;47;27;9;19;9;72;20;8
14;19;8;105;15;8;23;31;50;24;7;6;4;9;116;14
85;48;37;10;27;16;196;8;55;9;114;35;14;44;12;46
12;19;31;3;20;16;24;8;8;56;31;68;59;35;20;97
8;32;44;56;13;13;9;24;34;15;12;13;10;15;25;13
193;26;24;8;128;69;90;17;45;69;29;9;12;12;12;21
27;17;48;24;17;22;14;0;5;4;64;54;39;9;3;8
15;23;52;34;8;11;83;12;42;12;18;39;4;30;34;11
10;58;79;148;5;28;20;19;34;49;30;113;23;84;30;30
60;51;39;41;41;27;42;9;31;7;53;47;10;13;4;4
44;15;28;5;19;73;33;15;18;58;23;19;8;80;15;22
3;18;25;61;48;56;10;148;15;86;1;9;19;69;83;42
49;33;112;17;22;5;125;1;19;17;74;33;30;35;11;36
57;37;96;9;63;137;32;55;3;11;24;13;30;24;11;8
6;10;18;30;8;44;37;13;14;23;25;6;7;23;29;18
3;23;72;37;0;27;9;24;42;12;5;7;2;66;72;17
30;11;11;5;25;2;13;13;11;34;20;4;9;13;15;10
34;3;9;1;17;117;115;9;13;14;31;4;21;33;0;8
12;18;85;16;12;49;61;22;24;52;17;18;11;247;104;48
11;43;16;21;88;29;7;110;24;25;28;30;102;1;14;43
23;4;8;20;7;16;15;45;63;46;69;30;21;38;90;186
45;32;30;51;25;33;21;25;14;28;18;45;38;18;32;47
9;7;16;6;29;13;6;13;12;84;115;49;75;63;21;149
71;13;7;3;71;4;18;73;56;7;5;2;5;5;22;0
10;14;40;23;26;144;34;105;33;32;19;38;39;141;45;35
34;23;6;12;92;42;32;62;28;4;98;57;104;3;9;27
14;2;9;9;15;38;105;18;14;4;31;11;81;19;8;26
38;6;3;21;16;11;14;37;117;27;22;4;10;12;53;24
26;5;36;2;39;146;267;27;39;14;35;2;39;139;8;12
104;342;29;64;89;32;23;18;40;26;33;44;35;12;6;14
15;42;27;35;9;7;44;20;23;15;5;9;2;14;12;1
148;21;13;41;22;7;42;4;76;113;30;6;7;106;61;71
0;20;34;82;1;10;4;37;4;6;15;62;16;5;64;60
92;47;3;0;25;1;23;8;7;63;78;16;29;17;20;75
52;15;28;15;23;50;56;20;49;3;92;35;61;19;6;12
23;39;37;26;11;48;21;5;8;3;36;20;32;17;3;19
3;34;17;36;9;16;3;10;5;16;5;35;16;10;16;16
274;50;20;15;89;4;82;14;122;107;85;9;10;33;38;30
20;6;40;14;13;28;79;18;136;3;13;7;17;14;15;7
7;23;35;32;5;2;10;3;14;9;66;296;66;9;11;37
6;65;29;140;23;12;22;70;75;52;18;71;25;59;205;117
14;13;56;44;10;27;23;18;25;45;13;20;15;106;144;21
5;6;20;11;2;10;62;12;8;72;108;24;35;146;92;366
17;29;130;14;17;105;134;9;6;9;21;28;16;107;21;38
53;40;93;91;13;15;82;44;68;6;70;102;30;14;26;28
12;27;21;42;70;129;28;46;13;10;6;1;19;34;24;3
26;13;14;18;34;57;28;111;118;11;41;31;97;8;39;13
30;30;19;11;33;24;49;15;6;22;17;63;49;17;12;31
9;15;16;13;78;95;13;72;10;18;4;0;19;36;12;1
9;19;47;113;0;7;40;10;179;9;15;15;2;67;69;23
60;2;16;55;118;59;88;106;125;45;40;9;69;40;97;25
283;30;20;13;23;51;154;11;120;28;80;19;12;48;10;21
63;199;32;25;11;5;11;4;6;72;12;80;6;30;9;18
10;30;8;117;20;2;1;15;12;72;0;2;2;13;77;11
13;13;61;7;72;138;98;57;11;40;19;24;35;235;82;56
21;9;8;17;41;13;8;25;24;79;9;29;69;40;103;103
4;7;27;15;5;14;18;27;20;20;12;26;35;49;40;44
42;23;20;5;44;42;14;7;9;53;16;35;18;35;18;47
16;43;24;21;55;19;41;16;40;176;10;8;16;107;51;33
7;11;47;49;3;59;35;27;11;19;14;36;4;27;39;8
58;62;113;30;29;67;65;13;41;40;45;54;37;42;15;56
35;20;31;3;24;36;21;4;10;150;11;3;16;52;41;31
10;86;45;41;8;8;4;5;0;23;11;142;19;36;23;91
135;292;45;39;62;9;26;4;9;48;7;39;7;18;5;11
3;11;84;23;38;75;12;27;5;2;6;44;28;30;4;6
15;3;1;17;11;1;3;12;16;8;8;27;13;3;21;15
15;23;52;247;25;25;16;79;60;20;11;36;30;19;52;14
116;11;6;27;38;89;138;43;77;13;141;24;45;11;10;16
12;30;30;22;24;27;7;22;21;5;3;11;10;5;25;4
8;6;46;20;7;31;72;4;9;29;46;34;18;61;54;69
28;54;53;10;60;28;15;10;4;118;3;25;20;67;28;87
36;49;54;30;175;153;55;91;25;125;15;16;99;102;79;76
7;17;23;3;6;4;5;1;0;25;2;8;10;26;4;32
33;16;37;35;40;62;49;57;57;16;182;39;90;17;34;49
32;39;9;21;22;5;3;23;24;11;13;9;9;11;37;9
13;36;12;127;10;15;10;41;46;6;44;99;63;14;27;29
4;2;3;3;2;7;14;5;7;8;4;5;1;7;18;11
18;18;15;64;13;12;17;32;78;31;14;10;6;42;182;10
26;14;9;6;17;4;33;2;20;40;1;1;0;19;21;5
47;41;20;5;13;64;157;11;11;11;22;61;21;67;19;23
28;21;12;96;14;2;16;19;142;36;6;8;2;6;67;16
6;45;100;75;6;14;28;42;29;4;4;5;2;8;38;1
126;168;93;96;36;68;83;8;51;14;46;30;11;35;7;13
25;11;13;36;9;1;7;68;124;7;6;4;1;4;7;1
8;12;43;42;6;9;27;23;30;8;46;83;18;55;17;42
16;8;12;10;3;3;15;3;6;10;40;74;29;13;8;107
12;11;18;75;31;31;9;183;33;101;20;36;81;145;268;117
31;57;59;6;3;46;150;2;6;39;21;24;7;72;2;6
70;11;10;3;43;36;110;29;43;13;142;15;71;28;4;42
2;27;20;89;18;12;1;92;14;8;6;27;47;6;11;11
17;53;96;26;40;72;30;16;4;59;24;55;33;60;38;67
39;71;143;25;58;67;20;23;9;24;6;18;12;5;3;0
11;71;23;76;13;15;12;8;5;14;10;62;15;6;8;35
19;65;66;275;10;15;26;61;35;20;36;61;6;11;16;11
47;23;17;115;7;12;31;22;165;25;87;32;4;27;125;69
24;27;74;107;1;7;54;16;133;2;32;50;3;61;30;5
68;92;10;22;239;17;0;40;7;112;1;14;16;18;15;14
24;5;6;1;5;11;54;1;9;16;15;5;4;63;3;29
51;8;3;3;59;19;7;13;2;54;9;10;48;3;2;28
32;63;40;47;12;26;15;17;34;24;14;27;7;11;16;7
24;36;26;29;21;12;32;13;17;12;72;33;41;12;20;31
88;81;35;75;150;73;39;78;58;13;36;34;76;4;21;5
48;165;89;40;8;10;63;1;17;72;38;64;6;63;24;45
88;23;16;10;162;67;59;59;26;66;40;12;120;43;11;32
23;14;12;1;62;29;56;11;14;83;59;12;26;29;27;59
42;7;21;12;11;49;162;1;48;5;28;23;18;43;9;22
69;41;2;40;28;2;9;14;73;14;12;2;1;8;17;2
21;74;68;103;30;26;46;24;36;12;13;42;10;23;30;14
74;5;34;11;8;10;146;27;166;6;92;9;10;50;39;14
9;34;55;88;25;84;6;61;11;11;5;38;23;10;29;7
57;22;9;35;27;53;80;34;131;22;103;9;10;20;36;17
5;1;13;31;4;16;32;118;126;1;11;5;7;32;47;3
55;52;8;5;47;14;12;14;27;244;19;11;17;60;110;58
17;23;1;19;39;0;2;24;21;91;4;7;2;1;61;13
