213;322;51;234;56;447;43;72
307;117;462;81;176;26;114;41
35;36;109;176;65;117;260;128
148;362;126;26;276;32;47;54
131;136;82;105;162;198;105;232
150;270;57;209;88;295;86;98
406;138;136;129;48;28;58;20
113;254;46;134;70;264;142;145
226;346;99;44;93;22;49;16
157;105;160;32;202;37;32;85
41;157;42;100;135;386;97;362
82;192;92;37;102;33;27;10
589;239;158;122;77;41;22;4
153;29;488;125;122;13;341;55
126;36;50;524;15;158;340;64
310;92;146;104;81;41;46;41
69;50;86;336;52;68;86;17
48;81;16;205;22;347;44;90
73;87;121;75;297;105;98;383
85;101;65;60;133;32;63;53
38;46;32;106;69;77;143;212
27;48;40;94;152;218;89;514
310;155;138;277;64;95;111;60
166;23;112;302;12;139;312;101
181;60;59;316;35;89;85;27
296;197;170;37;159;16;71;71
365;149;272;106;91;50;105;43
30;271;8;109;26;660;19;135
32;89;33;52;169;124;61;250
60;22;270;59;132;19;437;358
58;232;61;126;171;342;90;148
281;47;172;229;45;74;165;69
27;81;57;29;66;239;43;193
71;35;117;316;31;158;418;136
133;132;135;22;201;64;24;85
89;369;30;109;274;125;3;18
88;232;184;21;263;136;29;89
85;70;506;37;123;7;275;21
167;95;205;135;163;93;72;90
18;17;49;67;79;35;235;195
87;30;86;146;16;68;161;65
39;177;32;143;114;307;86;227
172;196;150;20;163;105;13;36
136;39;95;43;141;17;51;111
40;65;35;52;192;154;77;483
180;153;247;118;173;29;337;57
163;105;34;144;38;58;50;44
177;91;334;69;155;66;140;142
173;148;148;49;96;42;71;87
18;62;38;23;64;398;71;426
179;236;158;144;94;280;53;68
217;151;178;120;87;64;86;37
51;453;9;54;66;292;56;176
38;12;80;384;43;162;208;89
49;34;120;262;60;151;273;121
102;8;319;55;143;29;96;111
29;297;23;32;119;213;21;105
44;168;177;20;503;40;73;150
34;35;52;63;82;124;83;154
236;17;579;153;59;25;245;71
114;706;33;57;131;217;16;26
41;52;170;28;268;27;117;117
189;138;301;59;292;21;152;66
80;93;91;57;126;38;60;35
129;61;147;70;38;38;113;17
80;13;71;252;35;92;242;191
141;285;141;78;152;36;82;24
116;40;64;54;44;37;51;64
46;65;89;19;386;29;65;305
38;56;36;139;45;121;73;49
173;19;158;133;43;50;108;37
103;261;133;65;284;146;60;164
39;94;118;87;171;90;432;273
105;83;30;162;45;129;18;30
48;58;104;16;97;59;62;138
39;29;170;30;101;16;174;62
17;137;32;139;117;293;88;66
46;43;136;40;114;44;72;140
122;52;55;85;12;44;112;41
175;257;115;87;141;91;71;63
124;36;319;136;29;95;367;92
46;51;114;292;82;285;226;113
198;135;435;78;98;28;183;21
103;62;291;112;207;135;114;165
137;111;25;267;34;190;102;136
82;42;143;135;102;103;233;298
74;130;33;46;58;37;56;31
61;45;150;206;293;85;172;196
149;201;32;58;198;146;37;292
95;211;40;53;108;116;14;46
40;56;159;31;241;64;216;463
117;93;119;29;30;51;63;38
57;154;53;18;118;50;19;61
105;37;220;152;133;33;474;225
86;205;68;167;51;152;185;59
53;248;63;47;501;154;61;215
227;173;205;166;84;149;148;110
34;133;41;60;145;247;15;94
111;104;94;135;104;142;234;242
173;7;228;397;17;43;294;36
968;83;134;203;38;14;30;12
55;87;195;52;385;93;70;113
121;60;294;95;177;38;362;117
54;55;27;90;56;23;70;48
93;105;350;23;221;33;59;61
159;28;117;199;26;56;193;68
262;151;84;229;72;88;79;46
222;13;307;148;84;22;84;47
74;101;47;252;98;273;96;162
36;27;198;55;173;75;143;304
266;53;34;459;29;180;57;62
49;52;74;44;152;52;62;224
29;94;89;52;148;66;100;103
241;93;38;200;49;107;75;65
34;20;58;23;108;36;76;175
33;77;47;69;134;380;51;267
83;79;14;186;10;304;25;34
133;163;197;196;258;108;123;55
60;269;70;73;235;183;161;287
58;406;13;59;414;186;23;188
64;186;43;45;188;190;41;170
60;8;55;199;23;89;115;47
98;193;99;69;354;84;52;138
105;20;46;584;18;58;369;94
111;262;74;83;195;170;35;115
365;339;118;106;18;131;14;5
103;270;100;21;361;109;13;126
97;192;94;17;316;47;58;109
66;33;367;127;70;27;732;67
51;12;186;111;56;10;483;83
448;87;40;504;5;49;90;16
52;91;58;135;111;109;90;72
68;58;55;329;32;233;70;45
347;101;122;206;78;57;78;33
63;62;70;257;95;266;179;164
174;64;78;166;25;117;72;54
288;101;187;204;36;59;142;12
57;308;28;36;110;150;18;72
79;17;133;63;42;49;60;80
150;91;312;25;277;13;242;238
31;105;37;51;269;265;25;469
21;18;125;73;170;73;173;151
96;75;74;44;130;29;88;83
139;73;105;409;30;89;327;39
110;110;306;31;215;32;59;64
482;95;397;51;50;39;34;21
81;59;301;46;339;13;128;82
28;113;33;19;79;167;57;142
152;103;101;352;45;114;151;24
72;14;502;49;136;20;206;84
113;31;33;407;36;29;261;119
48;118;19;58;99;94;62;140
9;157;14;33;154;234;20;235
44;138;120;83;357;118;206;196
68;7;156;119;40;14;311;49
415;67;160;209;17;39;73;4
96;351;61;133;176;304;48;73
39;289;13;34;85;334;33;255
70;105;107;64;143;152;85;159
208;251;84;104;97;187;70;139
195;288;139;45;151;32;63;37
34;85;50;18;148;103;28;148
46;105;61;89;168;44;442;299
51;35;87;180;73;47;125;76
228;8;499;167;103;14;305;70
53;275;19;135;96;388;65;284
53;28;118;124;59;34;263;89
448;80;428;152;82;12;73;11
34;62;113;70;75;77;465;193
53;91;253;47;326;88;173;226
149;276;25;78;55;215;31;78
72;298;56;74;320;369;23;132
46;74;119;41;200;109;112;211
74;30;125;189;81;43;375;248
103;100;568;13;302;16;151;101
484;252;148;196;98;46;42;22
28;439;7;14;219;117;9;152
285;163;346;66;220;70;38;35
11;69;16;24;155;163;77;585
159;61;642;64;225;34;66;43
79;41;232;29;178;18;59;72
180;147;143;36;72;28;15;17
363;176;87;95;37;101;25;29
295;120;276;137;67;64;184;49
65;62;22;304;34;164;169;75
22;168;23;77;213;473;41;355
44;57;408;3;237;25;33;89
275;174;143;59;96;45;183;75
56;61;121;39;178;39;72;116
359;122;131;357;40;95;220;55
128;48;46;200;16;191;71;54
54;126;42;48;64;108;54;92
85;82;40;107;47;84;66;48
27;47;47;92;61;157;244;430
47;10;496;105;77;25;301;66
27;398;36;9;261;112;35;208
383;135;315;70;115;28;35;11
67;70;263;43;398;11;128;68
52;158;6;193;35;294;35;53
139;87;191;164;129;51;108;42
67;144;72;24;35;83;248;173
21;81;88;37;131;82;81;110
664;221;121;120;76;34;18;20
78;322;27;121;136;413;30;143
77;175;65;19;543;40;21;89
272;539;66;95;56;267;44;60
46;30;76;97;32;64;170;103
61;156;47;130;106;208;101;148
43;179;17;49;117;168;24;101
70;37;360;91;106;45;372;114
27;39;149;16;95;61;102;149
232;41;95;289;43;119;137;125
214;94;174;266;86;39;102;32
63;243;58;74;235;475;49;281
44;121;39;52;362;202;29;357
104;191;172;27;471;74;105;269
30;312;45;16;468;198;21;227
210;46;312;172;36;49;332;34
188;258;115;146;148;130;39;45
63;368;54;92;98;328;51;70
39;59;127;52;164;149;98;194
203;36;117;364;24;47;283;29
162;70;187;54;111;47;194;215
64;77;420;27;634;32;36;71
198;148;177;47;162;58;63;120
107;99;126;36;155;65;142;268
13;21;146;26;167;76;101;217
58;32;188;67;25;68;190;49
92;194;125;11;229;55;47;109
195;169;74;173;55;251;94;117
57;60;43;65;195;100;75;495
66;75;119;117;156;66;86;71
55;147;81;95;78;263;134;81
148;305;37;130;55;182;45;65
76;72;53;86;26;89;69;33
249;631;53;58;160;124;20;49
44;56;90;31;102;39;117;89
158;190;53;31;187;37;18;51
78;236;29;83;111;330;55;343
431;89;385;60;48;10;92;14
374;24;348;169;49;11;158;25
7;27;81;26;165;107;175;749
23;18;307;28;166;28;152;120
19;74;77;10;298;127;78;503
165;152;95;99;61;298;42;129
122;150;68;74;44;55;50;33
252;463;52;90;96;240;13;54
55;91;293;26;356;57;166;249
44;203;8;105;88;166;74;314
201;144;62;85;75;32;16;27
26;188;59;61;129;238;84;128
23;39;75;31;277;69;137;525
149;33;91;346;28;72;308;86
282;66;324;66;9;25;182;12
82;78;152;61;110;86;90;116
203;67;365;36;150;30;101;72
47;157;35;84;184;129;123;355
260;42;614;101;85;5;272;8
16;83;22;108;94;423;134;310
59;87;256;99;269;209;132;212
235;54;43;264;17;40;55;13
35;32;63;192;83;230;249;359
111;222;28;64;95;318;19;128
301;223;62;190;65;68;62;28
292;36;111;210;26;10;135;12
140;61;133;131;77;110;260;189
37;178;50;56;172;342;26;137
133;40;142;136;69;17;125;46
73;202;90;111;137;297;115;176
45;162;28;64;95;487;35;242
50;27;112;174;70;131;196;96
44;74;54;159;18;295;392;220
84;151;120;73;114;200;90;134
20;393;58;7;874;58;16;81
30;155;40;20;176;212;25;356
253;74;195;209;121;26;382;105
44;186;51;32;197;217;31;141
6;84;17;66;171;311;139;622
97;98;49;252;41;177;61;53
57;51;58;141;61;393;110;238
177;25;425;95;58;23;180;22
414;107;286;81;130;20;52;27
46;38;90;27;112;46;63;120
116;123;318;29;250;67;70;63
51;52;166;16;81;101;127;417
277;25;64;394;9;94;123;42
159;224;27;205;34;123;112;74
113;210;81;39;133;64;37;62
4;37;72;14;154;63;231;299
31;53;46;23;248;29;85;249
44;254;20;49;164;87;40;44
47;70;96;55;143;121;118;169
73;77;211;66;156;42;91;46
186;83;54;124;30;60;93;66
157;247;63;161;88;146;29;25
118;39;340;224;157;56;240;101
175;113;110;238;18;101;128;18
114;119;122;58;152;56;39;67
81;108;52;116;59;284;58;184
99;46;68;198;11;138;151;62
369;120;162;66;132;39;52;60
88;165;31;373;61;677;27;79
68;165;89;25;284;138;23;196
16;34;72;126;89;150;416;345
45;94;47;57;124;270;38;193
16;38;80;36;115;130;124;323
84;62;243;140;156;53;350;90
21;22;51;70;47;94;285;458
530;29;203;349;13;43;157;25
396;54;198;232;36;31;348;37
12;61;36;35;83;236;56;243
152;11;281;115;14;32;120;20
20;26;215;93;166;58;695;290
16;68;71;18;266;148;71;461
26;78;51;63;54;197;98;179
92;198;12;77;39;104;46;45
189;151;91;80;64;114;42;47
254;148;244;78;197;73;90;111
164;60;25;177;22;106;34;33
74;246;136;21;365;48;117;232
29;107;37;106;89;113;123;103
71;62;35;97;67;61;62;84
193;224;108;63;120;96;44;61
330;680;53;57;55;148;27;63
78;153;176;37;188;69;67;62
77;54;315;61;156;33;212;86
42;75;70;86;98;116;296;276
122;228;41;158;31;119;59;32
40;211;21;65;85;394;34;130
47;34;96;126;68;31;310;116
16;46;92;113;92;227;142;116
22;91;56;60;90;51;158;150
191;312;20;363;44;523;37;75
327;65;261;208;63;33;37;7
46;316;23;36;117;169;19;114
119;39;184;18;165;25;31;123
101;102;68;68;117;42;70;78
44;24;375;36;198;29;360;200
52;103;195;36;132;43;146;54
76;24;491;53;216;25;218;85
534;255;232;106;48;40;55;12
209;123;353;42;233;36;40;36
138;137;216;61;453;30;34;83
21;113;6;44;40;278;42;149
119;56;466;66;86;57;131;44
180;229;52;290;53;221;104;43
135;16;366;170;48;44;400;80
124;128;149;50;131;40;94;88
10;136;42;12;268;179;49;376
28;25;19;79;71;81;21;128
180;37;171;177;41;96;285;93
218;149;183;136;213;27;123;63
345;140;146;289;56;49;84;9
95;129;97;51;153;49;142;155
29;10;250;162;145;14;466;82
51;20;65;351;49;96;411;130
42;170;32;42;184;201;54;435
74;322;56;32;207;165;37;134
47;89;58;147;64;197;136;128
74;29;123;60;228;260;22;290
121;262;116;70;311;49;73;78
31;34;182;37;85;45;120;69
37;14;193;80;73;67;388;293
178;93;480;67;217;36;126;72
37;12;131;158;45;62;408;241
232;58;418;118;152;13;310;57
69;27;56;140;22;83;65;32
51;47;303;34;165;61;180;272
42;479;21;105;151;281;57;145
86;125;75;85;77;94;85;41
61;322;40;27;58;117;45;80
109;59;179;9;113;27;65;142
81;95;99;61;127;30;127;64
40;46;70;38;73;58;101;131
122;32;206;113;41;26;136;24
17;30;101;23;114;53;95;158
64;50;332;43;315;46;89;136
56;327;88;5;248;90;28;201
74;378;29;71;230;361;9;70
93;56;108;183;108;48;118;60
50;19;91;86;111;38;186;183
51;27;36;229;31;141;139;105
115;67;47;385;18;197;126;60
243;106;150;158;33;52;179;49
100;372;172;21;243;77;29;44
179;81;188;207;95;93;192;91
140;120;75;62;245;37;40;106
46;244;45;19;114;243;39;147
78;214;74;121;292;205;109;199
121;27;385;139;29;41;311;34
66;89;46;183;33;233;104;113
319;292;51;94;17;177;53;52
14;38;139;88;269;115;312;452
121;9;223;133;70;20;290;138
712;67;292;134;17;27;90;16
23;101;66;40;137;127;119;267
17;89;27;45;148;113;151;352
51;179;63;55;106;112;87;74
117;105;124;80;132;33;166;73
121;53;99;104;36;92;87;89
23;70;10;70;36;233;72;272
72;40;218;56;45;74;65;39
112;46;111;201;41;113;153;89
220;30;774;129;66;7;197;12
123;60;113;111;17;45;81;15
83;31;42;119;43;30;34;27
6;69;8;62;267;290;80;755
321;197;68;321;93;179;25;46
165;155;182;48;123;47;55;21
34;207;18;74;96;420;38;211
157;86;94;320;65;91;222;62
141;155;34;79;49;86;59;83
72;65;45;42;77;75;24;156
87;19;249;193;57;48;291;84
25;58;85;42;30;169;143;151
13;79;16;13;166;151;42;412
47;126;20;95;101;584;24;282
88;120;56;118;190;273;43;194
70;148;87;46;403;75;44;88
156;73;218;146;37;127;99;48
89;46;72;129;22;256;79;147
165;181;64;261;91;352;84;83
37;88;74;41;181;66;52;102
118;32;386;107;124;21;363;56
113;616;16;32;178;247;8;83
183;111;49;187;98;166;66;65
55;93;108;88;124;404;103;339
118;236;95;313;66;139;35;8
33;146;20;50;134;85;102;123
80;38;46;358;30;131;370;162
48;123;14;158;45;349;47;105
242;188;51;323;42;350;61;65
118;25;26;345;9;95;75;43
21;68;48;29;106;105;19;48
164;20;178;193;44;50;54;49
41;90;38;49;186;27;65;122
200;101;331;80;169;45;215;98
131;36;73;133;20;248;58;92
26;64;26;85;97;242;204;578
77;41;765;29;113;17;291;36
2;62;19;11;201;241;47;760
143;183;378;9;253;35;81;84
26;105;135;17;714;64;57;203
72;209;153;37;574;62;79;165
59;97;47;116;144;269;35;153
27;314;7;177;63;808;15;108
38;52;315;21;419;76;123;279
76;45;190;25;151;45;117;268
67;40;181;46;282;77;135;508
121;122;40;204;38;340;52;86
98;16;332;91;169;17;101;46
25;213;51;7;386;65;29;186
35;36;235;39;111;25;129;33
112;64;40;218;44;78;249;127
41;25;158;55;61;48;69;77
144;220;164;48;293;105;70;206
10;146;23;42;231;241;101;329
65;18;634;116;217;24;329;98
101;75;16;86;40;42;40;61
19;590;31;45;150;617;27;113
32;23;103;120;65;22;297;90
75;77;268;77;162;75;166;194
190;84;67;348;11;218;294;132
78;132;65;101;169;176;64;144
10;86;37;10;229;180;32;333
108;126;77;33;33;35;73;31
61;44;40;307;45;186;151;105
84;45;87;290;27;148;351;148
29;159;27;33;168;129;63;202
255;70;194;156;82;89;39;44
43;167;14;169;53;253;87;95
130;64;309;56;137;18;241;83
101;25;43;207;17;208;60;78
373;201;203;73;114;58;76;72
60;47;110;44;150;141;42;210
24;64;59;38;299;56;67;221
693;130;82;224;16;55;84;13
65;181;18;102;84;169;78;152
157;135;156;35;243;30;110;97
395;12;78;385;4;23;209;18
366;66;384;136;56;22;166;33
43;117;58;48;75;391;64;275
35;31;49;291;32;123;380;122
61;77;309;52;171;38;410;135
160;127;97;321;47;118;84;22
24;119;10;169;36;56;115;25
104;57;248;203;134;117;243;181
25;41;265;21;363;42;184;315
241;36;461;227;15;78;107;24
366;37;206;95;56;24;80;57
436;180;339;124;144;32;42;12
228;48;368;87;53;37;59;23
122;11;400;96;50;11;371;36
18;36;73;57;210;53;93;193
20;72;274;51;161;50;220;44
157;220;61;136;62;407;120;187
301;210;92;524;46;298;47;19
241;47;146;154;54;59;104;71
90;118;316;55;434;32;175;159
27;180;71;35;126;152;40;73
63;20;159;412;14;33;708;39
37;109;69;29;154;99;54;141
26;83;31;42;382;74;52;177
14;16;92;86;94;60;258;146
63;16;152;47;153;6;218;281
319;151;235;102;145;48;51;40
112;64;75;299;51;65;342;116
108;106;102;17;134;46;55;93
137;236;31;138;65;218;82;77
84;256;65;17;172;67;31;132
39;34;97;22;16;70;41;43
200;134;214;25;115;29;27;29
374;61;177;290;66;71;172;68
114;110;30;127;67;222;43;247
72;47;76;150;65;87;254;206
55;147;113;61;134;86;200;89
64;217;26;52;101;166;7;44
40;33;156;20;83;50;83;115
61;24;392;103;36;58;301;54
208;161;115;104;172;32;133;117
33;200;8;40;161;178;29;182
62;351;121;27;202;212;51;114
15;54;24;79;66;132;127;237
167;36;43;307;26;52;145;31
106;45;86;63;21;32;108;17
40;204;23;40;196;98;41;131
18;148;50;25;254;46;66;64
32;56;79;43;80;37;202;82
548;73;182;302;28;48;141;15
296;82;130;343;32;118;45;23
38;57;70;105;109;73;401;338
421;144;85;102;17;141;54;63
118;343;52;31;89;79;36;57
62;102;48;90;103;240;20;77
188;650;30;18;54;225;7;48
33;462;22;10;30;575;20;125
154;152;14;131;74;30;17;17
89;65;99;217;51;69;104;35
68;58;151;54;84;87;78;45
185;136;304;206;125;81;165;37
10;106;15;19;336;104;38;405
33;119;40;72;247;298;53;319
94;143;159;39;333;29;99;102
14;60;79;8;338;48;109;412
322;26;415;206;47;31;153;27
127;219;77;39;153;49;51;60
82;253;64;68;208;563;8;117
127;146;177;52;306;97;63;165
95;30;52;277;32;130;120;121
76;28;260;119;146;11;274;50
241;88;168;369;60;139;95;52
43;119;41;32;70;172;34;98
211;28;313;135;60;46;219;108
56;29;51;128;26;102;108;64
61;240;111;22;143;50;59;39
43;61;66;299;81;371;117;172
56;382;42;48;304;323;14;242
40;43;112;94;83;39;58;29
150;85;49;212;19;36;60;4
63;110;15;212;50;614;27;97
24;45;71;77;156;43;328;328
492;208;176;131;133;34;41;11
130;67;288;60;343;37;124;139
23;39;27;125;106;225;108;562
123;269;99;64;135;65;85;60
84;192;41;94;204;125;86;279
161;29;399;195;67;26;441;72
25;351;18;47;405;147;34;212
102;66;221;160;124;138;208;121
89;178;108;11;85;58;39;70
10;66;23;61;105;189;111;273
29;135;113;10;489;65;32;279
50;62;229;16;275;11;85;89
85;22;144;190;26;113;191;26
33;79;24;87;44;98;37;28
43;206;93;8;260;156;17;194
76;84;98;97;137;121;206;336
219;43;132;438;22;82;192;50
24;27;16;124;28;226;80;218
16;68;69;18;168;71;46;252
37;121;36;274;45;650;127;126
114;84;36;331;24;290;75;51
64;92;57;188;89;343;66;172
28;156;60;38;138;134;99;186
72;39;84;59;106;48;70;94
97;96;127;30;77;35;98;87
56;31;71;702;19;85;289;27
211;201;219;56;191;69;68;53
260;146;189;46;167;35;46;61
88;23;67;182;40;104;172;184
71;88;109;20;187;45;15;34
233;37;306;227;48;52;188;42
101;13;241;123;103;44;256;245
199;55;240;184;49;91;92;21
66;124;137;23;179;36;66;105
108;312;48;47;145;60;13;17
338;319;77;166;66;221;23;35
144;167;19;103;40;136;28;61
23;30;69;113;191;98;179;247
27;439;28;35;226;282;16;56
69;157;154;67;384;129;90;125
110;37;150;144;63;76;147;134
48;11;253;237;20;17;696;37
197;34;167;170;59;19;308;47
92;268;98;67;314;81;57;89
53;146;50;25;255;124;7;120
48;22;77;140;77;63;138;61
101;19;249;44;98;8;142;87
11;8;41;201;30;54;302;139
75;201;83;79;300;51;167;223
103;60;383;117;64;70;602;80
228;260;61;205;82;140;66;72
185;52;61;340;20;41;92;11
12;69;15;110;115;236;147;216
147;86;110;192;41;103;107;29
40;170;22;55;154;189;17;149
54;50;26;359;19;382;206;158
18;135;34;125;24;177;88;67
43;384;10;37;80;212;23;91
268;100;138;364;76;56;223;84
42;56;55;167;120;97;240;217
64;20;71;180;48;118;408;367
77;139;26;87;65;313;50;224
35;71;88;83;78;126;220;141
23;53;56;23;85;63;47;88
96;82;200;65;135;35;113;85
101;235;45;37;140;132;33;112
28;264;74;27;334;111;45;113
56;8;113;184;15;38;493;170
100;77;109;83;150;127;105;194
11;62;39;29;150;103;115;265
67;57;177;26;37;51;85;56
66;34;284;36;101;18;320;66
13;130;27;56;233;271;95;495
121;695;26;27;188;175;27;177
230;128;134;99;131;100;52;59
79;56;139;207;52;144;151;63
122;180;39;149;118;128;61;86
177;16;504;32;92;25;87;67
21;175;12;17;93;328;14;195
64;12;77;256;16;64;314;63
51;53;142;29;66;67;80;65
117;215;130;22;214;47;37;70
38;243;167;44;447;94;63;27
139;153;157;39;77;35;49;21
214;199;112;144;158;183;95;169
62;86;117;154;123;215;96;188
112;36;673;29;107;8;359;33
81;10;333;183;79;29;395;78
72;10;229;100;110;14;289;154
147;228;74;71;61;168;43;42
365;138;301;38;106;20;77;36
324;58;213;224;22;50;221;21
32;236;82;89;135;377;87;144
13;39;138;23;203;40;160;257
5;72;33;37;222;38;77;85
185;347;97;13;177;60;9;44
291;41;597;48;63;7;244;14
107;257;114;40;195;138;26;63
1003;94;314;123;29;10;80;9
117;38;465;70;75;67;262;165
145;137;338;86;218;44;63;18
45;39;115;74;71;78;178;110
67;20;182;74;125;28;88;93
59;132;190;19;352;35;127;109
419;100;263;187;52;52;87;18
160;270;282;32;249;73;33;58
28;17;239;38;95;31;374;165
57;88;23;74;76;55;58;47
295;99;232;144;210;12;68;35
63;44;35;237;74;333;67;177
60;30;327;11;262;8;119;43
106;22;207;188;29;83;220;97
154;37;149;165;98;16;235;83
26;119;60;28;205;89;234;486
18;128;38;16;221;112;30;298
179;103;91;113;56;33;214;86
67;81;79;31;110;78;79;152
254;65;198;234;139;83;144;113
21;100;68;57;280;175;48;266
60;106;34;143;65;156;69;91
39;27;70;58;177;46;99;175
115;63;207;57;352;52;15;80
23;170;46;30;166;322;21;150
27;29;125;39;98;114;256;638
231;155;125;133;62;24;96;22
71;563;86;39;353;208;22;44
55;19;408;102;97;80;298;157
176;86;372;106;62;51;347;63
382;63;342;286;89;36;140;37
177;123;41;85;17;126;35;31
75;88;25;264;40;423;51;110
30;103;7;51;43;776;25;228
62;22;120;318;44;34;238;62
14;19;42;123;182;47;225;342
37;11;166;36;127;14;174;125
224;93;446;20;236;11;87;113
85;20;154;156;73;57;248;163
33;165;32;24;49;183;12;46
418;32;280;229;52;53;82;55
83;97;33;173;34;117;121;54
492;109;294;142;78;20;60;15
200;297;59;46;92;66;75;86
107;17;148;344;10;94;350;59
216;98;243;46;149;42;81;113
374;199;202;78;190;31;41;18
52;141;90;28;182;46;113;91
46;163;91;32;190;142;29;95
41;54;39;70;27;154;125;169
130;240;32;87;81;332;70;263
233;37;268;121;94;11;222;51
363;265;136;38;37;63;46;32
118;61;146;109;42;108;330;131
179;467;88;46;173;234;15;68
168;246;91;29;240;69;21;69
45;37;68;51;20;80;34;78
22;99;94;42;138;92;188;134
262;178;91;74;39;66;55;46
53;72;98;83;230;225;28;130
102;27;393;75;99;31;209;57
37;27;152;68;203;42;233;188
65;165;6;219;53;388;43;202
71;17;104;164;48;43;121;65
32;21;93;35;73;34;193;94
143;132;116;65;107;103;89;142
52;132;25;151;49;700;33;163
31;210;26;89;180;394;35;131
15;55;32;20;202;222;48;614
134;53;91;328;33;162;120;75
43;47;82;37;155;47;72;246
536;430;76;66;115;94;20;28
175;137;162;53;94;93;83;71
213;425;90;18;251;43;27;70
15;178;22;25;373;259;46;396
36;128;77;18;629;65;8;165
61;134;296;10;206;35;71;91
119;49;62;454;17;191;298;86
82;124;90;192;135;117;140;207
36;176;55;44;148;232;23;91
54;98;32;83;52;144;181;258
22;66;65;8;362;91;22;289
199;54;25;209;16;110;70;75
42;39;88;140;51;86;100;34
82;288;42;145;144;407;46;110
344;17;478;223;24;19;175;33
48;9;76;190;22;23;289;47
53;105;187;29;162;64;145;141
57;49;244;35;122;43;128;96
121;104;233;56;396;16;63;91
55;94;25;80;33;386;19;208
166;177;175;39;178;57;56;63
19;13;64;129;131;100;295;433
165;73;89;269;55;35;114;28
220;163;126;60;138;35;16;20
48;20;254;37;59;16;145;92
143;17;513;73;104;10;187;32
103;281;14;131;25;170;55;61
65;264;120;13;473;60;8;85
85;213;29;85;92;322;92;390
7;163;22;16;173;258;86;440
80;215;63;73;69;124;93;59
22;54;22;67;71;151;129;314
85;96;27;131;34;92;330;207
28;202;76;14;400;139;61;300
342;71;280;126;58;32;157;26
33;140;74;44;213;176;65;147
219;175;72;90;59;30;31;17
57;47;31;149;28;132;63;80
133;223;165;17;404;26;57;137
140;58;40;58;11;97;25;39
168;201;169;78;170;126;48;44
42;18;114;164;67;79;172;99
128;311;48;73;164;181;31;149
400;69;160;216;30;24;92;11
91;134;38;93;73;102;14;33
59;32;58;371;31;194;166;116
130;80;53;565;15;149;238;53
25;178;14;150;81;327;67;126
49;77;29;154;66;317;71;226
95;247;60;49;125;176;24;72
72;531;10;60;61;299;11;61
189;469;128;19;349;49;21;92
42;105;39;104;234;138;165;443
56;47;110;188;50;125;151;50
239;87;132;315;91;106;230;141
174;24;191;259;14;54;480;62
66;302;80;60;137;171;83;107
117;10;100;669;18;81;380;50
60;89;184;110;223;84;234;225
19;34;184;52;179;91;224;331
65;89;111;55;138;172;155;280
35;145;17;74;73;141;38;79
164;39;238;282;10;68;317;6
98;46;326;74;117;24;216;47
162;147;171;139;74;113;270;125
59;252;141;25;419;109;92;224
87;185;44;73;83;108;17;42
132;164;77;219;57;178;189;114
247;137;281;93;116;22;325;79
15;53;15;43;374;138;73;442
120;31;59;328;4;133;410;56
54;38;181;28;63;39;82;64
73;15;62;177;12;68;109;45
11;99;46;9;395;97;44;221
18;119;71;49;460;123;146;306
38;34;62;124;53;79;282;128
8;9;58;31;138;83;165;980
17;485;32;17;424;100;32;212
84;35;44;338;37;90;292;84
31;151;46;51;188;424;25;212
153;487;73;29;147;156;33;102
567;188;137;310;70;105;68;32
91;217;49;19;134;100;33;201
227;43;459;183;186;17;170;28
59;39;82;429;43;215;199;63
193;68;76;244;15;63;52;11
27;29;65;142;37;127;291;189
34;70;93;52;152;65;147;133
37;96;8;225;21;940;46;127
329;118;42;233;16;128;70;35
60;110;51;79;23;422;55;52
108;672;20;112;122;338;23;55
101;52;28;149;22;38;39;12
64;83;347;15;293;43;49;87
22;57;33;147;63;293;153;340
57;102;50;80;93;482;32;205
164;261;149;35;123;79;50;40
93;141;87;154;132;140;147;193
30;324;34;96;174;292;72;202
29;45;375;59;179;65;228;132
93;297;73;133;193;234;101;126
70;80;141;148;36;42;166;7
94;212;46;73;231;179;25;161
299;144;149;105;42;69;127;28
136;290;84;59;347;147;22;102
87;33;67;150;44;109;297;358
265;248;200;28;296;30;43;64
16;16;26;91;65;107;129;365
115;190;46;80;143;324;21;122
157;151;95;59;172;94;100;150
119;48;115;137;112;56;157;133
11;44;52;114;162;232;168;309
81;51;108;159;62;47;250;83
135;72;67;53;60;73;40;106
29;239;35;66;96;259;71;123
176;59;30;332;13;206;42;37
230;64;817;66;77;34;106;15
188;103;155;159;113;44;43;20
37;24;133;94;53;49;400;104
161;23;234;166;68;25;67;33
105;249;21;146;34;184;26;35
26;72;209;32;289;51;35;114
76;21;100;240;56;53;310;147
199;70;145;179;72;146;118;81
15;19;118;204;64;53;510;129
173;259;192;30;240;33;26;20
64;15;393;76;44;18;181;32
71;94;48;111;159;228;69;269
202;90;57;222;43;77;50;51
22;121;19;91;83;308;88;246
123;88;26;282;37;84;63;50
4;65;41;12;282;55;87;449
26;66;13;240;73;116;91;93
44;119;23;32;183;194;11;181
100;56;184;95;126;71;177;133
74;66;87;67;39;49;84;21
181;8;237;140;47;18;130;94
53;34;54;129;113;98;121;212
295;33;85;464;24;51;94;29
159;29;74;524;13;116;284;42
85;74;129;230;92;77;155;62
57;173;139;22;270;162;72;197
218;307;30;67;45;68;12;16
143;256;74;101;126;168;40;86
