q0p0;q0p1;q1p0;q1p1;q2p0;q2p1;q3p0;q3p1;s[0, 2];s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[0, 7];s[1, 2];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[1, 7];s[2, 4];s[2, 5];s[2, 6];s[2, 7];s[3, 4];s[3, 5];s[3, 6];s[3, 7];s[4, 6];s[4, 7];s[5, 6];s[5, 7];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15;cost_ranking 16;cost_ranking 17;cost_ranking 18;cost_ranking 19;cost_ranking 20;cost_ranking 21;cost_ranking 22;cost_ranking 23
46;45;1;37;31;26;0;26;-10;-5;-15;0;0;-12;-20;-12;-20;-2;-11;-9;-12;-4;-5;-7;0;-15;0;-2;-20;-1;-3;-10;-11;16;27;34;46;47;50;51;56;65;74;84;86;91;95;105
3;25;26;16;5;24;1;30;-16;-20;0;-16;-17;-1;0;-10;-15;-1;-3;-11;-12;-1;-19;-9;-10;-3;-17;-11;-18;-3;0;-11;-57;-47;-29;-26;-15;-10;9;11;16;23;29;32;36;48;52;72
49;9;8;10;10;33;49;3;-2;-19;-15;-17;-16;-1;-16;-11;-2;-12;-4;-1;-17;-17;-7;-10;-18;-14;-5;-9;-11;-15;-16;-20;-31;-24;-23;-12;-5;10;15;19;26;27;27;34;39;48;54;64
36;4;26;43;35;23;39;11;-13;-17;-20;-2;-13;-9;-14;-13;-2;-20;-15;-17;-5;-16;-5;-9;-9;-10;-18;-10;-13;-11;-16;-12;-24;-1;6;17;18;31;35;41;49;50;51;53;59;63;65;67
39;28;32;31;21;18;24;7;-8;-19;-2;-13;-5;-15;-3;-14;-15;-12;-3;-11;-18;-10;-13;-4;0;-19;0;-20;-11;-6;-2;-20;-12;-11;21;25;26;31;36;42;46;51;54;59;59;61;62;78
24;15;26;4;17;3;18;1;-8;-17;-15;-8;-3;-12;-15;-7;-2;-9;-15;-19;-10;-19;-6;-17;-5;-16;-7;-8;-20;-7;-6;-3;-39;-37;-32;-20;-18;-13;-11;-11;-8;-8;-4;-2;-1;8;21;23
15;31;19;9;40;22;39;10;-6;-1;-4;-3;-20;-14;-2;0;-12;-8;-7;-8;-20;-8;-9;-17;-11;-5;-2;0;-11;-8;-1;-3;15;15;30;33;36;36;43;48;48;51;53;54;68;76;76;78
31;13;35;46;37;14;22;9;-4;-11;-14;-3;-5;-10;-19;-7;-7;-11;-19;-5;-7;-4;-8;-4;-17;-13;-10;-12;-12;-4;-13;-10;10;18;22;24;35;41;46;48;53;54;55;58;65;67;69;75
40;42;20;25;40;48;38;39;-16;-8;-20;-18;-2;-13;-1;-7;-3;-18;-4;-3;-18;-19;-20;-3;-16;-3;-11;-1;-20;-2;-15;-17;42;56;61;66;67;71;74;84;84;88;92;94;95;105;111;114
47;40;20;24;24;43;20;26;-9;-4;-20;-3;-1;-2;-19;-19;-10;0;-17;-6;-11;0;-4;-17;-17;-12;-10;-19;-20;-15;-14;-12;15;23;28;32;43;43;44;46;55;65;69;75;88;90;93;99
30;46;37;15;14;49;12;8;-20;-11;-8;-6;-9;0;-11;-15;-2;-3;-20;-16;-19;-7;-2;-10;-16;-18;-13;-13;-8;-12;-19;0;6;7;9;13;20;27;30;34;35;47;53;54;65;81;82;93
11;1;6;49;12;8;5;24;-9;-9;-13;-16;-9;-5;-2;-19;-7;-13;-6;-7;-1;-11;-20;-17;-18;-3;-3;-7;-10;-8;-15;-18;-50;-47;-29;-28;-27;-22;0;1;4;4;15;15;18;20;34;36
31;39;28;5;7;16;19;46;0;-3;-2;-16;-4;-2;-14;-20;-13;-14;-9;-4;-12;-5;-9;-14;-17;-5;-16;-16;-6;-14;-18;-5;-11;-3;9;13;14;30;33;35;42;42;49;51;52;68;73;79
19;23;1;20;49;46;9;48;-10;-13;-17;-14;-18;-14;-10;-4;-13;-2;-10;-9;-15;-11;-11;-12;-3;-3;-13;-20;-11;-14;-8;-11;-4;3;12;22;25;27;35;42;47;48;55;58;58;63;77;88
1;18;29;7;47;25;11;6;-8;-20;0;-14;-12;-16;-3;-4;-11;-5;-6;-20;-15;-16;-19;-17;-3;-8;-18;-15;-11;-8;-14;-18;-52;-42;-28;-17;-14;-1;-1;2;6;17;19;20;23;26;30;40
36;28;9;18;43;24;30;24;-9;-19;-1;-16;-15;-2;-18;-20;-13;-3;-6;-5;-20;-19;-1;-10;-11;-5;-10;-3;-15;-15;-9;-14;16;23;23;30;34;35;37;43;44;44;46;47;55;56;57;70
39;11;34;27;28;41;45;26;-4;-1;-7;-20;-15;-4;-14;-3;-10;-7;-8;-17;-17;-9;-15;-10;-3;-10;-19;-14;-3;-10;-17;-19;21;35;35;36;51;60;61;65;65;70;74;75;79;81;85;91
43;14;12;45;46;25;15;30;-12;-9;-15;-10;-11;-8;-17;-17;-14;-6;-6;-2;-8;-18;-2;-9;-1;-19;-8;-17;-6;-1;-14;-7;3;22;28;29;34;46;46;51;57;62;68;73;78;83;99;113
23;22;43;9;33;20;20;24;-4;-16;-15;-4;-18;-18;-1;-15;-3;-16;0;-9;-4;-16;-16;-3;-18;-13;-11;-3;-1;-11;-15;-17;-5;1;2;5;6;8;29;33;36;41;47;48;61;68;91;93
25;32;45;21;32;45;3;11;-17;-14;-14;-17;-1;-20;-7;-12;0;-7;-18;-16;-16;-5;-7;-12;-7;-10;-12;-8;-12;-16;-17;-1;10;18;21;23;25;27;32;37;38;52;53;54;54;55;64;85
34;25;47;37;30;43;16;2;-10;-17;-14;-15;-13;0;-11;-14;-6;-17;-10;-5;-2;-14;-5;-14;-9;-16;-12;-14;-4;-12;-14;-20;21;34;34;36;37;38;43;48;53;53;54;60;61;69;79;80
13;42;9;4;39;14;8;36;-15;-3;-6;-9;-17;-17;-15;0;-13;-4;-18;-5;-10;-9;-2;0;0;-15;-15;-20;-17;-6;-12;-4;-32;-20;-1;2;4;6;13;18;23;30;40;43;48;64;77;77
4;34;9;18;11;14;35;23;-10;-13;-20;-16;-6;-18;-16;0;-9;-6;-20;0;-9;-14;-5;-3;-7;-7;-16;-15;-17;0;-19;-10;-21;-20;-17;-13;-11;-8;-8;-6;12;13;29;31;33;40;51;55
12;41;23;39;7;28;32;44;-3;-3;-18;-18;-4;-16;-9;-5;-16;-7;-9;0;-16;-4;-18;-15;-10;-2;-17;-18;-9;-10;-14;-17;6;8;26;27;29;34;34;49;49;53;53;63;72;84;86;103
11;0;30;13;28;34;23;33;-18;-5;-4;-3;-17;-9;-13;-20;-11;-11;-10;-15;-19;-18;-14;-7;-16;-9;-14;-3;-2;-13;-11;-2;-9;-5;-4;10;12;13;17;17;18;20;22;31;32;35;51;60
10;33;24;6;34;12;21;8;-8;-8;-20;-1;-15;-16;-14;-2;0;-18;-7;-13;-17;-16;-20;-7;0;-4;-13;-5;-11;-4;-19;-15;-13;-12;-11;-9;-6;-4;-2;2;4;4;5;9;43;44;57;61
38;12;8;7;44;46;26;25;-14;-3;-19;-19;-13;-12;-5;-18;-12;-3;-13;-20;-18;-8;-1;-3;-20;-11;0;-20;-13;-19;-14;0;-21;12;13;18;21;28;30;32;38;47;48;49;51;52;57;61
21;14;21;19;45;31;44;18;-13;-9;-16;-18;-17;-8;0;-19;-3;0;-18;-7;-11;-20;-13;-14;-4;-7;-3;0;0;-15;-1;-10;8;28;33;35;37;39;48;48;51;58;60;60;61;75;79;80
31;15;4;20;15;44;44;7;-13;-8;-9;-12;-7;-7;-17;-10;-10;-17;-7;-7;-18;0;-8;0;-11;-3;-17;0;-2;-9;-10;-3;-20;1;10;16;26;29;37;37;46;48;51;56;59;69;73;82
0;16;38;27;25;5;43;11;-9;-2;-10;-12;-5;-1;-13;-15;-7;-5;-11;-10;-2;-1;-6;-18;-14;-20;-8;-20;-1;-6;-19;-18;-30;-29;-5;5;7;9;10;13;28;34;34;47;55;55;73;82
0;25;11;39;23;4;47;8;-18;-4;-9;-16;-14;-17;-19;-9;-19;-9;-7;-12;-4;-16;-11;-13;-9;-6;-20;-4;-10;-2;-7;-14;-71;-35;-21;-20;-10;-2;15;18;22;23;25;36;40;43;57;60
15;28;46;31;34;1;9;22;-20;-6;-10;-17;-2;-12;-18;-17;-9;-1;-6;-2;-15;-2;-10;-17;-20;-12;0;-1;-17;-1;-12;-4;7;8;12;17;21;30;33;34;35;42;42;45;52;53;65;68
36;19;20;46;39;43;46;35;-2;-11;-18;-11;0;-5;-12;-11;-8;-7;-20;0;-4;-16;-8;-8;-18;-16;-9;0;-10;-8;-11;-19;54;55;62;73;73;74;80;85;90;94;96;97;98;99;101;113
25;33;4;6;30;32;37;22;0;-9;-8;-19;-3;-10;-13;-17;-10;-4;-20;-20;-17;-7;-2;0;-1;-10;-3;-6;-10;-12;-3;-7;17;24;25;29;32;34;37;40;40;45;51;53;56;57;64;64
49;31;34;23;33;25;18;14;-4;-3;-12;-13;-9;-13;-15;-8;-18;-1;-20;-2;-19;-1;-3;-6;-12;-16;-19;-12;-20;-11;-17;-9;8;16;21;38;38;41;45;45;48;51;56;65;67;70;76;79
36;38;41;20;22;47;47;12;-16;-7;-1;-5;-10;-7;-11;-8;-20;-13;-16;-11;-2;-6;-9;-2;-11;-7;-5;-20;0;-20;-14;-1;2;24;47;57;63;67;68;89;90;91;94;99;102;104;108;111
12;40;40;9;49;27;15;29;-15;-9;-1;-11;-5;-7;-11;-3;-9;-16;-5;-10;-4;-17;-17;-13;-17;-20;-4;-13;-13;-1;0;-1;14;16;29;36;42;43;44;51;56;61;62;68;74;85;89;110
2;20;16;28;11;17;13;39;-19;-5;-19;-12;-7;-4;0;-8;-16;-5;-16;-1;-5;-16;-12;-10;-3;-12;-10;-7;-6;0;-3;-10;-26;-21;3;4;5;11;11;13;14;24;36;42;50;54;61;63
30;27;46;8;42;17;37;24;-12;-5;-3;0;-3;-10;-5;-5;-13;-15;-19;-19;0;-20;-2;-1;-19;-14;-13;-12;-11;-16;-18;-1;5;10;17;34;37;39;39;48;53;63;73;75;85;100;102;124
0;23;17;33;19;6;7;14;-12;-2;-18;-2;-3;-6;-4;-5;-2;0;-14;-6;-14;0;-11;-19;-2;-16;-19;0;-16;-8;-2;-19;-31;-27;-21;-1;0;2;5;8;12;13;20;22;24;30;30;66
12;10;12;27;27;8;3;20;-19;-10;-17;-13;-6;-8;-3;-20;-19;-11;-11;-5;-15;-1;-1;-12;-6;-6;-6;-15;-20;0;-3;-13;-24;-17;-15;-14;-9;-8;-5;0;2;3;4;5;6;15;19;30
11;15;2;25;9;21;48;23;-16;-14;-10;-12;0;-20;-1;-13;-2;-12;-9;-14;-13;-16;-3;-6;-10;-6;-18;-16;-11;-3;-5;-16;-29;-23;-5;-4;-4;7;10;14;17;30;30;34;35;40;46;50
49;2;45;7;26;14;41;31;-19;-18;-12;-15;-5;-6;-4;-7;-2;-2;-7;-15;-6;-14;-15;-16;-1;-10;-17;-3;-19;-16;-14;-19;-2;7;22;22;23;30;32;45;46;50;51;57;61;67;76;85
33;16;21;7;4;29;23;14;-13;-9;-18;-19;-7;-15;-8;-19;0;0;-13;-14;-16;-14;-13;-4;-10;-4;-9;-16;-5;-16;-15;-7;-34;-26;-10;-6;-3;6;9;9;9;13;15;25;25;26;29;33
34;49;7;1;31;31;35;7;-3;-9;-3;-17;0;-20;-18;-19;-17;-6;-20;-16;-5;-12;-11;-7;-8;-11;-18;-9;-8;-5;-12;-2;5;14;18;19;25;26;26;30;33;34;36;43;43;52;55;77
24;35;41;12;11;19;45;49;-11;-20;0;-17;-1;-10;-1;-7;-1;-20;-12;-16;0;-19;-18;-16;-12;-20;-11;-8;-5;-11;-15;-20;9;16;24;26;35;40;43;48;52;52;55;55;77;86;91;95
39;41;0;23;34;28;48;7;-16;-10;-9;-4;-4;-20;-3;-13;-19;-2;-17;-14;-7;-2;-4;-20;0;-17;-4;-19;-9;-7;-12;-7;1;5;12;20;27;28;33;38;64;72;73;75;77;84;87;108
3;10;48;43;29;6;13;11;-12;-15;-3;-14;-20;-12;-2;-7;-14;0;-9;-4;-12;-2;-18;-4;-9;-10;0;-20;-3;-15;-4;0;-8;0;2;12;24;24;25;29;33;38;42;42;42;47;53;63
5;25;42;20;34;29;9;30;-1;-8;0;-17;-9;-3;-5;-13;-2;-14;-8;-3;-9;-17;-9;-19;-14;-8;-8;-4;-12;-11;-19;-5;-6;13;13;17;31;33;39;44;49;50;57;62;63;65;68;82
27;22;27;32;16;48;24;42;-13;-15;-9;-20;-2;-15;-7;-19;-13;-2;-9;-17;-12;-2;-18;-3;-17;-13;0;-17;-10;-16;-13;-1;13;20;26;28;30;39;44;46;58;68;68;70;70;75;90;107
35;18;45;26;11;43;47;16;-19;-5;-14;-18;-8;-1;-10;-19;-15;-1;-5;-17;-18;-19;-4;-3;-5;-1;-2;-16;-2;-19;-4;-1;-20;8;28;33;48;54;67;71;73;78;78;83;98;102;110;113
33;46;22;26;28;24;23;16;-17;-13;-9;-9;-16;-5;-12;-11;-1;-5;-6;-7;-17;-3;-15;-9;-5;-6;-19;-15;-15;-15;-16;-8;17;26;27;27;33;41;43;44;51;53;56;58;60;62;64;66
9;8;13;10;1;17;19;7;-2;-2;-3;-3;-20;-8;-13;-9;-1;-3;-15;-6;-6;-3;0;-11;-12;-14;-15;-1;-2;-19;-19;-7;-27;-22;-21;-19;-18;-18;-16;-15;2;2;4;4;8;9;11;12
40;37;1;4;10;33;28;10;-8;-8;-15;-15;-17;-20;-15;-18;-12;-17;-13;-13;-16;-20;-8;-11;-15;-14;-12;-6;-2;-2;-17;-11;-11;-11;-6;-5;-2;-1;5;7;9;10;11;13;13;13;17;22
31;13;37;8;41;33;43;7;-16;-16;-12;-18;-17;-14;-15;-20;-9;-9;-5;-19;-17;-9;-10;-11;-17;0;-2;-11;-2;-4;-13;-2;-11;0;13;18;23;25;38;42;48;49;50;57;61;65;76;78
22;40;25;29;0;44;17;12;-3;-7;-1;-2;-14;0;-7;-10;-12;-16;-2;0;-19;-10;-18;0;-12;-5;-13;-18;-9;-12;-5;-20;0;12;13;15;17;24;27;28;55;56;56;66;68;68;68;79
6;47;15;9;48;5;10;26;-8;-9;-5;-3;-16;-8;-15;-1;-15;-17;0;-10;-12;-4;-9;-20;-19;-4;-1;-12;-13;0;-13;-13;-17;-16;-4;-3;10;14;16;19;30;35;36;42;56;64;65;73
9;12;24;0;3;37;0;46;-20;-15;-19;-17;-12;-7;-11;-7;-3;-18;-3;-17;-14;-16;-16;-9;-10;0;-17;-16;-10;-6;-18;-5;-71;-55;-35;-33;-29;-18;-15;-14;-9;2;7;25;32;32;42;43
6;21;4;45;49;2;2;1;-16;-2;-20;-14;-4;-7;-9;-6;-9;-15;-7;-3;-8;-19;-7;-13;-9;-8;-14;-15;-14;-9;-6;-16;-72;-52;-47;-34;-13;-8;-8;6;7;14;22;24;39;39;58;65
1;15;40;9;35;24;25;22;-6;-16;-20;-20;-12;-4;-2;-19;-6;-16;-13;-2;-9;-10;0;-6;-1;-7;-8;-1;-2;-1;-12;-19;-16;-11;-2;6;11;22;24;30;35;46;51;51;52;52;83;86
42;16;49;36;24;43;37;42;-17;-8;-16;-6;-8;-7;0;-12;-9;-12;-10;-7;-13;-14;-18;-19;-18;-7;-12;-11;-8;-11;-17;-13;44;50;62;68;69;72;72;73;74;74;75;85;91;100;100;111
29;12;19;23;15;36;29;2;-20;-12;-4;-5;-3;-20;-13;-4;-3;-2;-10;-1;-1;-6;-10;-18;-9;-4;-1;-16;-2;-4;-1;-4;-2;4;8;13;15;25;29;36;42;50;52;54;65;68;78;91
41;14;47;46;8;23;17;3;-8;-11;-6;0;-20;-19;-7;-14;-3;-11;-11;-3;-19;-18;-4;-8;-4;-9;-14;-3;-11;-20;-15;-4;12;19;24;26;28;31;35;35;36;42;45;46;57;58;63;67
33;2;24;6;26;49;12;30;-2;-14;-3;-4;-12;-11;-5;-13;-12;-3;-1;-5;-6;-15;-4;0;-1;-1;-20;-9;-7;-12;-14;-13;-8;12;17;20;29;35;42;43;45;45;61;64;66;67;79;91
43;22;31;12;4;42;37;17;-12;-9;-1;-18;-19;-9;0;-6;-6;-16;-10;0;-16;-6;-4;-2;-14;-7;-5;-7;-13;-17;-17;-1;5;19;21;33;35;38;45;50;52;56;59;63;77;79;85;87
10;28;22;13;34;26;34;39;-5;-20;-7;-8;-2;-4;-12;-5;-4;-1;-18;-18;-8;-20;-12;-7;-9;-20;-18;-9;-4;-6;-12;-9;3;18;27;31;33;35;41;44;44;48;51;60;62;63;68;68
46;30;7;40;31;3;26;43;-1;-19;-15;-4;-20;-16;-9;-4;-13;-13;-8;-6;-13;-4;-4;-8;-3;-17;-8;-15;-7;-15;-10;-8;18;35;37;39;39;40;47;50;53;53;58;59;71;77;84;88
36;13;26;48;17;35;38;37;-16;0;-9;-20;-6;-16;-12;-7;-11;-4;-9;-7;-15;-12;-17;-4;-17;-1;-14;-3;-15;-17;-5;-2;15;27;39;39;43;53;53;59;64;70;76;78;94;109;111;114
8;6;7;11;24;25;26;29;-9;-19;-15;-7;-13;-10;-11;-15;-9;-20;0;-9;-13;-8;-1;-1;-15;-6;-5;-20;-1;-8;-1;-9;-15;-8;-6;1;2;9;12;13;15;19;21;22;23;25;27;28
17;35;14;15;8;0;38;34;-2;-16;-16;-9;-2;0;-6;-4;-7;-6;-20;-16;-2;-13;-8;0;-15;-1;-6;-2;-18;-10;-20;-5;5;14;15;15;16;26;29;31;33;34;36;37;38;43;50;50
5;7;22;38;15;39;16;27;-6;-4;-13;-6;-15;-16;-18;-3;-5;-13;-20;-17;-14;-7;-6;0;-5;-9;-5;-17;-4;-13;-16;-17;-7;0;4;4;7;17;23;26;27;28;34;34;35;40;41;43
24;10;32;13;16;30;48;35;-11;-5;-11;-11;-1;-19;-18;-16;-7;-6;-7;-14;-18;-19;-19;-15;-19;-3;-18;-11;-3;-3;-7;-12;4;17;18;20;23;26;30;34;34;41;44;44;44;57;66;70
11;12;42;14;8;16;15;46;-16;-18;-4;-5;-4;-19;-18;-4;-5;-17;-11;-2;-9;-9;-1;-12;-15;-7;-19;-3;-3;-7;-2;-19;-15;-8;-3;1;13;16;27;30;35;36;39;39;40;44;47;55
44;13;46;12;26;9;38;14;-17;-2;-8;-15;-12;-13;-5;-4;-20;0;-7;-10;-10;-8;-7;-14;-5;-14;-20;-20;-16;-19;-2;-2;-13;-2;13;17;21;25;29;38;43;44;49;57;58;76;77;84
38;22;49;20;9;5;1;32;-4;-4;0;-7;-17;-9;0;-3;-16;-4;-13;-13;-13;-20;-5;-5;-9;-10;-18;-12;-4;-10;-9;-2;-11;-9;-1;16;20;26;30;31;35;51;54;55;55;64;77;87
40;42;28;40;4;47;49;10;-3;-7;-5;-4;-11;-20;-4;-20;-6;-15;-17;-16;-20;0;-6;-7;-19;-17;-8;-8;-3;-2;-10;0;25;25;29;33;62;63;67;73;80;81;85;91;91;114;119;130
42;21;22;21;12;43;35;8;-13;-17;-1;-18;-14;-6;-9;-10;-6;-2;-17;-12;-7;-15;-9;-6;-12;-8;0;-4;-16;-6;-10;-13;12;17;26;28;37;37;44;44;45;48;50;51;59;63;73;74
9;42;16;2;14;2;35;5;-11;-2;-20;-8;-17;-1;-12;-9;-17;-14;-20;-4;-13;-1;-19;-18;-4;-20;-4;-13;-1;-10;-11;-5;-31;-29;-20;-14;-14;-12;-7;-5;3;3;6;11;12;18;25;38
9;20;6;46;22;41;1;24;-11;-17;-16;-9;-11;-16;-19;-17;-7;-10;-5;-16;-12;-12;-12;-6;-2;-10;0;-11;-8;0;-8;0;-32;-14;-6;0;2;12;24;26;28;39;42;50;57;58;59;67
27;5;25;30;25;19;36;34;-6;-7;-1;-15;-16;-5;-3;-4;-14;-8;-15;-1;-5;-10;-11;-9;-7;-20;-10;-20;-11;-10;-9;-13;22;24;29;30;32;35;35;38;39;40;47;47;63;66;66;75
26;16;43;44;37;36;30;45;0;-7;-9;-3;-12;-20;-13;-5;-4;-12;-18;-2;-20;-13;-5;-15;-13;-7;-6;-15;-20;-2;-9;-2;46;55;61;69;70;70;83;85;85;86;92;93;97;97;98;101
40;16;43;40;47;38;35;19;-18;-1;-18;-4;-11;0;-4;-16;-17;-2;-16;-11;-17;-2;-5;-16;-19;-2;-6;-19;-8;-4;-1;-9;36;54;56;56;72;74;76;85;86;88;91;99;102;102;115;128
12;23;36;15;16;13;17;40;-9;-19;-3;-16;-17;-12;-11;-17;-19;-8;-8;-8;-10;-8;0;-7;-18;-18;-6;-14;-12;-12;-19;-19;-38;-18;-15;-9;-8;5;6;7;9;30;30;32;35;48;51;51
23;17;18;2;32;34;40;26;-18;-15;-6;-8;-1;0;-8;0;-12;0;-11;-11;-5;-15;-6;-18;-10;-6;-3;-9;-6;-10;-14;-5;25;29;33;37;38;42;42;48;49;52;53;55;56;59;59;71
42;11;2;12;34;41;35;36;-4;-6;-12;-7;-13;-12;-5;-12;-2;-14;-3;-14;-1;0;-15;-1;-6;-19;-13;-10;-8;-9;-12;-2;26;29;40;40;48;48;51;54;60;60;65;69;69;75;75;95
18;40;49;18;6;45;42;17;-19;-4;-1;-9;-14;-10;-2;0;-1;-14;-9;-1;-1;-4;-13;-17;-5;-6;-4;-12;-10;-17;-20;-4;10;25;45;46;53;57;66;66;73;75;77;83;92;101;109;114
0;47;2;18;8;38;42;4;-9;-19;-12;-15;-7;-20;-12;-15;-9;-3;-17;-8;-8;-9;-12;-5;-4;-15;-16;-10;-13;-1;-19;-13;-41;-36;-32;-27;-9;-3;7;11;18;28;30;41;41;43;57;60
26;0;30;31;13;46;7;40;-14;0;-4;-8;-20;-17;-8;-19;-20;-9;-8;-19;-5;-14;-13;-20;-12;0;-7;-19;-10;-2;-16;-5;-25;-14;-7;9;10;15;24;24;25;41;46;47;56;59;64;94
5;16;7;21;45;45;22;42;-5;-3;-6;-20;-5;-19;-19;-2;-8;-19;-15;-20;-17;-8;-4;-15;-14;-20;-1;-16;-2;-9;-13;-2;12;22;24;25;27;28;30;31;33;34;40;45;46;55;62;62
45;2;38;28;24;37;43;48;-10;-15;-9;-10;-18;-5;-3;-10;-13;-8;-10;-1;-4;-5;-18;-19;-18;-20;-15;-4;-9;-15;-16;-20;22;31;41;50;52;56;57;59;60;69;79;82;84;86;93;99
4;29;35;39;6;29;18;12;-15;-1;-6;-16;-7;-4;-18;-10;-1;-1;-11;-17;-7;-7;-3;-18;-8;-5;-13;-7;0;-17;-3;-14;-10;4;6;18;25;26;30;32;35;37;45;48;49;55;68;72
42;46;42;4;36;27;19;11;-4;-9;-10;-14;-15;-13;-14;-6;-5;-12;-19;-20;-12;-13;-8;-15;-15;-2;-19;-16;-18;-11;-17;-8;15;16;19;21;22;23;24;24;44;51;55;58;59;66;67;72
49;24;22;2;37;48;40;4;-18;-10;-6;-8;-12;-20;-13;-18;-14;-2;-18;-8;-7;-13;-15;-16;-14;-6;-16;-16;-10;-8;-13;-1;-11;13;18;21;27;37;41;42;45;46;47;60;60;74;80;80
27;18;6;27;4;16;31;17;-20;-13;0;-8;-7;-16;-14;-13;-2;-9;-14;-19;-6;-14;-16;-10;-13;-1;-19;-17;-15;-6;0;-2;-12;-11;-8;-4;-4;-4;4;4;4;10;15;17;22;30;36;53
38;19;0;27;29;6;4;39;-9;-20;-8;-5;-12;-10;-12;-18;-3;0;-1;-18;-19;-6;-3;-13;-7;-17;-1;-2;-1;-20;-20;-7;-13;-7;-1;0;2;8;13;19;27;29;33;46;48;49;49;66
8;18;11;36;16;11;36;16;-5;-9;-12;-20;-12;-3;-2;-5;-12;-11;-3;-3;-5;-4;-16;-20;0;-8;-16;-11;-9;-14;-4;-10;-16;-8;5;5;6;10;12;22;27;33;34;36;38;41;54;61
41;18;22;19;48;28;34;42;-6;-3;-2;-9;-10;-9;-6;-8;-10;-14;-8;0;-14;-8;-5;-7;-5;-16;-9;-17;-2;-15;-1;-10;42;43;60;65;66;72;74;77;77;78;84;86;99;100;106;111
34;20;42;25;8;0;4;27;-3;-8;0;-15;-10;-10;-2;-4;-17;-6;-1;-14;-19;-19;-2;-4;-8;-14;-15;-4;-8;-8;-18;-7;-17;-9;4;13;18;22;23;25;25;28;33;37;45;46;56;67
27;37;0;36;38;37;17;33;-19;-16;-8;-17;-14;-15;-19;-9;-19;-2;-6;-17;-2;-1;0;-11;-9;-16;-20;-13;-8;-9;-13;-12;17;21;22;31;31;34;38;43;44;45;50;57;61;64;68;74
26;15;4;0;44;20;5;5;-19;-11;0;-11;-9;-10;-3;-3;-8;-1;-10;-10;-17;-13;-16;-9;-7;-9;-5;-7;0;-6;-4;-1;-17;-8;-3;2;2;7;8;9;14;15;18;18;23;31;34;43
21;11;22;13;5;35;35;4;-15;-2;-10;-3;-13;-14;-13;0;-1;-2;-19;-9;-17;-9;-7;-12;-15;-11;-10;-16;-3;-9;-5;-4;-25;-23;-19;-17;13;16;18;21;21;23;23;25;47;48;60;61
16;41;32;2;46;15;24;23;-4;-6;-17;-7;-7;0;-11;-17;-11;-13;-20;-20;0;-15;-19;-10;-15;-15;-18;-5;-2;-9;-12;-20;-13;-9;-8;3;22;22;23;23;30;30;35;35;69;77;80;81
33;1;37;8;40;36;6;2;-5;-8;-13;-4;-8;-15;-5;-15;-5;-8;-15;-1;-9;-4;-15;-11;-3;-16;-3;-5;-16;-1;-8;-10;-14;-8;-2;19;21;21;25;36;36;37;38;48;50;58;59;68
11;13;47;26;11;19;12;9;-17;-10;-17;-20;0;-18;-15;0;-3;-17;-2;-8;-12;-11;-17;-12;-2;-12;-5;-16;-18;-15;-9;-4;-21;-15;-13;0;4;8;10;12;15;15;15;16;20;21;25;32
5;25;43;22;23;2;49;32;-14;0;-6;-6;-5;-9;-13;-11;-11;0;-11;-18;-11;-18;-5;-4;-18;-16;-19;-10;-19;-13;-17;-3;15;17;21;23;24;26;28;30;32;34;46;46;53;55;60;70
22;43;14;39;13;36;21;49;-8;-13;-7;-1;-11;-18;-9;-15;-3;-12;-11;-16;-18;-15;-1;-16;-5;-13;-7;-20;-20;-5;-12;-18;5;26;29;32;45;45;52;54;55;55;56;61;63;69;73;80
22;43;16;39;13;19;18;49;-18;-12;-19;-3;-14;-20;0;-15;-3;-19;-5;-9;-20;-7;-5;-9;-19;-10;-3;-20;-10;-17;-15;-13;-17;-3;13;15;16;36;41;45;47;51;52;58;61;63;64;70
36;31;40;39;49;47;0;24;-19;-10;-14;-1;0;-8;-9;-16;-18;-4;-14;-17;-18;-19;-20;-13;-2;-8;-15;-19;-7;-8;0;-8;34;47;47;52;60;61;63;64;69;69;72;76;79;87;88;92
12;7;4;11;32;8;19;37;-18;-20;-3;-20;-1;-10;-16;-12;-1;0;-1;-8;-1;-17;0;-2;-20;-1;-16;-6;-18;-8;-18;0;-31;-26;-14;-6;-4;-3;1;11;13;25;25;26;32;36;43;44
3;20;28;1;32;19;44;5;-3;-14;-10;-14;-7;-14;-1;-19;-12;-3;-1;-7;-18;-8;-18;-6;-16;-15;-6;-3;-9;-11;-10;-20;-52;-27;-22;-10;-10;1;6;18;27;30;30;34;34;42;65;70
12;49;6;8;20;35;45;31;-9;-15;-12;-12;-8;-3;-15;-12;-12;-1;-16;-6;-9;-8;-4;-14;-9;-3;-2;-9;-1;-17;-13;-3;5;6;33;35;38;40;41;43;44;47;63;70;74;78;89;90
42;13;12;0;49;32;22;5;-11;-18;-11;-12;0;-14;-5;-20;-18;-4;-1;-1;-10;-18;-6;-13;-13;-17;-5;-17;-1;0;-11;-4;-13;-3;-2;9;17;19;23;26;32;33;34;49;50;55;65;86
