device,dataset,dataset_id,circuit,optimizer,score
quantum simulator,custom,17,q_circuit_03,BFGS,0.525
quantum simulator,custom,17,q_circuit_03,BFGS,0.525
quantum simulator,custom,17,q_circuit_03,BFGS,0.525
quantum simulator,custom,17,q_circuit_03,BFGS,0.525
quantum simulator,custom,17,q_circuit_03,BFGS,0.525
quantum simulator,custom,17,q_circuit_03,BFGS,0.525
quantum simulator,custom,17,q_circuit_03,BFGS,0.525
quantum simulator,custom,17,q_circuit_03,BFGS,0.525
quantum computer,custom,17,q_circuit_03,BFGS,0.525
quantum computer,custom,17,q_circuit_03,BFGS,0.525
quantum computer,custom,17,q_circuit_03,BFGS,0.525
quantum computer,custom,17,q_circuit_03,BFGS,0.525
quantum computer,custom,17,q_circuit_03,BFGS,0.525
quantum computer,custom,17,q_circuit_03,BFGS,0.525
quantum computer,custom,17,q_circuit_03,BFGS,0.525
quantum computer,custom,17,q_circuit_03,BFGS,0.525
quantum computer,custom,17,q_circuit_03,BFGS,0.525
quantum computer,custom,17,q_circuit_03,BFGS,0.525
quantum simulator,custom,17,q_circuit_04,COBYLA,0.525
quantum simulator,custom,17,q_circuit_04,COBYLA,0.525
quantum simulator,custom,17,q_circuit_04,COBYLA,0.525
quantum simulator,custom,17,q_circuit_04,COBYLA,0.525
quantum simulator,custom,17,q_circuit_04,COBYLA,0.525
quantum simulator,custom,17,q_circuit_04,COBYLA,0.525
quantum simulator,custom,17,q_circuit_04,COBYLA,0.525
quantum simulator,custom,17,q_circuit_04,COBYLA,0.525
quantum simulator,custom,17,q_circuit_04,COBYLA,0.525
quantum simulator,custom,17,q_circuit_04,COBYLA,0.525
quantum computer,custom,17,q_circuit_04,COBYLA,0.525
quantum computer,custom,17,q_circuit_04,COBYLA,0.525
quantum computer,custom,17,q_circuit_04,COBYLA,0.525
quantum computer,custom,17,q_circuit_04,COBYLA,0.525
quantum computer,custom,17,q_circuit_04,COBYLA,0.525
quantum computer,custom,17,q_circuit_04,COBYLA,0.525
quantum computer,custom,17,q_circuit_04,COBYLA,0.525
quantum computer,custom,17,q_circuit_04,COBYLA,0.525
quantum computer,custom,17,q_circuit_04,COBYLA,0.525
quantum computer,custom,17,q_circuit_04,COBYLA,0.525
quantum simulator,custom,17,q_circuit_04,SPSA,0.525
quantum simulator,custom,17,q_circuit_04,SPSA,0.525
quantum simulator,custom,17,q_circuit_04,SPSA,0.525
quantum simulator,custom,17,q_circuit_04,SPSA,0.525
quantum simulator,custom,17,q_circuit_04,SPSA,0.525
quantum simulator,custom,17,q_circuit_04,SPSA,0.525
quantum simulator,custom,17,q_circuit_04,SPSA,0.525
quantum simulator,custom,17,q_circuit_04,SPSA,0.525
quantum simulator,custom,17,q_circuit_04,SPSA,0.525
quantum simulator,custom,17,q_circuit_04,SPSA,0.525
quantum computer,custom,17,q_circuit_04,SPSA,0.525
quantum computer,custom,17,q_circuit_04,SPSA,0.525
quantum computer,custom,17,q_circuit_04,SPSA,0.525
quantum computer,custom,17,q_circuit_04,SPSA,0.525
quantum computer,custom,17,q_circuit_04,SPSA,0.525
quantum computer,custom,17,q_circuit_04,SPSA,0.525
quantum computer,custom,17,q_circuit_04,SPSA,0.525
quantum computer,custom,17,q_circuit_04,SPSA,0.525
quantum computer,custom,17,q_circuit_04,SPSA,0.525
quantum computer,custom,17,q_circuit_04,SPSA,0.525
quantum simulator,custom,17,q_circuit_04,BFGS,0.525
quantum simulator,custom,17,q_circuit_04,BFGS,0.525
quantum simulator,custom,17,q_circuit_04,BFGS,0.525
quantum simulator,custom,17,q_circuit_04,BFGS,0.525
quantum simulator,custom,17,q_circuit_04,BFGS,0.525
quantum simulator,custom,17,q_circuit_04,BFGS,0.525
quantum simulator,custom,17,q_circuit_04,BFGS,0.525
quantum simulator,custom,17,q_circuit_04,BFGS,0.525
quantum simulator,custom,17,q_circuit_04,BFGS,0.525
quantum simulator,custom,17,q_circuit_04,BFGS,0.525
quantum computer,custom,17,q_circuit_04,BFGS,0.525
quantum computer,custom,17,q_circuit_04,BFGS,0.525
quantum computer,custom,17,q_circuit_04,BFGS,0.525
quantum computer,custom,17,q_circuit_04,BFGS,0.525
quantum computer,custom,17,q_circuit_04,BFGS,0.525
quantum computer,custom,17,q_circuit_04,BFGS,0.525
quantum computer,custom,17,q_circuit_04,BFGS,0.525
quantum computer,custom,17,q_circuit_04,BFGS,0.525
quantum computer,custom,17,q_circuit_04,BFGS,0.525
quantum computer,custom,17,q_circuit_04,BFGS,0.525
quantum simulator,custom,18,q_circuit_05,COBYLA,0.55
quantum simulator,custom,18,q_circuit_05,COBYLA,0.545
quantum simulator,custom,18,q_circuit_05,COBYLA,0.545
quantum simulator,custom,18,q_circuit_05,COBYLA,0.55
quantum simulator,custom,18,q_circuit_05,COBYLA,0.55
quantum simulator,custom,18,q_circuit_05,COBYLA,0.545
quantum simulator,custom,18,q_circuit_05,COBYLA,0.555
quantum simulator,custom,18,q_circuit_05,COBYLA,0.55
quantum simulator,custom,18,q_circuit_05,COBYLA,0.555
quantum simulator,custom,18,q_circuit_05,COBYLA,0.545
quantum computer,custom,18,q_circuit_05,COBYLA,0.56
quantum computer,custom,18,q_circuit_05,COBYLA,0.56
quantum computer,custom,18,q_circuit_05,COBYLA,0.55
quantum computer,custom,18,q_circuit_05,COBYLA,0.555
quantum computer,custom,18,q_circuit_05,COBYLA,0.56
quantum computer,custom,18,q_circuit_05,COBYLA,0.555
quantum computer,custom,18,q_circuit_05,COBYLA,0.555
quantum computer,custom,18,q_circuit_05,COBYLA,0.56
quantum computer,custom,18,q_circuit_05,COBYLA,0.56
quantum computer,custom,18,q_circuit_05,COBYLA,0.56
quantum simulator,custom,14,q_circuit_05,SPSA,0.525
quantum simulator,custom,14,q_circuit_05,SPSA,0.525
quantum simulator,custom,14,q_circuit_05,SPSA,0.52
quantum simulator,custom,14,q_circuit_05,SPSA,0.52
quantum simulator,custom,14,q_circuit_05,SPSA,0.525
quantum simulator,custom,14,q_circuit_05,SPSA,0.535
quantum simulator,custom,14,q_circuit_05,SPSA,0.525
quantum simulator,custom,14,q_circuit_05,SPSA,0.525
quantum simulator,custom,14,q_circuit_05,SPSA,0.53
quantum simulator,custom,14,q_circuit_05,SPSA,0.535
quantum computer,custom,14,q_circuit_05,SPSA,0.455
quantum computer,custom,14,q_circuit_05,SPSA,0.455
quantum computer,custom,14,q_circuit_05,SPSA,0.455
quantum computer,custom,14,q_circuit_05,SPSA,0.455
quantum computer,custom,14,q_circuit_05,SPSA,0.455
quantum computer,custom,14,q_circuit_05,SPSA,0.455
quantum computer,custom,14,q_circuit_05,SPSA,0.45
quantum computer,custom,14,q_circuit_05,SPSA,0.455
quantum computer,custom,14,q_circuit_05,SPSA,0.45
quantum computer,custom,14,q_circuit_05,SPSA,0.455
quantum simulator,custom,17,q_circuit_05,BFGS,0.535
quantum simulator,custom,17,q_circuit_05,BFGS,0.545
quantum simulator,custom,17,q_circuit_05,BFGS,0.55
quantum simulator,custom,17,q_circuit_05,BFGS,0.54
quantum simulator,custom,17,q_circuit_05,BFGS,0.545
quantum simulator,custom,17,q_circuit_05,BFGS,0.535
quantum simulator,custom,17,q_circuit_05,BFGS,0.535
quantum simulator,custom,17,q_circuit_05,BFGS,0.555
quantum simulator,custom,17,q_circuit_05,BFGS,0.54
quantum simulator,custom,17,q_circuit_05,BFGS,0.545
quantum computer,custom,17,q_circuit_05,BFGS,0.495
quantum computer,custom,17,q_circuit_05,BFGS,0.495
quantum computer,custom,17,q_circuit_05,BFGS,0.5
quantum computer,custom,17,q_circuit_05,BFGS,0.49
quantum computer,custom,17,q_circuit_05,BFGS,0.5
quantum computer,custom,17,q_circuit_05,BFGS,0.495
quantum computer,custom,17,q_circuit_05,BFGS,0.495
quantum computer,custom,17,q_circuit_05,BFGS,0.495
quantum computer,custom,17,q_circuit_05,BFGS,0.5
quantum computer,custom,17,q_circuit_05,BFGS,0.495
quantum simulator,iris,25,q_circuit_01,COBYLA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,COBYLA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,COBYLA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,COBYLA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,COBYLA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,COBYLA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,COBYLA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,COBYLA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,COBYLA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,COBYLA,0.9333333333333333
quantum computer,iris,25,q_circuit_01,COBYLA,0.8666666666666667
quantum computer,iris,25,q_circuit_01,COBYLA,0.8666666666666667
quantum computer,iris,25,q_circuit_01,COBYLA,0.8666666666666667
quantum computer,iris,25,q_circuit_01,COBYLA,0.8666666666666667
quantum computer,iris,25,q_circuit_01,COBYLA,0.8666666666666667
quantum computer,iris,25,q_circuit_01,COBYLA,0.8666666666666667
quantum computer,iris,25,q_circuit_01,COBYLA,0.8333333333333334
quantum computer,iris,25,q_circuit_01,COBYLA,0.8
quantum computer,iris,25,q_circuit_01,COBYLA,0.8666666666666667
quantum computer,iris,25,q_circuit_01,COBYLA,0.8666666666666667
quantum simulator,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum computer,iris,25,q_circuit_01,SPSA,0.9
quantum computer,iris,25,q_circuit_01,SPSA,0.9
quantum computer,iris,25,q_circuit_01,SPSA,0.9
quantum computer,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum computer,iris,25,q_circuit_01,SPSA,0.9
quantum computer,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum computer,iris,25,q_circuit_01,SPSA,0.9333333333333333
quantum computer,iris,25,q_circuit_01,SPSA,0.9
quantum computer,iris,25,q_circuit_01,SPSA,0.9
quantum computer,iris,25,q_circuit_01,SPSA,0.9
quantum simulator,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum simulator,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum computer,iris,25,q_circuit_01,BFGS,0.9
quantum computer,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum computer,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum computer,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum computer,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum computer,iris,25,q_circuit_01,BFGS,0.9
quantum computer,iris,25,q_circuit_01,BFGS,0.9
quantum computer,iris,25,q_circuit_01,BFGS,0.9
quantum computer,iris,25,q_circuit_01,BFGS,0.9333333333333333
quantum computer,iris,25,q_circuit_01,BFGS,0.8333333333333334
quantum simulator,iris,22,q_circuit_02,COBYLA,0.9
quantum simulator,iris,22,q_circuit_02,COBYLA,0.9
quantum simulator,iris,22,q_circuit_02,COBYLA,0.9
quantum simulator,iris,22,q_circuit_02,COBYLA,0.9
quantum simulator,iris,22,q_circuit_02,COBYLA,0.9333333333333333
quantum simulator,iris,22,q_circuit_02,COBYLA,0.9
quantum simulator,iris,22,q_circuit_02,COBYLA,0.9
quantum simulator,iris,22,q_circuit_02,COBYLA,0.9
quantum simulator,iris,22,q_circuit_02,COBYLA,0.9
quantum simulator,iris,22,q_circuit_02,COBYLA,0.9
quantum computer,iris,22,q_circuit_02,COBYLA,0.9
quantum computer,iris,22,q_circuit_02,COBYLA,0.9
quantum computer,iris,22,q_circuit_02,COBYLA,0.9
quantum computer,iris,22,q_circuit_02,COBYLA,0.9666666666666667
quantum computer,iris,22,q_circuit_02,COBYLA,0.9666666666666667
quantum computer,iris,22,q_circuit_02,COBYLA,0.9666666666666667
quantum computer,iris,22,q_circuit_02,COBYLA,0.9666666666666667
quantum computer,iris,22,q_circuit_02,COBYLA,0.9666666666666667
quantum computer,iris,22,q_circuit_02,COBYLA,0.9333333333333333
quantum computer,iris,22,q_circuit_02,COBYLA,0.9666666666666667
quantum simulator,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum simulator,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum computer,iris,25,q_circuit_02,SPSA,0.9
quantum computer,iris,25,q_circuit_02,SPSA,0.9
quantum computer,iris,25,q_circuit_02,SPSA,0.9
quantum computer,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum computer,iris,25,q_circuit_02,SPSA,0.9
quantum computer,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum computer,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum computer,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum computer,iris,25,q_circuit_02,SPSA,0.9333333333333333
quantum computer,iris,25,q_circuit_02,SPSA,0.9
quantum simulator,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum simulator,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum simulator,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum simulator,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum simulator,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum simulator,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum simulator,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum simulator,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum simulator,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum simulator,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum computer,iris,27,q_circuit_02,BFGS,0.8
quantum computer,iris,27,q_circuit_02,BFGS,0.8
quantum computer,iris,27,q_circuit_02,BFGS,0.8333333333333334
quantum computer,iris,27,q_circuit_02,BFGS,0.8
quantum computer,iris,27,q_circuit_02,BFGS,0.9333333333333333
quantum computer,iris,27,q_circuit_02,BFGS,0.8333333333333334
quantum computer,iris,27,q_circuit_02,BFGS,0.8666666666666667
quantum computer,iris,27,q_circuit_02,BFGS,0.8333333333333334
quantum computer,iris,27,q_circuit_02,BFGS,0.8666666666666667
quantum computer,iris,27,q_circuit_02,BFGS,0.8333333333333334
quantum simulator,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum simulator,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum simulator,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum simulator,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum simulator,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum simulator,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum simulator,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum simulator,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum simulator,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum simulator,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum computer,iris,27,q_circuit_03,COBYLA,0.7
quantum computer,iris,27,q_circuit_03,COBYLA,0.7
quantum computer,iris,27,q_circuit_03,COBYLA,0.7
quantum computer,iris,27,q_circuit_03,COBYLA,0.7
quantum computer,iris,27,q_circuit_03,COBYLA,0.7
quantum computer,iris,27,q_circuit_03,COBYLA,0.7
quantum computer,iris,27,q_circuit_03,COBYLA,0.7
quantum computer,iris,27,q_circuit_03,COBYLA,0.7
quantum computer,iris,27,q_circuit_03,COBYLA,0.7
quantum computer,iris,27,q_circuit_03,COBYLA,0.7333333333333333
quantum simulator,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum simulator,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum simulator,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum simulator,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum simulator,iris,24,q_circuit_03,SPSA,0.7333333333333333
quantum simulator,iris,24,q_circuit_03,SPSA,0.7333333333333333
quantum simulator,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum simulator,iris,24,q_circuit_03,SPSA,0.7333333333333333
quantum simulator,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum simulator,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_03,SPSA,0.6666666666666666
quantum computer,iris,24,q_circuit_03,SPSA,0.7
quantum computer,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_03,SPSA,0.7333333333333333
quantum computer,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_03,SPSA,0.6666666666666666
quantum computer,iris,24,q_circuit_03,SPSA,0.7333333333333333
quantum computer,iris,24,q_circuit_03,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_03,SPSA,0.7333333333333333
quantum simulator,iris,25,q_circuit_03,BFGS,0.8
quantum simulator,iris,25,q_circuit_03,BFGS,0.8
quantum simulator,iris,25,q_circuit_03,BFGS,0.8
quantum simulator,iris,25,q_circuit_03,BFGS,0.8
quantum simulator,iris,25,q_circuit_03,BFGS,0.8
quantum simulator,iris,25,q_circuit_03,BFGS,0.8
quantum simulator,iris,25,q_circuit_03,BFGS,0.8
quantum simulator,iris,25,q_circuit_03,BFGS,0.8
quantum simulator,iris,25,q_circuit_03,BFGS,0.8
quantum simulator,iris,25,q_circuit_03,BFGS,0.8
quantum computer,iris,25,q_circuit_03,BFGS,0.7666666666666667
quantum computer,iris,25,q_circuit_03,BFGS,0.7666666666666667
quantum computer,iris,25,q_circuit_03,BFGS,0.7666666666666667
quantum computer,iris,25,q_circuit_03,BFGS,0.7666666666666667
quantum computer,iris,25,q_circuit_03,BFGS,0.7666666666666667
quantum computer,iris,25,q_circuit_03,BFGS,0.8
quantum computer,iris,25,q_circuit_03,BFGS,0.7666666666666667
quantum computer,iris,25,q_circuit_03,BFGS,0.7666666666666667
quantum computer,iris,25,q_circuit_03,BFGS,0.7666666666666667
quantum computer,iris,25,q_circuit_03,BFGS,0.7666666666666667
quantum simulator,iris,24,q_circuit_04,COBYLA,0.9333333333333333
quantum simulator,iris,24,q_circuit_04,COBYLA,0.9
quantum simulator,iris,24,q_circuit_04,COBYLA,0.9
quantum simulator,iris,24,q_circuit_04,COBYLA,0.9333333333333333
quantum simulator,iris,24,q_circuit_04,COBYLA,0.9
quantum simulator,iris,24,q_circuit_04,COBYLA,0.8666666666666667
quantum simulator,iris,24,q_circuit_04,COBYLA,0.9
quantum simulator,iris,24,q_circuit_04,COBYLA,0.9
quantum simulator,iris,24,q_circuit_04,COBYLA,0.9
quantum simulator,iris,24,q_circuit_04,COBYLA,0.9333333333333333
quantum computer,iris,24,q_circuit_04,COBYLA,0.9
quantum computer,iris,24,q_circuit_04,COBYLA,0.8666666666666667
quantum computer,iris,24,q_circuit_04,COBYLA,0.9
quantum computer,iris,24,q_circuit_04,COBYLA,0.9333333333333333
quantum computer,iris,24,q_circuit_04,COBYLA,0.8666666666666667
quantum computer,iris,24,q_circuit_04,COBYLA,0.8666666666666667
quantum computer,iris,24,q_circuit_04,COBYLA,0.9333333333333333
quantum computer,iris,24,q_circuit_04,COBYLA,0.9333333333333333
quantum computer,iris,24,q_circuit_04,COBYLA,0.9
quantum computer,iris,24,q_circuit_04,COBYLA,0.9
quantum simulator,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum simulator,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum simulator,iris,25,q_circuit_04,SPSA,0.9
quantum simulator,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum simulator,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum simulator,iris,25,q_circuit_04,SPSA,0.9
quantum simulator,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum simulator,iris,25,q_circuit_04,SPSA,0.9
quantum simulator,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum simulator,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum computer,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum computer,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum computer,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum computer,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum computer,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum computer,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum computer,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum computer,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum computer,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum computer,iris,25,q_circuit_04,SPSA,0.8666666666666667
quantum simulator,iris,20,q_circuit_04,BFGS,0.9
quantum simulator,iris,20,q_circuit_04,BFGS,0.9
quantum simulator,iris,20,q_circuit_04,BFGS,0.9
quantum simulator,iris,20,q_circuit_04,BFGS,0.9
quantum simulator,iris,20,q_circuit_04,BFGS,0.9
quantum simulator,iris,20,q_circuit_04,BFGS,0.9
quantum simulator,iris,20,q_circuit_04,BFGS,0.9
quantum simulator,iris,20,q_circuit_04,BFGS,0.9
quantum simulator,iris,20,q_circuit_04,BFGS,0.9
quantum simulator,iris,20,q_circuit_04,BFGS,0.9
quantum computer,iris,20,q_circuit_04,BFGS,0.9
quantum computer,iris,20,q_circuit_04,BFGS,0.9
quantum computer,iris,20,q_circuit_04,BFGS,0.9
quantum computer,iris,20,q_circuit_04,BFGS,0.9
quantum computer,iris,20,q_circuit_04,BFGS,0.9
quantum computer,iris,20,q_circuit_04,BFGS,0.9
quantum computer,iris,20,q_circuit_04,BFGS,0.9
quantum computer,iris,20,q_circuit_04,BFGS,0.9
quantum computer,iris,20,q_circuit_04,BFGS,0.9
quantum computer,iris,20,q_circuit_04,BFGS,0.9
quantum simulator,iris,20,q_circuit_05,COBYLA,0.7
quantum simulator,iris,20,q_circuit_05,COBYLA,0.7666666666666667
quantum simulator,iris,20,q_circuit_05,COBYLA,0.7666666666666667
quantum simulator,iris,20,q_circuit_05,COBYLA,0.7333333333333333
quantum simulator,iris,20,q_circuit_05,COBYLA,0.7
quantum simulator,iris,20,q_circuit_05,COBYLA,0.7666666666666667
quantum simulator,iris,20,q_circuit_05,COBYLA,0.7333333333333333
quantum simulator,iris,20,q_circuit_05,COBYLA,0.7333333333333333
quantum simulator,iris,20,q_circuit_05,COBYLA,0.7333333333333333
quantum simulator,iris,20,q_circuit_05,COBYLA,0.7333333333333333
quantum computer,iris,20,q_circuit_05,COBYLA,0.6666666666666666
quantum computer,iris,20,q_circuit_05,COBYLA,0.6666666666666666
quantum computer,iris,20,q_circuit_05,COBYLA,0.7
quantum computer,iris,20,q_circuit_05,COBYLA,0.6333333333333333
quantum computer,iris,20,q_circuit_05,COBYLA,0.7
quantum computer,iris,20,q_circuit_05,COBYLA,0.7666666666666667
quantum computer,iris,20,q_circuit_05,COBYLA,0.7333333333333333
quantum computer,iris,20,q_circuit_05,COBYLA,0.7333333333333333
quantum computer,iris,20,q_circuit_05,COBYLA,0.7333333333333333
quantum computer,iris,20,q_circuit_05,COBYLA,0.7666666666666667
quantum simulator,iris,24,q_circuit_05,SPSA,0.8
quantum simulator,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum simulator,iris,24,q_circuit_05,SPSA,0.8
quantum simulator,iris,24,q_circuit_05,SPSA,0.8
quantum simulator,iris,24,q_circuit_05,SPSA,0.8
quantum simulator,iris,24,q_circuit_05,SPSA,0.8
quantum simulator,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum simulator,iris,24,q_circuit_05,SPSA,0.8
quantum simulator,iris,24,q_circuit_05,SPSA,0.8
quantum simulator,iris,24,q_circuit_05,SPSA,0.8
quantum computer,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum computer,iris,24,q_circuit_05,SPSA,0.8
quantum computer,iris,24,q_circuit_05,SPSA,0.7666666666666667
quantum simulator,iris,20,q_circuit_05,BFGS,0.8
quantum simulator,iris,20,q_circuit_05,BFGS,0.8
quantum simulator,iris,20,q_circuit_05,BFGS,0.8
quantum simulator,iris,20,q_circuit_05,BFGS,0.8
quantum simulator,iris,20,q_circuit_05,BFGS,0.8
quantum simulator,iris,20,q_circuit_05,BFGS,0.8
quantum simulator,iris,20,q_circuit_05,BFGS,0.8
quantum simulator,iris,20,q_circuit_05,BFGS,0.8
quantum simulator,iris,20,q_circuit_05,BFGS,0.8
quantum simulator,iris,20,q_circuit_05,BFGS,0.8
quantum computer,iris,20,q_circuit_05,BFGS,0.7666666666666667
quantum computer,iris,20,q_circuit_05,BFGS,0.7333333333333333
quantum computer,iris,20,q_circuit_05,BFGS,0.7333333333333333
quantum computer,iris,20,q_circuit_05,BFGS,0.7666666666666667
quantum computer,iris,20,q_circuit_05,BFGS,0.8
quantum computer,iris,20,q_circuit_05,BFGS,0.7333333333333333
quantum computer,iris,20,q_circuit_05,BFGS,0.7333333333333333
quantum computer,iris,20,q_circuit_05,BFGS,0.8
quantum computer,iris,20,q_circuit_05,BFGS,0.8
quantum computer,iris,20,q_circuit_05,BFGS,0.7666666666666667
quantum simulator,rain,6,q_circuit_01,COBYLA,0.655
quantum simulator,rain,6,q_circuit_01,COBYLA,0.665
quantum simulator,rain,6,q_circuit_01,COBYLA,0.665
quantum simulator,rain,6,q_circuit_01,COBYLA,0.665
quantum simulator,rain,6,q_circuit_01,COBYLA,0.67
quantum simulator,rain,6,q_circuit_01,COBYLA,0.66
quantum simulator,rain,6,q_circuit_01,COBYLA,0.67
quantum simulator,rain,6,q_circuit_01,COBYLA,0.665
quantum simulator,rain,6,q_circuit_01,COBYLA,0.66
quantum simulator,rain,6,q_circuit_01,COBYLA,0.655
quantum computer,rain,6,q_circuit_01,COBYLA,0.5
quantum computer,rain,6,q_circuit_01,COBYLA,0.51
quantum computer,rain,6,q_circuit_01,COBYLA,0.51
