device,dataset,dataset_id,circuit,optimizer,score
quantum simulator,custom,0,q_circuit_01,AMSGRAD,0.7
quantum simulator,custom,0,q_circuit_01,AMSGRAD,0.7
quantum simulator,custom,0,q_circuit_01,AMSGRAD,0.7
quantum simulator,custom,0,q_circuit_01,AMSGRAD,0.7
quantum computer,custom,0,q_circuit_01,AMSGRAD,0.65
quantum computer,custom,0,q_circuit_01,AMSGRAD,0.65
quantum computer,custom,0,q_circuit_01,AMSGRAD,0.65
quantum computer,custom,0,q_circuit_01,AMSGRAD,0.7
quantum computer,custom,0,q_circuit_01,AMSGRAD,0.7
quantum computer,custom,0,q_circuit_01,AMSGRAD,0.65
quantum computer,custom,0,q_circuit_01,AMSGRAD,0.65
quantum computer,custom,0,q_circuit_01,AMSGRAD,0.6
quantum computer,custom,0,q_circuit_01,AMSGRAD,0.65
quantum computer,custom,0,q_circuit_01,AMSGRAD,0.7
quantum simulator,custom,0,q_circuit_01,BFGS,0.7
quantum simulator,custom,0,q_circuit_01,BFGS,0.65
quantum simulator,custom,0,q_circuit_01,BFGS,0.6
quantum simulator,custom,0,q_circuit_01,BFGS,0.65
quantum simulator,custom,0,q_circuit_01,BFGS,0.6
quantum simulator,custom,0,q_circuit_01,BFGS,0.6
quantum simulator,custom,0,q_circuit_01,BFGS,0.65
quantum simulator,custom,0,q_circuit_01,BFGS,0.65
quantum simulator,custom,0,q_circuit_01,BFGS,0.6
quantum simulator,custom,0,q_circuit_01,BFGS,0.6
quantum computer,custom,0,q_circuit_01,BFGS,0.7
quantum computer,custom,0,q_circuit_01,BFGS,0.65
quantum computer,custom,0,q_circuit_01,BFGS,0.6
quantum computer,custom,0,q_circuit_01,BFGS,0.6
quantum computer,custom,0,q_circuit_01,BFGS,0.6
quantum computer,custom,0,q_circuit_01,BFGS,0.65
quantum computer,custom,0,q_circuit_01,BFGS,0.6
quantum computer,custom,0,q_circuit_01,BFGS,0.6
quantum computer,custom,0,q_circuit_01,BFGS,0.65
quantum computer,custom,0,q_circuit_01,BFGS,0.6
quantum simulator,custom,0,q_circuit_02,COBYLA,0.7
quantum simulator,custom,0,q_circuit_02,COBYLA,0.7
quantum simulator,custom,0,q_circuit_02,COBYLA,0.65
quantum simulator,custom,0,q_circuit_02,COBYLA,0.7
quantum simulator,custom,0,q_circuit_02,COBYLA,0.65
quantum simulator,custom,0,q_circuit_02,COBYLA,0.7
quantum simulator,custom,0,q_circuit_02,COBYLA,0.7
quantum simulator,custom,0,q_circuit_02,COBYLA,0.7
quantum simulator,custom,0,q_circuit_02,COBYLA,0.7
quantum simulator,custom,0,q_circuit_02,COBYLA,0.7
quantum computer,custom,0,q_circuit_02,COBYLA,0.65
quantum computer,custom,0,q_circuit_02,COBYLA,0.65
quantum computer,custom,0,q_circuit_02,COBYLA,0.6
quantum computer,custom,0,q_circuit_02,COBYLA,0.65
quantum computer,custom,0,q_circuit_02,COBYLA,0.65
quantum computer,custom,0,q_circuit_02,COBYLA,0.7
quantum computer,custom,0,q_circuit_02,COBYLA,0.7
quantum computer,custom,0,q_circuit_02,COBYLA,0.6
quantum computer,custom,0,q_circuit_02,COBYLA,0.7
quantum computer,custom,0,q_circuit_02,COBYLA,0.65
quantum simulator,custom,0,q_circuit_02,SPSA,0.55
quantum simulator,custom,0,q_circuit_02,SPSA,0.55
quantum simulator,custom,0,q_circuit_02,SPSA,0.55
quantum simulator,custom,0,q_circuit_02,SPSA,0.55
quantum simulator,custom,0,q_circuit_02,SPSA,0.55
quantum simulator,custom,0,q_circuit_02,SPSA,0.55
quantum simulator,custom,0,q_circuit_02,SPSA,0.55
quantum simulator,custom,0,q_circuit_02,SPSA,0.55
quantum simulator,custom,0,q_circuit_02,SPSA,0.55
quantum simulator,custom,0,q_circuit_02,SPSA,0.55
quantum computer,custom,0,q_circuit_02,SPSA,0.65
quantum computer,custom,0,q_circuit_02,SPSA,0.55
quantum computer,custom,0,q_circuit_02,SPSA,0.55
quantum computer,custom,0,q_circuit_02,SPSA,0.6
quantum computer,custom,0,q_circuit_02,SPSA,0.55
quantum computer,custom,0,q_circuit_02,SPSA,0.55
quantum computer,custom,0,q_circuit_02,SPSA,0.6
quantum computer,custom,0,q_circuit_02,SPSA,0.6
quantum computer,custom,0,q_circuit_02,SPSA,0.55
quantum computer,custom,0,q_circuit_02,SPSA,0.55
quantum simulator,custom,0,q_circuit_02,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_02,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_02,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_02,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_02,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_02,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_02,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_02,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_02,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_02,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_02,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_02,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_02,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_02,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_02,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_02,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_02,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_02,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_02,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_02,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_02,BFGS,0.6
quantum simulator,custom,0,q_circuit_02,BFGS,0.6
quantum simulator,custom,0,q_circuit_02,BFGS,0.65
quantum simulator,custom,0,q_circuit_02,BFGS,0.6
quantum simulator,custom,0,q_circuit_02,BFGS,0.6
quantum simulator,custom,0,q_circuit_02,BFGS,0.6
quantum simulator,custom,0,q_circuit_02,BFGS,0.6
quantum simulator,custom,0,q_circuit_02,BFGS,0.6
quantum simulator,custom,0,q_circuit_02,BFGS,0.6
quantum simulator,custom,0,q_circuit_02,BFGS,0.6
quantum computer,custom,0,q_circuit_02,BFGS,0.55
quantum computer,custom,0,q_circuit_02,BFGS,0.65
quantum computer,custom,0,q_circuit_02,BFGS,0.65
quantum computer,custom,0,q_circuit_02,BFGS,0.65
quantum computer,custom,0,q_circuit_02,BFGS,0.65
quantum computer,custom,0,q_circuit_02,BFGS,0.65
quantum computer,custom,0,q_circuit_02,BFGS,0.65
quantum computer,custom,0,q_circuit_02,BFGS,0.6
quantum computer,custom,0,q_circuit_02,BFGS,0.55
quantum computer,custom,0,q_circuit_02,BFGS,0.6
quantum simulator,custom,0,q_circuit_03,COBYLA,0.7
quantum simulator,custom,0,q_circuit_03,COBYLA,0.7
quantum simulator,custom,0,q_circuit_03,COBYLA,0.7
quantum simulator,custom,0,q_circuit_03,COBYLA,0.7
quantum simulator,custom,0,q_circuit_03,COBYLA,0.7
quantum simulator,custom,0,q_circuit_03,COBYLA,0.7
quantum simulator,custom,0,q_circuit_03,COBYLA,0.7
quantum simulator,custom,0,q_circuit_03,COBYLA,0.7
quantum simulator,custom,0,q_circuit_03,COBYLA,0.7
quantum simulator,custom,0,q_circuit_03,COBYLA,0.7
quantum computer,custom,0,q_circuit_03,COBYLA,0.7
quantum computer,custom,0,q_circuit_03,COBYLA,0.7
quantum computer,custom,0,q_circuit_03,COBYLA,0.7
quantum computer,custom,0,q_circuit_03,COBYLA,0.7
quantum computer,custom,0,q_circuit_03,COBYLA,0.7
quantum computer,custom,0,q_circuit_03,COBYLA,0.7
quantum computer,custom,0,q_circuit_03,COBYLA,0.7
quantum computer,custom,0,q_circuit_03,COBYLA,0.7
quantum computer,custom,0,q_circuit_03,COBYLA,0.7
quantum computer,custom,0,q_circuit_03,COBYLA,0.7
quantum simulator,custom,0,q_circuit_03,SPSA,0.65
quantum simulator,custom,0,q_circuit_03,SPSA,0.65
quantum simulator,custom,0,q_circuit_03,SPSA,0.65
quantum simulator,custom,0,q_circuit_03,SPSA,0.65
quantum simulator,custom,0,q_circuit_03,SPSA,0.65
quantum simulator,custom,0,q_circuit_03,SPSA,0.65
quantum simulator,custom,0,q_circuit_03,SPSA,0.65
quantum simulator,custom,0,q_circuit_03,SPSA,0.65
quantum simulator,custom,0,q_circuit_03,SPSA,0.6
quantum simulator,custom,0,q_circuit_03,SPSA,0.65
quantum computer,custom,0,q_circuit_03,SPSA,0.6
quantum computer,custom,0,q_circuit_03,SPSA,0.6
quantum computer,custom,0,q_circuit_03,SPSA,0.6
quantum computer,custom,0,q_circuit_03,SPSA,0.55
quantum computer,custom,0,q_circuit_03,SPSA,0.65
quantum computer,custom,0,q_circuit_03,SPSA,0.6
quantum computer,custom,0,q_circuit_03,SPSA,0.6
quantum computer,custom,0,q_circuit_03,SPSA,0.65
quantum computer,custom,0,q_circuit_03,SPSA,0.65
quantum computer,custom,0,q_circuit_03,SPSA,0.6
quantum simulator,custom,0,q_circuit_03,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_03,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_03,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_03,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_03,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_03,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_03,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_03,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_03,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_03,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_03,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_03,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_03,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_03,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_03,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_03,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_03,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_03,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_03,AMSGRAD,0.5
quantum computer,custom,0,q_circuit_03,AMSGRAD,0.5
quantum simulator,custom,0,q_circuit_03,BFGS,0.7
quantum simulator,custom,0,q_circuit_03,BFGS,0.7
quantum simulator,custom,0,q_circuit_03,BFGS,0.7
quantum simulator,custom,0,q_circuit_03,BFGS,0.7
quantum simulator,custom,0,q_circuit_03,BFGS,0.7
quantum simulator,custom,0,q_circuit_03,BFGS,0.7
quantum simulator,custom,0,q_circuit_03,BFGS,0.7
quantum simulator,custom,0,q_circuit_03,BFGS,0.7
quantum simulator,custom,0,q_circuit_03,BFGS,0.7
quantum simulator,custom,0,q_circuit_03,BFGS,0.7
quantum computer,custom,0,q_circuit_03,BFGS,0.65
quantum computer,custom,0,q_circuit_03,BFGS,0.6
quantum computer,custom,0,q_circuit_03,BFGS,0.7
quantum computer,custom,0,q_circuit_03,BFGS,0.65
quantum computer,custom,0,q_circuit_03,BFGS,0.6
quantum computer,custom,0,q_circuit_03,BFGS,0.65
quantum computer,custom,0,q_circuit_03,BFGS,0.6
quantum computer,custom,0,q_circuit_03,BFGS,0.6
quantum computer,custom,0,q_circuit_03,BFGS,0.65
quantum computer,custom,0,q_circuit_03,BFGS,0.7
quantum simulator,custom,3,q_circuit_04,COBYLA,0.6
quantum simulator,custom,3,q_circuit_04,COBYLA,0.6
quantum simulator,custom,3,q_circuit_04,COBYLA,0.55
quantum simulator,custom,3,q_circuit_04,COBYLA,0.6
quantum simulator,custom,3,q_circuit_04,COBYLA,0.55
quantum simulator,custom,3,q_circuit_04,COBYLA,0.6
quantum simulator,custom,3,q_circuit_04,COBYLA,0.6
quantum simulator,custom,3,q_circuit_04,COBYLA,0.6
quantum simulator,custom,3,q_circuit_04,COBYLA,0.6
quantum simulator,custom,3,q_circuit_04,COBYLA,0.6
quantum computer,custom,3,q_circuit_04,COBYLA,0.55
quantum computer,custom,3,q_circuit_04,COBYLA,0.6
quantum computer,custom,3,q_circuit_04,COBYLA,0.55
quantum computer,custom,3,q_circuit_04,COBYLA,0.6
quantum computer,custom,3,q_circuit_04,COBYLA,0.6
quantum computer,custom,3,q_circuit_04,COBYLA,0.6
quantum computer,custom,3,q_circuit_04,COBYLA,0.5
quantum computer,custom,3,q_circuit_04,COBYLA,0.55
quantum computer,custom,3,q_circuit_04,COBYLA,0.55
quantum computer,custom,3,q_circuit_04,COBYLA,0.6
quantum simulator,custom,2,q_circuit_04,SPSA,0.5
quantum simulator,custom,2,q_circuit_04,SPSA,0.55
quantum simulator,custom,2,q_circuit_04,SPSA,0.55
quantum simulator,custom,2,q_circuit_04,SPSA,0.5
quantum simulator,custom,2,q_circuit_04,SPSA,0.55
quantum simulator,custom,2,q_circuit_04,SPSA,0.55
quantum simulator,custom,2,q_circuit_04,SPSA,0.5
quantum simulator,custom,2,q_circuit_04,SPSA,0.55
quantum simulator,custom,2,q_circuit_04,SPSA,0.55
quantum simulator,custom,2,q_circuit_04,SPSA,0.55
quantum computer,custom,2,q_circuit_04,SPSA,0.5
quantum computer,custom,2,q_circuit_04,SPSA,0.5
quantum computer,custom,2,q_circuit_04,SPSA,0.5
quantum computer,custom,2,q_circuit_04,SPSA,0.55
quantum computer,custom,2,q_circuit_04,SPSA,0.5
quantum computer,custom,2,q_circuit_04,SPSA,0.5
quantum computer,custom,2,q_circuit_04,SPSA,0.5
quantum computer,custom,2,q_circuit_04,SPSA,0.5
quantum computer,custom,2,q_circuit_04,SPSA,0.6
quantum computer,custom,2,q_circuit_04,SPSA,0.5
quantum simulator,custom,2,q_circuit_04,AMSGRAD,0.55
quantum simulator,custom,2,q_circuit_04,AMSGRAD,0.55
quantum simulator,custom,2,q_circuit_04,AMSGRAD,0.55
quantum simulator,custom,2,q_circuit_04,AMSGRAD,0.55
quantum simulator,custom,2,q_circuit_04,AMSGRAD,0.55
quantum simulator,custom,2,q_circuit_04,AMSGRAD,0.55
quantum simulator,custom,2,q_circuit_04,AMSGRAD,0.55
quantum simulator,custom,2,q_circuit_04,AMSGRAD,0.55
quantum simulator,custom,2,q_circuit_04,AMSGRAD,0.55
quantum simulator,custom,2,q_circuit_04,AMSGRAD,0.55
quantum computer,custom,2,q_circuit_04,AMSGRAD,0.55
quantum computer,custom,2,q_circuit_04,AMSGRAD,0.55
quantum computer,custom,2,q_circuit_04,AMSGRAD,0.55
quantum computer,custom,2,q_circuit_04,AMSGRAD,0.55
quantum computer,custom,2,q_circuit_04,AMSGRAD,0.55
quantum computer,custom,2,q_circuit_04,AMSGRAD,0.55
quantum computer,custom,2,q_circuit_04,AMSGRAD,0.55
quantum computer,custom,2,q_circuit_04,AMSGRAD,0.55
quantum computer,custom,2,q_circuit_04,AMSGRAD,0.55
quantum computer,custom,2,q_circuit_04,AMSGRAD,0.55
quantum simulator,custom,9,q_circuit_04,BFGS,0.5
quantum simulator,custom,9,q_circuit_04,BFGS,0.5
quantum simulator,custom,9,q_circuit_04,BFGS,0.55
quantum simulator,custom,9,q_circuit_04,BFGS,0.5
quantum simulator,custom,9,q_circuit_04,BFGS,0.5
quantum simulator,custom,9,q_circuit_04,BFGS,0.55
quantum simulator,custom,9,q_circuit_04,BFGS,0.5
quantum simulator,custom,9,q_circuit_04,BFGS,0.55
quantum simulator,custom,9,q_circuit_04,BFGS,0.5
quantum simulator,custom,9,q_circuit_04,BFGS,0.55
quantum computer,custom,9,q_circuit_04,BFGS,0.5
quantum computer,custom,9,q_circuit_04,BFGS,0.5
quantum computer,custom,9,q_circuit_04,BFGS,0.5
quantum computer,custom,9,q_circuit_04,BFGS,0.5
quantum computer,custom,9,q_circuit_04,BFGS,0.5
quantum computer,custom,9,q_circuit_04,BFGS,0.5
quantum computer,custom,9,q_circuit_04,BFGS,0.5
quantum computer,custom,9,q_circuit_04,BFGS,0.5
quantum computer,custom,9,q_circuit_04,BFGS,0.5
quantum computer,custom,9,q_circuit_04,BFGS,0.5
quantum simulator,custom,9,q_circuit_05,COBYLA,0.5
quantum simulator,custom,9,q_circuit_05,COBYLA,0.5
quantum simulator,custom,9,q_circuit_05,COBYLA,0.45
quantum simulator,custom,9,q_circuit_05,COBYLA,0.55
quantum simulator,custom,9,q_circuit_05,COBYLA,0.55
quantum simulator,custom,9,q_circuit_05,COBYLA,0.55
quantum simulator,custom,9,q_circuit_05,COBYLA,0.45
quantum simulator,custom,9,q_circuit_05,COBYLA,0.5
quantum simulator,custom,9,q_circuit_05,COBYLA,0.5
quantum simulator,custom,9,q_circuit_05,COBYLA,0.5
quantum computer,custom,9,q_circuit_05,COBYLA,0.45
quantum computer,custom,9,q_circuit_05,COBYLA,0.45
quantum computer,custom,9,q_circuit_05,COBYLA,0.45
quantum computer,custom,9,q_circuit_05,COBYLA,0.45
quantum computer,custom,9,q_circuit_05,COBYLA,0.45
quantum computer,custom,9,q_circuit_05,COBYLA,0.45
quantum computer,custom,9,q_circuit_05,COBYLA,0.45
quantum computer,custom,9,q_circuit_05,COBYLA,0.45
quantum computer,custom,9,q_circuit_05,COBYLA,0.45
quantum computer,custom,9,q_circuit_05,COBYLA,0.45
quantum simulator,custom,0,q_circuit_05,SPSA,0.65
quantum simulator,custom,0,q_circuit_05,SPSA,0.65
quantum simulator,custom,0,q_circuit_05,SPSA,0.65
quantum simulator,custom,0,q_circuit_05,SPSA,0.65
quantum simulator,custom,0,q_circuit_05,SPSA,0.65
quantum simulator,custom,0,q_circuit_05,SPSA,0.65
quantum simulator,custom,0,q_circuit_05,SPSA,0.65
quantum simulator,custom,0,q_circuit_05,SPSA,0.65
quantum simulator,custom,0,q_circuit_05,SPSA,0.65
quantum simulator,custom,0,q_circuit_05,SPSA,0.65
quantum computer,custom,0,q_circuit_05,SPSA,0.6
quantum computer,custom,0,q_circuit_05,SPSA,0.65
quantum computer,custom,0,q_circuit_05,SPSA,0.65
quantum computer,custom,0,q_circuit_05,SPSA,0.6
quantum computer,custom,0,q_circuit_05,SPSA,0.65
quantum computer,custom,0,q_circuit_05,SPSA,0.65
quantum computer,custom,0,q_circuit_05,SPSA,0.55
quantum computer,custom,0,q_circuit_05,SPSA,0.65
quantum computer,custom,0,q_circuit_05,SPSA,0.6
quantum computer,custom,0,q_circuit_05,SPSA,0.65
quantum simulator,custom,6,q_circuit_05,AMSGRAD,0.55
quantum simulator,custom,6,q_circuit_05,AMSGRAD,0.65
quantum simulator,custom,6,q_circuit_05,AMSGRAD,0.65
quantum simulator,custom,6,q_circuit_05,AMSGRAD,0.6
quantum simulator,custom,6,q_circuit_05,AMSGRAD,0.65
quantum simulator,custom,6,q_circuit_05,AMSGRAD,0.55
quantum simulator,custom,6,q_circuit_05,AMSGRAD,0.6
quantum simulator,custom,6,q_circuit_05,AMSGRAD,0.6
quantum simulator,custom,6,q_circuit_05,AMSGRAD,0.65
quantum simulator,custom,6,q_circuit_05,AMSGRAD,0.65
quantum computer,custom,6,q_circuit_05,AMSGRAD,0.6
quantum computer,custom,6,q_circuit_05,AMSGRAD,0.6
quantum computer,custom,6,q_circuit_05,AMSGRAD,0.65
quantum computer,custom,6,q_circuit_05,AMSGRAD,0.55
quantum computer,custom,6,q_circuit_05,AMSGRAD,0.65
quantum computer,custom,6,q_circuit_05,AMSGRAD,0.65
quantum computer,custom,6,q_circuit_05,AMSGRAD,0.6
quantum computer,custom,6,q_circuit_05,AMSGRAD,0.6
quantum computer,custom,6,q_circuit_05,AMSGRAD,0.65
quantum computer,custom,6,q_circuit_05,AMSGRAD,0.65
quantum simulator,custom,0,q_circuit_05,BFGS,0.7
quantum simulator,custom,0,q_circuit_05,BFGS,0.75
quantum simulator,custom,0,q_circuit_05,BFGS,0.75
quantum simulator,custom,0,q_circuit_05,BFGS,0.7
quantum simulator,custom,0,q_circuit_05,BFGS,0.75
quantum simulator,custom,0,q_circuit_05,BFGS,0.75
quantum simulator,custom,0,q_circuit_05,BFGS,0.75
quantum simulator,custom,0,q_circuit_05,BFGS,0.75
quantum simulator,custom,0,q_circuit_05,BFGS,0.75
quantum simulator,custom,0,q_circuit_05,BFGS,0.75
quantum computer,custom,0,q_circuit_05,BFGS,0.75
quantum computer,custom,0,q_circuit_05,BFGS,0.75
quantum computer,custom,0,q_circuit_05,BFGS,0.75
quantum computer,custom,0,q_circuit_05,BFGS,0.75
quantum computer,custom,0,q_circuit_05,BFGS,0.75
quantum computer,custom,0,q_circuit_05,BFGS,0.75
quantum computer,custom,0,q_circuit_05,BFGS,0.75
quantum computer,custom,0,q_circuit_05,BFGS,0.75
quantum computer,custom,0,q_circuit_05,BFGS,0.75
quantum computer,custom,0,q_circuit_05,BFGS,0.75
quantum simulator,iris,11,q_circuit_01,COBYLA,1.0
quantum simulator,iris,11,q_circuit_01,COBYLA,1.0
quantum simulator,iris,11,q_circuit_01,COBYLA,1.0
quantum simulator,iris,11,q_circuit_01,COBYLA,1.0
quantum simulator,iris,11,q_circuit_01,COBYLA,1.0
quantum simulator,iris,11,q_circuit_01,COBYLA,1.0
quantum simulator,iris,11,q_circuit_01,COBYLA,1.0
quantum simulator,iris,11,q_circuit_01,COBYLA,1.0
quantum simulator,iris,11,q_circuit_01,COBYLA,1.0
quantum simulator,iris,11,q_circuit_01,COBYLA,1.0
quantum computer,iris,11,q_circuit_01,COBYLA,1.0
quantum computer,iris,11,q_circuit_01,COBYLA,1.0
quantum computer,iris,11,q_circuit_01,COBYLA,1.0
quantum computer,iris,11,q_circuit_01,COBYLA,1.0
quantum computer,iris,11,q_circuit_01,COBYLA,1.0
quantum computer,iris,11,q_circuit_01,COBYLA,1.0
quantum computer,iris,11,q_circuit_01,COBYLA,1.0
quantum computer,iris,11,q_circuit_01,COBYLA,1.0
quantum computer,iris,11,q_circuit_01,COBYLA,1.0
quantum computer,iris,11,q_circuit_01,COBYLA,1.0
quantum simulator,iris,10,q_circuit_01,SPSA,1.0
quantum simulator,iris,10,q_circuit_01,SPSA,1.0
quantum simulator,iris,10,q_circuit_01,SPSA,1.0
quantum simulator,iris,10,q_circuit_01,SPSA,1.0
quantum simulator,iris,10,q_circuit_01,SPSA,1.0
quantum simulator,iris,10,q_circuit_01,SPSA,1.0
quantum simulator,iris,10,q_circuit_01,SPSA,1.0
quantum simulator,iris,10,q_circuit_01,SPSA,1.0
quantum simulator,iris,10,q_circuit_01,SPSA,1.0
quantum simulator,iris,10,q_circuit_01,SPSA,1.0
quantum computer,iris,10,q_circuit_01,SPSA,1.0
quantum computer,iris,10,q_circuit_01,SPSA,1.0
quantum computer,iris,10,q_circuit_01,SPSA,1.0
quantum computer,iris,10,q_circuit_01,SPSA,1.0
quantum computer,iris,10,q_circuit_01,SPSA,1.0
quantum computer,iris,10,q_circuit_01,SPSA,1.0
quantum computer,iris,10,q_circuit_01,SPSA,1.0
quantum computer,iris,10,q_circuit_01,SPSA,1.0
quantum computer,iris,10,q_circuit_01,SPSA,1.0
quantum computer,iris,10,q_circuit_01,SPSA,1.0
quantum simulator,iris,10,q_circuit_01,AMSGRAD,1.0
quantum simulator,iris,10,q_circuit_01,AMSGRAD,1.0
quantum simulator,iris,10,q_circuit_01,AMSGRAD,1.0
quantum simulator,iris,10,q_circuit_01,AMSGRAD,1.0
quantum simulator,iris,10,q_circuit_01,AMSGRAD,1.0
quantum simulator,iris,10,q_circuit_01,AMSGRAD,1.0
quantum simulator,iris,10,q_circuit_01,AMSGRAD,1.0
quantum simulator,iris,10,q_circuit_01,AMSGRAD,1.0
quantum simulator,iris,10,q_circuit_01,AMSGRAD,1.0
quantum simulator,iris,10,q_circuit_01,AMSGRAD,1.0
quantum computer,iris,10,q_circuit_01,AMSGRAD,1.0
quantum computer,iris,10,q_circuit_01,AMSGRAD,1.0
quantum computer,iris,10,q_circuit_01,AMSGRAD,1.0
quantum computer,iris,10,q_circuit_01,AMSGRAD,1.0
quantum computer,iris,10,q_circuit_01,AMSGRAD,1.0
quantum computer,iris,10,q_circuit_01,AMSGRAD,1.0
quantum computer,iris,10,q_circuit_01,AMSGRAD,1.0
quantum computer,iris,10,q_circuit_01,AMSGRAD,1.0
quantum computer,iris,10,q_circuit_01,AMSGRAD,1.0
quantum computer,iris,10,q_circuit_01,AMSGRAD,1.0
quantum simulator,iris,10,q_circuit_01,BFGS,1.0
quantum simulator,iris,10,q_circuit_01,BFGS,1.0
quantum simulator,iris,10,q_circuit_01,BFGS,1.0
quantum simulator,iris,10,q_circuit_01,BFGS,1.0
quantum simulator,iris,10,q_circuit_01,BFGS,1.0
quantum simulator,iris,10,q_circuit_01,BFGS,1.0
quantum simulator,iris,10,q_circuit_01,BFGS,1.0
quantum simulator,iris,10,q_circuit_01,BFGS,1.0
quantum simulator,iris,10,q_circuit_01,BFGS,1.0
quantum simulator,iris,10,q_circuit_01,BFGS,1.0
quantum computer,iris,10,q_circuit_01,BFGS,1.0
quantum computer,iris,10,q_circuit_01,BFGS,1.0
quantum computer,iris,10,q_circuit_01,BFGS,1.0
quantum computer,iris,10,q_circuit_01,BFGS,1.0
quantum computer,iris,10,q_circuit_01,BFGS,1.0
quantum computer,iris,10,q_circuit_01,BFGS,1.0
quantum computer,iris,10,q_circuit_01,BFGS,1.0
quantum computer,iris,10,q_circuit_01,BFGS,1.0
quantum computer,iris,10,q_circuit_01,BFGS,1.0
quantum computer,iris,10,q_circuit_01,BFGS,1.0
quantum simulator,iris,13,q_circuit_02,COBYLA,1.0
quantum simulator,iris,13,q_circuit_02,COBYLA,1.0
quantum simulator,iris,13,q_circuit_02,COBYLA,1.0
quantum simulator,iris,13,q_circuit_02,COBYLA,1.0
quantum simulator,iris,13,q_circuit_02,COBYLA,1.0
quantum simulator,iris,13,q_circuit_02,COBYLA,1.0
quantum simulator,iris,13,q_circuit_02,COBYLA,1.0
quantum simulator,iris,13,q_circuit_02,COBYLA,1.0
quantum simulator,iris,13,q_circuit_02,COBYLA,1.0
quantum simulator,iris,13,q_circuit_02,COBYLA,1.0
quantum computer,iris,13,q_circuit_02,COBYLA,1.0
quantum computer,iris,13,q_circuit_02,COBYLA,1.0
quantum computer,iris,13,q_circuit_02,COBYLA,1.0
quantum computer,iris,13,q_circuit_02,COBYLA,1.0
quantum computer,iris,13,q_circuit_02,COBYLA,1.0
quantum computer,iris,13,q_circuit_02,COBYLA,1.0
quantum computer,iris,13,q_circuit_02,COBYLA,1.0
quantum computer,iris,13,q_circuit_02,COBYLA,1.0
quantum computer,iris,13,q_circuit_02,COBYLA,1.0
quantum computer,iris,13,q_circuit_02,COBYLA,1.0
quantum simulator,iris,12,q_circuit_02,SPSA,1.0
quantum simulator,iris,12,q_circuit_02,SPSA,1.0
quantum simulator,iris,12,q_circuit_02,SPSA,1.0
quantum simulator,iris,12,q_circuit_02,SPSA,1.0
quantum simulator,iris,12,q_circuit_02,SPSA,1.0
quantum simulator,iris,12,q_circuit_02,SPSA,1.0
quantum simulator,iris,12,q_circuit_02,SPSA,1.0
quantum simulator,iris,12,q_circuit_02,SPSA,1.0
quantum simulator,iris,12,q_circuit_02,SPSA,1.0
quantum simulator,iris,12,q_circuit_02,SPSA,1.0
quantum computer,iris,12,q_circuit_02,SPSA,0.8
quantum computer,iris,12,q_circuit_02,SPSA,0.75
quantum computer,iris,12,q_circuit_02,SPSA,0.85
quantum computer,iris,12,q_circuit_02,SPSA,0.8
quantum computer,iris,12,q_circuit_02,SPSA,0.85
quantum computer,iris,12,q_circuit_02,SPSA,0.95
quantum computer,iris,12,q_circuit_02,SPSA,0.95
quantum computer,iris,12,q_circuit_02,SPSA,0.9
quantum computer,iris,12,q_circuit_02,SPSA,0.85
quantum computer,iris,12,q_circuit_02,SPSA,0.95
