91;75;27;44;37;161;25;72;206;34;26;43
45;46;119;17;53;8;149;31;9;21;37;103
105;22;40;46;10;43;54;89;9;19;33;12
6;14;33;27;37;7;58;21;24;57;58;73
28;36;95;12;139;10;26;7;40;26;19;78
92;53;95;56;28;53;78;101;36;42;117;46
71;37;85;30;15;54;52;29;27;5;47;8
47;148;17;61;73;16;8;45;50;54;28;20
15;17;21;67;13;27;10;34;55;62;46;15
25;58;5;107;14;10;9;42;22;78;37;18
11;27;23;20;82;42;39;12;22;203;62;63
17;7;17;26;50;31;18;62;3;65;46;31
19;9;33;91;6;37;44;196;12;44;202;14
134;59;21;73;1;101;17;96;179;3;40;7
15;20;15;27;20;42;39;20;89;34;10;93
7;37;16;47;90;16;87;7;69;123;39;317
37;21;1;99;4;82;6;76;130;22;7;14
6;19;33;32;40;3;7;7;26;121;51;38
219;144;60;13;61;83;11;42;20;6;7;9
7;9;21;8;52;21;118;3;29;49;20;332
35;9;61;6;3;91;169;10;62;11;47;18
165;112;43;42;61;68;11;69;31;17;18;8
20;6;109;9;65;59;280;4;17;80;75;100
24;12;6;65;13;42;19;44;21;63;34;16
38;152;41;200;40;38;30;25;59;19;10;17
65;50;42;67;24;14;10;55;29;42;33;8
115;53;94;29;24;18;16;25;13;47;65;2
174;18;60;49;24;53;8;129;72;35;32;41
97;21;75;11;67;56;45;120;2;86;143;19
53;25;71;45;65;30;74;41;45;64;20;213
20;12;43;47;30;57;79;63;23;64;152;7
21;30;18;129;5;170;25;28;195;19;17;5
108;85;9;49;27;137;24;33;39;13;6;16
119;259;21;163;51;27;6;45;79;36;6;11
43;44;52;41;70;9;13;20;20;90;35;42
52;41;27;38;15;41;27;60;20;17;35;3
27;22;74;73;105;12;9;48;9;162;32;16
18;74;32;40;27;63;71;15;78;26;40;29
8;3;89;26;47;21;96;26;30;140;119;118
38;24;93;29;38;61;163;128;17;31;205;28
168;149;52;78;54;90;34;72;106;42;39;37
20;43;45;82;20;7;31;36;25;21;37;9
63;102;63;31;123;21;27;31;38;36;50;51
14;22;137;40;106;2;32;12;13;66;49;69
36;25;58;55;117;14;23;16;55;199;40;90
24;66;11;169;17;12;10;57;22;127;37;28
131;47;62;16;49;76;16;24;55;22;10;30
22;23;13;12;23;23;13;54;17;71;83;30
28;11;94;34;40;28;29;173;13;31;144;32
23;38;33;13;31;37;30;7;32;23;28;7
29;28;37;62;56;26;26;161;7;73;83;10
8;20;10;69;19;37;52;35;42;66;21;89
35;103;16;135;53;23;9;61;32;76;18;13
164;117;11;35;8;102;10;52;207;7;11;24
12;3;45;6;33;13;108;17;5;114;109;153
15;19;52;64;16;22;42;80;45;67;205;31
58;82;72;101;84;22;22;36;73;65;30;48
34;4;123;2;79;33;128;17;33;84;62;246
16;5;27;16;4;21;80;49;6;32;215;7
28;56;19;143;32;69;37;83;191;86;42;70
24;73;11;133;59;43;13;108;69;67;31;51
81;198;31;150;17;66;33;105;92;13;35;11
10;35;7;68;48;67;54;41;102;68;35;200
132;35;36;21;35;115;40;103;15;10;41;14
5;28;17;48;35;19;192;17;16;153;95;67
48;173;13;111;2;22;10;18;149;8;5;9
27;6;123;40;32;24;93;77;1;145;304;14
15;32;6;135;14;63;44;22;98;154;28;90
23;122;51;33;132;16;69;12;44;56;37;156
3;8;28;22;28;47;58;7;40;49;50;49
41;6;9;66;16;31;1;129;8;47;12;24
16;88;13;138;95;5;8;26;120;151;26;161
67;11;38;80;26;31;27;267;9;137;145;24
29;103;16;214;102;7;6;124;50;93;40;32
28;30;11;38;27;59;19;59;43;16;31;30
77;115;103;20;87;121;103;88;63;15;121;49
20;16;49;11;68;20;27;39;38;58;80;59
8;38;83;26;147;2;25;9;31;103;58;159
118;54;53;30;53;58;44;93;94;13;48;109
30;33;9;61;12;97;7;52;55;27;11;18
62;20;17;22;8;176;68;166;40;1;38;19
31;16;38;47;15;80;47;30;80;24;26;32
27;53;35;33;139;5;27;12;3;82;15;36
65;7;50;54;5;36;34;193;5;43;162;4
46;45;20;66;6;95;23;76;111;15;54;5
52;50;42;94;22;147;53;67;56;39;55;6
12;11;31;20;31;18;44;13;49;17;27;78
67;85;3;85;22;144;10;45;203;30;6;35
41;209;16;80;72;20;11;72;62;37;19;22
10;7;54;11;16;66;176;25;26;12;87;38
14;3;66;7;9;107;279;33;29;39;131;91
29;17;9;36;16;79;15;39;29;61;37;31
24;12;50;33;54;94;114;16;127;103;63;208
11;50;28;48;39;15;8;19;75;25;19;26
11;23;12;55;23;22;22;28;38;80;23;66
75;163;12;155;74;29;6;151;63;26;8;32
17;14;81;13;36;64;194;12;52;31;134;59
34;19;41;13;43;114;61;49;26;14;55;11
102;142;13;123;19;47;31;28;88;47;22;31
64;24;51;92;39;14;16;78;9;131;67;11
36;12;45;36;27;15;48;39;19;50;47;34
6;4;33;20;55;33;133;12;22;121;50;179
60;75;115;27;228;11;14;24;8;42;39;26
25;18;84;6;66;15;60;14;1;58;40;29
43;16;190;3;116;39;105;4;10;23;10;41
7;5;3;21;7;47;37;45;38;75;66;64
34;23;16;27;5;163;146;65;65;7;55;31
11;29;21;40;69;21;27;31;73;22;15;62
12;14;48;21;78;23;62;26;10;46;28;85
2;3;54;8;12;95;276;8;77;37;26;123
24;39;27;67;99;13;29;62;24;101;45;45
111;104;68;41;66;8;7;37;33;10;11;13
48;19;27;34;45;10;7;82;5;64;120;9
10;37;25;45;114;37;64;12;72;52;9;111
25;28;63;97;20;72;36;177;80;29;122;21
14;61;16;39;87;19;57;20;58;99;58;166
35;41;28;79;12;23;22;59;39;36;41;27
12;3;29;18;12;53;102;28;39;13;45;30
7;92;19;27;235;16;49;6;49;128;45;154
57;65;60;42;132;19;22;11;15;59;22;19
106;44;174;36;73;44;35;33;70;43;54;64
25;1;198;1;15;23;155;11;2;23;97;56
29;123;42;13;99;50;82;14;53;18;23;45
39;47;11;58;11;104;12;40;111;14;13;7
130;12;30;18;15;109;22;215;10;13;60;10
21;11;25;27;20;12;20;117;9;52;90;36
45;188;35;67;151;48;44;8;68;70;17;58
35;50;133;29;132;11;35;27;22;87;160;36
30;31;16;90;2;198;57;176;62;6;58;6
61;88;28;24;345;6;10;9;6;86;7;80
16;1;47;13;16;40;82;117;15;99;349;64
98;44;14;69;17;116;41;82;53;47;23;37
66;35;125;26;23;105;141;89;80;32;137;69
215;72;93;50;36;102;122;60;28;25;20;38
34;24;77;9;29;19;77;29;13;36;148;29
7;11;3;16;5;37;24;10;87;23;19;78
37;8;11;83;3;202;59;59;106;21;15;26
11;27;45;48;85;34;37;42;87;31;16;113
112;14;120;12;23;40;110;46;24;5;55;53
27;25;29;16;85;72;60;31;50;30;26;144
23;30;9;41;6;106;36;97;116;6;23;24
52;37;15;165;18;77;17;168;28;108;75;14
41;47;19;73;8;14;17;145;9;41;124;6
35;103;8;233;10;110;15;135;142;11;15;9
18;3;122;17;70;7;107;5;6;67;77;59
14;43;12;196;35;13;13;93;42;177;43;52
5;22;16;53;9;53;13;37;85;35;26;20
66;63;7;53;2;117;12;24;172;4;3;17
140;51;70;48;27;113;34;132;79;25;67;25
141;35;51;7;15;235;115;64;26;3;21;15
41;29;28;51;15;108;82;32;131;23;23;99
91;65;15;20;23;52;21;94;58;3;8;17
24;67;9;47;14;44;17;54;60;26;13;18
214;37;319;3;73;79;87;49;7;8;73;7
55;19;54;35;44;52;109;109;19;104;128;134
22;43;66;16;40;24;57;10;63;11;2;61
19;47;45;34;69;18;28;20;39;24;17;49
10;44;39;136;22;6;53;14;19;176;91;40
157;190;79;60;77;69;30;30;177;22;13;43
36;33;7;18;13;29;51;26;35;7;8;27
6;7;74;27;32;4;110;15;14;209;348;35
50;44;58;40;47;13;9;74;8;87;95;10
10;91;7;168;20;27;41;71;114;69;132;48
8;66;64;22;139;11;104;5;25;43;22;62
27;108;13;15;44;27;33;6;100;19;9;73
29;90;51;73;190;37;62;19;99;78;17;150
26;11;267;4;76;4;163;7;18;11;62;93
137;163;86;68;60;63;12;115;83;25;92;18
20;19;44;18;41;70;48;60;55;144;215;59
27;16;96;15;63;24;33;9;27;50;40;35
35;6;142;2;26;25;94;17;13;23;127;43
41;101;22;42;10;86;75;15;169;5;14;26
356;77;133;38;10;44;22;112;10;4;24;0
58;40;22;46;10;12;22;22;24;5;11;22
54;125;30;42;49;11;48;15;25;63;42;35
51;31;132;15;39;73;82;31;13;23;81;13
61;71;53;108;45;36;23;142;29;36;44;14
23;33;23;34;42;28;22;12;71;39;13;74
43;13;71;41;10;48;42;203;5;18;168;5
10;5;49;32;16;22;130;57;26;79;184;100
30;82;10;300;21;44;6;81;177;80;33;23
42;51;9;38;18;203;105;33;255;26;16;141
59;185;26;85;59;68;20;77;86;40;40;23
36;67;21;49;59;28;22;91;36;70;78;27
50;9;66;7;86;39;108;6;10;22;15;63
92;31;18;42;4;198;91;35;89;12;12;27
68;334;19;134;44;34;10;52;98;9;5;27
46;110;44;71;194;17;20;86;22;150;79;65
16;42;70;51;103;8;32;63;20;65;141;42
164;28;67;82;29;181;49;193;20;24;58;1
6;26;62;25;83;25;101;3;41;49;35;57
9;36;10;138;27;20;12;71;180;63;17;133
27;47;11;69;12;32;32;32;59;23;14;30
43;24;9;61;15;52;14;45;68;53;13;55
19;5;72;44;18;21;43;132;5;44;159;22
42;44;21;140;25;35;11;226;33;113;115;18
11;32;29;19;66;3;29;12;12;157;72;71
73;29;34;28;25;136;67;65;22;36;72;9
39;32;35;38;28;41;44;19;34;38;33;33
6;37;28;60;49;20;45;39;45;32;39;36
40;30;61;40;38;27;33;40;17;39;36;15
43;113;13;250;30;39;8;114;116;47;24;26
25;12;43;104;8;35;46;162;73;33;119;71
23;18;143;1;96;3;47;9;9;83;95;105
66;176;22;76;105;51;15;27;147;63;17;103
128;132;48;22;61;48;22;59;98;13;25;62
30;51;59;14;156;27;132;15;54;72;54;185
3;35;11;39;34;21;72;20;98;20;45;98
119;89;97;36;35;76;30;62;43;12;28;19
21;37;8;87;5;212;110;61;95;31;22;62
8;10;13;53;53;24;81;30;20;88;23;71
27;71;39;33;111;71;59;4;164;83;22;234
21;53;36;35;119;2;8;25;10;125;100;27
73;41;180;24;376;28;36;31;29;79;45;62
32;16;125;7;45;21;72;8;13;39;34;14
115;97;49;93;29;56;17;86;119;38;55;36
50;82;6;71;8;103;17;32;227;18;11;39
70;52;70;53;92;13;38;38;26;79;35;43
48;40;120;83;20;7;22;16;26;71;60;16
4;16;16;60;31;17;29;18;47;83;30;65
10;15;14;61;25;57;92;35;71;52;19;149
76;41;26;135;8;36;19;176;9;14;36;5
110;121;48;166;31;19;12;147;22;16;26;12
28;134;18;78;55;13;2;13;142;32;15;57
5;0;39;15;62;3;42;30;1;194;144;84
16;5;112;8;76;94;232;59;8;122;146;70
55;20;34;57;5;134;56;127;124;7;44;22
67;38;59;19;21;58;90;20;34;13;32;49
25;8;139;11;99;59;138;38;63;74;95;217
65;82;48;63;26;22;7;69;23;18;32;10
55;29;24;21;20;117;43;28;44;39;33;38
9;6;23;19;34;30;85;24;9;110;43;131
109;23;198;6;50;35;77;28;7;21;78;24
79;166;32;33;52;16;4;5;79;34;6;25
30;35;114;29;109;37;98;53;24;47;123;47
176;49;121;48;22;21;18;56;41;29;55;16
62;28;35;9;43;52;44;24;32;10;25;61
5;27;18;49;97;14;45;21;62;182;109;168
8;20;9;59;33;5;13;19;16;83;21;56
17;42;34;24;98;22;27;7;35;87;29;48
17;22;26;47;32;24;20;107;53;31;82;33
269;136;186;47;19;45;34;28;96;6;15;13
43;59;42;70;70;49;19;127;61;51;48;37
22;1;60;17;6;45;169;94;10;33;166;32
69;64;16;25;13;77;17;56;79;7;19;19
18;14;33;70;21;19;15;83;22;35;38;20
55;14;17;50;7;180;64;179;41;9;41;19
76;51;46;12;57;87;21;16;31;7;7;6
79;144;10;49;56;199;6;34;103;12;1;30
11;74;42;16;174;9;29;4;54;39;9;112
88;37;137;14;151;19;23;55;4;93;162;19
28;13;150;23;34;20;71;30;9;110;252;16
3;13;66;9;57;14;315;5;12;6;45;52
8;27;24;108;62;11;46;16;21;582;48;114
11;45;44;33;88;4;30;17;11;91;67;53
6;29;12;18;45;23;112;9;32;13;15;159
31;92;12;62;14;206;67;62;119;19;10;31
7;3;16;17;14;34;118;29;7;63;49;54
109;47;93;123;36;19;35;83;49;82;71;35
7;7;21;13;45;9;36;9;16;89;23;195
53;8;36;23;7;300;42;79;93;9;37;2
62;54;28;31;4;88;87;36;71;16;26;13
48;27;45;24;12;79;155;62;3;28;110;16
85;29;8;30;0;286;28;109;214;2;9;36
27;118;13;108;35;10;7;17;50;156;27;34
67;17;64;23;3;128;94;93;29;12;135;10
23;53;38;69;30;20;22;16;60;137;55;39
56;45;11;87;14;41;19;95;29;23;22;14
16;20;94;7;114;9;119;15;13;71;60;316
20;24;12;42;17;69;18;25;27;21;19;13
62;29;95;77;29;38;78;184;42;7;72;17
9;86;47;44;170;3;6;13;48;14;11;53
38;17;116;10;46;46;115;10;28;42;57;41
65;49;10;16;34;379;98;43;197;30;18;166
4;3;93;28;109;3;59;22;1;156;121;37
180;138;46;82;49;116;27;100;69;35;29;25
85;32;36;4;13;96;82;7;35;2;8;33
72;40;69;53;32;24;17;49;12;14;20;5
16;17;46;70;47;40;97;40;44;125;48;78
45;12;62;14;21;57;87;90;10;40;104;18
72;46;132;24;41;19;22;28;26;14;46;19
60;143;13;82;10;34;6;48;122;2;10;7
18;24;23;16;63;10;55;6;28;44;8;180
42;67;39;57;127;72;47;45;82;127;47;133
35;49;33;77;42;11;13;89;4;29;42;10
17;53;16;124;28;10;12;40;38;90;35;17
29;30;78;12;120;6;18;15;13;47;47;73
82;24;26;18;17;191;85;141;52;14;66;57
2;11;49;43;7;1;71;8;19;157;108;111
95;115;48;72;27;97;47;38;104;6;12;8
82;51;8;75;4;113;29;88;99;1;8;12
21;13;18;14;9;64;39;13;92;3;3;24
28;67;67;115;93;1;7;20;49;156;28;46
38;113;6;64;21;11;7;17;32;25;12;13
33;26;46;16;198;8;51;3;4;112;7;150
49;30;157;40;67;25;64;81;12;46;139;34
64;29;104;7;48;58;110;28;49;21;62;95
26;94;102;50;66;10;79;19;81;57;98;76
10;82;28;18;333;2;21;7;32;110;30;175
23;86;109;9;310;10;31;5;19;68;47;104
4;60;8;43;55;5;2;5;31;98;29;16
27;42;14;47;46;58;23;69;88;38;39;98
54;46;46;187;39;30;29;190;48;78;117;37
87;137;10;27;41;16;3;23;21;23;8;19
40;34;48;23;37;43;70;40;36;34;29;77
136;395;14;80;63;19;8;33;120;18;5;13
267;431;21;21;90;33;3;44;55;8;3;16
28;29;58;39;135;12;14;33;35;156;41;145
12;106;10;143;134;6;5;25;71;198;19;59
24;23;99;24;69;73;336;13;26;87;113;33
42;8;75;13;30;96;126;57;20;24;86;34
53;17;147;14;71;73;66;41;31;17;50;36
6;19;19;61;108;13;54;23;9;463;93;87
7;10;18;34;14;15;49;16;52;85;143;78
85;36;38;48;2;147;84;124;56;7;62;8
127;101;36;70;20;30;12;52;25;13;15;4
81;21;51;10;16;178;146;61;18;16;61;43
32;5;125;2;26;158;236;51;9;32;158;28
2;4;2;56;15;9;63;18;61;118;79;192
23;101;16;69;79;15;57;43;38;64;42;80
58;33;37;18;37;80;69;43;19;30;41;11
34;37;24;191;11;15;20;95;30;139;128;21
43;27;75;22;55;7;27;14;9;34;10;18
79;20;40;88;18;156;47;152;110;49;76;78
32;38;2;14;23;52;43;20;51;17;3;130
76;214;22;119;89;37;12;38;73;63;13;44
55;65;25;78;139;63;26;90;61;81;38;51
23;3;88;14;17;64;252;26;19;28;88;57
18;73;25;30;164;12;11;18;8;67;16;15
36;289;12;162;39;14;4;25;49;24;3;9
71;14;95;11;53;68;55;59;13;33;66;20
48;90;7;61;4;30;6;81;45;13;33;5
58;94;75;8;146;29;45;9;4;19;12;32
55;12;1;23;3;301;60;64;81;9;4;39
9;6;58;4;53;34;181;14;8;30;118;34
35;10;21;13;7;285;53;49;107;22;41;43
6;23;15;39;108;20;17;28;86;82;31;213
104;51;122;18;44;119;51;43;60;13;24;10
28;9;13;10;11;126;125;20;33;21;22;61
132;82;138;26;74;53;74;59;32;21;57;50
21;6;122;15;30;55;259;50;16;29;188;45
222;117;45;44;7;34;18;35;33;7;24;9
8;34;50;10;124;1;39;10;8;44;71;93
15;14;9;113;6;15;31;59;7;52;72;14
33;4;113;5;25;50;272;24;26;37;74;105
49;54;86;14;168;30;55;19;39;84;117;84
20;26;71;58;65;35;64;25;42;72;38;74
24;25;4;47;4;84;25;51;77;11;25;13
32;6;146;25;53;55;111;52;10;78;117;30
25;34;37;11;54;31;89;15;73;23;46;108
12;11;30;11;21;43;103;61;29;73;134;128
13;30;14;22;75;20;43;20;30;113;42;126
17;34;23;106;54;66;33;100;44;70;34;49
28;24;35;74;16;46;89;41;37;74;75;46
11;18;16;81;15;17;47;16;30;68;46;9
159;13;19;68;1;330;23;193;56;12;24;1
72;119;13;65;6;22;12;39;16;21;30;5
10;2;21;23;65;13;61;9;17;249;95;158
33;8;43;27;23;45;68;24;38;54;58;59
79;38;58;7;35;50;33;16;21;11;15;21
8;39;6;107;10;13;12;28;54;32;12;14
70;132;26;126;107;16;34;41;58;137;31;108
32;59;43;92;43;106;70;104;62;63;66;40
51;7;139;4;26;20;128;52;6;21;142;59
20;7;113;24;110;10;62;52;5;141;270;61
17;35;27;26;52;36;28;26;77;28;25;48
37;67;39;39;51;120;74;31;344;16;15;160
15;18;17;34;67;40;23;21;94;100;17;131
84;24;78;48;29;47;58;85;18;78;59;27
5;11;67;15;80;6;114;16;23;70;140;139
56;19;34;8;31;217;241;29;43;13;25;92
3;39;20;75;72;15;34;21;89;50;40;84
9;12;78;12;58;1;35;6;8;37;51;28
25;38;17;54;119;13;6;37;18;114;14;33
94;36;68;27;12;93;74;134;12;15;136;14
4;5;20;13;23;13;62;13;3;169;92;102
118;107;88;145;58;19;16;60;39;35;23;16
12;38;21;68;14;129;110;50;88;15;22;19
15;9;30;45;70;6;4;77;15;168;30;98
70;8;16;114;1;136;9;272;64;19;52;6
19;22;78;51;26;15;65;30;21;74;72;50
42;52;6;178;42;14;11;94;37;89;28;57
169;59;230;11;81;43;63;28;12;21;59;28
8;11;10;61;4;176;48;204;57;11;34;20
115;100;39;50;8;44;22;52;41;4;23;5
46;24;84;22;49;25;142;23;13;102;78;121
25;14;43;27;53;23;34;171;4;65;236;15
50;55;127;8;105;16;29;9;43;67;31;147
106;34;53;50;14;23;7;139;10;14;97;3
361;244;36;50;58;121;10;64;102;8;4;9
61;15;78;6;36;100;238;51;41;39;82;199
61;77;12;70;17;101;25;124;60;56;81;23
36;81;14;31;38;49;16;30;98;7;17;38
50;131;57;11;150;3;26;18;35;27;18;50
20;55;104;38;268;2;19;3;10;150;51;76
46;17;27;34;12;60;15;47;56;8;22;16
41;55;196;7;316;9;30;17;11;48;65;41
74;126;37;48;12;51;14;33;67;1;9;2
16;24;73;15;50;87;77;16;27;14;32;19
20;64;9;215;18;31;14;138;111;25;11;31
40;69;100;35;135;25;49;29;20;69;76;43
112;195;16;116;67;69;11;82;172;19;6;50
15;33;15;89;26;9;7;42;21;23;12;11
5;23;8;39;20;14;63;40;39;72;104;95
4;7;32;69;101;5;36;31;10;391;106;213
17;68;42;147;84;6;5;48;20;89;49;24
15;33;26;22;49;32;76;10;180;25;12;275
28;5;123;3;28;19;95;49;8;147;420;55
31;127;16;309;9;28;18;208;73;19;43;6
47;71;129;25;209;35;53;29;79;17;22;81
35;26;38;29;8;89;74;31;43;16;39;21
8;7;12;80;9;137;84;50;155;65;51;68
27;120;19;165;20;15;11;18;97;16;12;4
183;27;72;1;23;114;108;44;14;7;36;56
71;63;80;30;30;146;131;68;57;10;83;50
17;119;22;82;116;5;6;13;102;72;28;78
105;26;26;12;31;7;8;16;4;49;23;14
7;47;4;84;62;18;16;15;81;93;12;103
93;181;19;103;61;72;27;134;30;36;31;18
16;10;29;8;32;18;28;26;15;66;66;46
68;49;15;37;11;46;18;71;48;6;12;28
57;37;89;194;56;38;26;154;8;109;140;12
21;25;97;27;220;11;33;8;22;156;26;131
15;79;70;18;318;13;32;2;34;167;30;145
27;211;31;83;59;44;39;9;62;57;30;19
53;95;113;33;85;55;87;74;65;24;77;48
9;21;39;21;69;6;27;49;10;79;68;67
5;3;105;27;16;26;167;36;18;41;265;42
73;13;36;48;18;84;35;198;25;17;38;38
44;66;55;29;26;60;49;10;305;13;10;77
6;31;34;66;108;4;11;65;8;84;106;12
15;112;40;106;70;12;24;12;63;69;29;43
24;33;20;19;12;38;24;8;77;24;20;23
47;138;31;54;77;32;27;28;80;17;10;57
95;41;15;44;11;152;20;107;171;7;10;32
31;46;30;93;48;26;45;24;71;95;43;60
103;123;13;60;9;395;80;57;120;7;13;22
65;21;220;8;122;35;92;32;7;15;93;24
35;19;36;50;57;45;98;33;17;435;92;138
82;45;33;55;20;61;30;41;45;34;27;22
93;60;79;20;60;112;118;52;37;14;32;39
6;0;20;14;3;47;74;15;24;52;119;25
122;189;4;43;18;52;0;40;33;13;8;2
35;69;11;196;22;32;30;25;110;152;28;100
32;138;4;199;47;136;12;43;185;64;11;31
56;37;84;49;38;38;66;39;17;61;86;49
204;177;104;81;106;52;10;49;59;27;8;19
69;44;72;40;58;28;63;28;6;47;42;18
16;1;139;2;27;63;140;24;20;33;174;32
27;11;21;64;7;47;29;164;20;28;81;12
24;44;21;61;50;17;72;29;74;84;29;225
17;19;14;107;4;48;25;49;27;74;75;11
8;17;33;75;23;12;33;23;43;335;230;60
156;119;68;73;56;32;23;64;15;24;45;18
18;17;44;68;23;21;39;80;16;63;108;17
222;81;67;18;11;164;51;73;55;5;29;10
20;13;21;34;5;53;59;11;80;68;17;47
8;25;11;30;67;18;77;22;75;59;34;169
13;14;101;7;39;8;156;9;12;158;163;108
54;71;41;47;33;192;140;40;61;21;47;24
13;45;2;164;19;32;4;79;157;131;17;67
25;8;77;9;20;28;156;21;11;21;90;33
28;9;70;23;39;15;52;48;2;132;175;13
68;17;294;8;158;33;115;14;6;22;32;45
48;8;259;14;29;9;55;85;1;46;237;25
32;19;7;35;12;103;11;154;29;13;18;10
18;18;48;85;76;7;45;27;7;205;54;86
5;21;3;68;32;82;23;52;146;65;26;107
19;34;80;48;39;27;116;29;60;58;121;81
52;51;12;40;14;188;44;81;300;7;11;93
103;60;223;21;112;31;52;36;23;36;49;22
11;7;1;97;6;45;13;163;28;52;69;18
60;33;7;34;5;291;8;125;63;7;17;3
90;95;11;174;16;16;12;42;44;21;7;7
6;11;15;15;21;145;119;16;60;11;6;54
35;91;77;42;111;27;17;34;68;42;36;28
25;33;67;8;136;25;73;7;13;29;18;61
19;21;55;33;104;18;65;15;18;144;33;130
199;76;108;15;14;37;33;57;29;5;53;9
77;71;4;44;30;283;25;111;120;14;22;28
43;52;59;54;56;43;52;8;132;58;23;91
86;55;11;26;16;132;7;128;64;3;20;8
34;19;35;18;24;67;134;38;21;31;65;50
105;21;226;19;56;38;34;60;14;26;54;14
21;12;7;21;6;25;22;41;10;25;47;10
130;57;30;98;17;92;6;198;14;21;45;1
18;4;46;19;33;17;28;32;15;59;65;39
56;8;146;10;48;75;179;87;10;34;218;37
35;14;59;70;17;8;18;100;10;65;93;11
74;167;11;62;4;144;19;28;222;2;7;8
14;22;23;49;36;46;36;80;93;32;120;49
18;95;14;69;38;37;18;34;58;58;32;19
123;18;156;11;10;214;228;68;45;2;39;26
172;125;130;32;81;79;21;98;58;14;20;11
61;28;125;29;80;27;67;81;32;49;128;59
66;19;8;31;4;110;11;199;54;7;26;7
76;118;38;297;43;19;0;65;81;113;42;9
112;19;85;4;33;132;73;29;38;4;10;43
182;41;281;6;36;91;88;46;8;14;94;2
102;131;9;25;85;70;27;108;19;29;21;13
28;35;98;12;100;16;25;14;13;38;44;23
38;3;16;43;5;160;69;133;59;22;84;25
87;53;76;47;74;28;28;76;21;63;48;23
12;28;14;52;16;38;19;38;101;11;17;56
203;33;38;57;24;46;1;122;25;30;37;6
3;9;14;13;12;23;109;13;49;24;32;142
32;18;63;41;18;5;17;17;8;97;123;12
19;53;24;205;37;9;12;118;32;120;66;23
65;64;17;35;9;65;40;58;88;7;16;29
5;13;3;166;32;25;17;37;72;134;17;110
240;60;88;25;18;113;80;43;98;13;13;76
20;17;79;17;156;55;95;15;53;133;76;134
38;54;34;18;55;82;102;10;115;40;9;173
15;26;77;16;45;11;27;37;17;21;59;24
74;44;44;30;36;20;15;27;7;41;23;6
21;23;4;58;15;128;76;62;105;45;28;86
81;33;17;261;3;95;45;289;51;28;56;13
4;12;63;15;35;6;149;2;25;79;80;150
36;107;18;63;39;34;4;12;97;18;5;9
73;76;91;14;84;13;43;14;20;11;25;11
27;213;14;190;87;8;4;21;82;41;11;36
26;161;95;95;206;17;11;14;78;43;27;13
75;8;125;26;11;49;101;102;10;36;139;36
1;4;80;16;70;19;141;1;29;69;54;92
7;36;6;37;58;7;22;6;75;84;18;87
11;8;75;18;22;39;217;23;18;62;110;76
43;62;19;42;19;24;14;86;6;6;32;11
39;57;35;51;41;25;19;39;76;20;47;36
25;39;54;15;131;7;26;8;9;46;26;90
85;129;61;52;33;71;29;51;49;4;9;12
103;31;6;50;13;296;4;60;116;13;4;13
58;24;123;9;28;40;50;37;16;10;35;29
28;19;21;14;21;25;17;49;18;9;36;21
41;10;51;34;14;34;41;192;11;55;103;30
43;43;13;19;9;85;34;28;46;14;22;16
45;46;57;12;30;60;31;23;68;4;27;15
134;40;108;24;44;11;19;30;21;28;24;64
18;15;115;4;104;10;156;8;12;86;130;100
4;74;4;31;80;42;65;16;205;50;24;246
10;28;2;142;11;46;13;44;93;115;13;39
22;125;11;105;26;21;7;36;106;38;22;17
83;8;176;10;19;21;52;30;7;21;57;27
8;11;34;15;89;5;18;15;30;152;115;44
4;54;42;87;99;38;115;14;142;93;37;184
70;17;111;85;13;22;134;78;4;30;116;13
103;153;37;146;30;55;21;52;116;14;7;21
62;24;88;9;59;92;126;30;33;32;34;48
104;8;9;17;13;92;25;223;5;38;105;3
48;97;14;73;133;17;3;21;31;54;8;29
3;2;18;27;7;22;71;28;25;40;80;41
42;18;12;13;7;142;10;65;81;10;21;27
68;3;179;9;33;124;182;39;10;4;34;19
91;68;90;43;47;45;9;32;43;5;9;13
145;21;194;44;34;30;46;143;11;68;133;29
41;50;95;16;89;10;21;38;13;21;63;30
107;8;137;38;13;56;64;118;7;60;116;27
31;62;63;22;260;10;16;12;31;80;23;81
34;10;58;26;46;51;59;91;7;118;103;44
35;60;16;61;2;40;30;125;48;12;56;10
19;204;22;56;112;17;21;7;39;44;5;32
25;69;11;131;17;119;5;18;233;9;2;28
51;83;116;8;48;20;61;9;41;7;33;26
66;24;33;25;13;121;14;63;40;10;14;6
101;21;41;5;17;171;131;23;27;8;18;42
8;20;55;9;83;14;52;0;14;74;59;50
38;82;34;23;30;23;42;13;29;8;11;17
44;64;54;71;103;13;11;19;96;45;4;108
149;23;44;8;44;42;32;45;7;11;25;26
40;30;134;19;110;24;102;11;21;130;75;125
10;12;27;122;6;16;36;61;23;106;136;12
53;55;38;25;67;74;127;1;75;29;7;130
6;14;18;75;35;9;40;36;11;282;154;44
6;11;49;10;90;7;85;3;10;296;86;102
54;16;127;5;43;11;16;35;3;53;63;8
12;136;10;147;30;60;7;22;267;15;6;27
208;58;60;4;25;160;28;41;81;8;10;18
41;36;17;49;25;59;22;78;22;14;21;9
50;42;27;37;18;38;38;206;19;30;104;21
30;38;61;257;52;74;56;83;32;242;114;16
32;10;173;14;114;5;57;43;1;111;199;49
115;68;325;4;260;23;72;23;6;35;113;37
19;46;57;30;127;14;17;6;16;69;26;45
43;30;53;13;97;25;25;7;28;28;16;58
