q0p0;q0p1;q1p0;q1p1;q1p2;q2p0;q2p1;s[0, 2];s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[1, 2];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[2, 5];s[2, 6];s[3, 5];s[3, 6];s[4, 5];s[4, 6];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15
15;4;43;36;10;3;8;-17;0;-8;-11;-16;-1;-7;-13;-6;-6;-14;-10;-4;-16;-10;-15;-12;-12;-6;-1;19;19;23;26;27;29;38;39
33;6;8;36;18;16;22;-5;-7;-8;-11;-20;-13;-12;-18;-16;-10;-20;-15;-5;-4;-8;-16;-19;-2;-2;2;21;23;25;29;38;40;60;62
25;45;43;17;0;11;30;-11;-4;-1;-11;-14;-7;-8;-20;-4;-19;-11;-1;-6;-15;-2;-4;22;30;32;32;36;39;46;50;55;72;77;91
8;15;28;17;21;15;13;-2;-8;-14;-17;-20;0;-8;-19;-4;-20;-18;-7;-4;-15;-9;-13;-5;-5;-3;2;4;11;14;19;20;29;31;36
18;24;44;48;35;2;42;-2;-6;-15;-10;-9;-11;-19;-3;-10;-4;-12;-5;-15;-20;-18;-13;12;30;30;37;37;40;58;71;73;81;88;90
37;5;3;14;34;48;11;-17;-18;-13;-7;-6;-14;-13;-8;-18;-12;-20;-17;-5;-17;-19;-13;-24;-12;4;11;17;21;31;42;44;50;69;80
12;18;5;33;0;9;40;-4;-8;-5;-8;-1;-20;-20;0;-13;0;-14;-8;-18;-16;-6;-5;-15;0;2;8;9;20;35;41;44;53;55;60
20;20;18;38;0;37;7;-6;-13;-6;-4;-3;-5;-17;-7;-19;-14;-15;-16;-9;-18;-18;-18;-12;0;10;13;16;20;29;31;36;50;50;69
44;11;22;28;18;28;43;-11;-12;-18;-11;-2;-15;-11;-11;-16;-2;-8;-7;-19;-14;-13;-6;17;21;22;48;52;53;55;58;64;79;87;89
4;47;13;23;28;42;36;-6;-6;-6;-6;-19;-1;0;-13;-15;-20;-19;-7;-12;-5;-20;-17;21;26;28;33;42;45;61;67;68;69;81;85
1;27;11;45;22;31;27;-11;-13;-17;-9;-9;-17;-15;-12;-11;-7;-12;-9;-10;-11;-8;-19;5;10;11;20;29;32;38;40;45;49;66;67
14;22;1;4;27;49;37;-9;-20;-18;-16;-18;-14;-16;0;-7;-3;-4;-20;-5;-19;-9;-15;-2;5;23;25;26;27;35;47;47;47;68;82
12;26;12;30;7;2;18;0;-3;-6;-1;-4;-5;-17;-8;-9;-5;-9;-4;-6;-16;-10;-14;4;8;13;16;17;24;26;34;34;36;37;42
38;9;33;17;40;43;8;-8;-13;-14;-11;-16;-11;-9;-14;-14;-17;-13;0;-15;-14;-19;-13;-6;13;20;22;31;43;45;47;55;59;77;82
0;36;1;25;33;42;40;-3;-13;-17;-4;-18;-8;-14;-2;-6;-7;-10;-13;-7;-4;-11;-11;7;26;27;30;43;43;49;55;76;76;89;92
48;19;32;36;16;24;47;-1;-7;-18;-10;-2;-7;-1;-18;-13;-10;-12;-16;-15;-14;-9;-18;19;36;43;50;51;65;73;76;77;81;108;108
14;40;3;7;4;14;43;-10;-20;-2;-10;-10;-7;-8;-13;-9;-6;-19;-19;-15;-12;-8;-13;-10;-8;12;21;22;22;28;29;36;54;55;64
43;21;48;41;7;32;47;-19;-14;0;-17;-9;-11;-7;-2;-13;-4;-9;-15;-2;-18;-9;-14;36;55;56;68;72;74;78;80;83;86;90;95
2;48;14;28;36;27;26;-8;0;-4;-17;-3;-10;-1;-2;-4;-6;-20;-14;-1;-3;0;-16;-2;17;39;41;44;50;55;58;86;92;97;105
47;41;26;18;39;43;5;-1;-5;-17;-16;-1;-9;-13;-8;-11;-2;-2;-13;-2;-4;-16;-9;45;48;60;63;64;66;76;80;85;88;88;97
38;38;25;9;46;47;1;-12;-5;-9;-20;-14;-8;-12;-10;-4;-8;-7;-10;-11;-15;-6;-12;13;14;28;38;50;55;58;67;71;91;96;111
46;31;12;20;27;2;9;-18;-2;-8;-12;-12;-3;-17;-12;-11;-14;-19;-2;-13;-6;-5;-2;11;12;12;23;32;33;35;39;41;50;55;60
43;19;2;32;37;26;48;0;-17;-20;-9;-7;-16;-17;-5;-2;-5;0;-19;-16;-15;-15;-13;29;29;42;59;60;62;62;62;67;81;84;88
43;36;31;29;33;33;2;-1;-13;-9;-14;-19;-5;-5;-8;-2;-19;-15;-2;0;-18;-18;-17;24;25;27;33;43;54;68;74;77;78;78;91
34;33;42;0;11;49;15;-16;-2;-10;-5;-4;-20;-16;0;-12;-16;-8;-7;0;-12;-12;-10;4;31;33;36;47;54;64;67;69;76;84;96
26;46;43;40;36;29;47;-6;-9;-19;-5;-15;-20;-10;-17;-15;-3;-2;-19;-18;-6;-16;-13;51;62;63;63;72;76;81;83;85;94;96;114
3;36;8;10;45;0;41;-17;-3;-6;0;-13;-12;-10;-19;-12;-20;-19;-19;-9;-18;-19;-8;-25;1;1;3;15;20;23;31;34;39;62;75
18;47;48;10;33;40;32;-8;-15;-17;-19;-1;-18;-12;-5;-5;-4;-2;-7;-8;-11;-20;-7;26;33;35;58;62;72;77;82;90;96;98;110
11;15;10;33;7;46;12;-13;-15;-2;-19;-7;-14;-9;-3;-5;-16;-7;-3;-7;-1;-10;-16;-1;4;5;10;28;33;33;34;45;49;50;73
5;8;29;28;32;8;13;-5;-9;-7;-17;-6;-16;-16;-11;-15;-1;-16;-8;-19;-5;-9;-18;-6;-4;-2;4;12;13;19;23;25;26;27;28
42;22;27;25;46;31;8;-5;-16;-14;-9;-9;-18;0;-3;-2;-2;-7;-2;-5;-9;-4;-10;35;41;44;53;61;61;63;68;71;79;90;92
48;35;2;10;28;2;43;-5;-16;-19;-7;-4;-5;-13;-2;-4;-15;-11;-17;-2;-4;-6;-8;19;28;29;35;43;46;53;56;67;77;81;88
10;48;43;40;28;9;1;-4;-2;-8;-2;-19;-4;-9;-6;-15;-14;-20;-3;-11;-9;-7;-2;10;21;28;30;36;44;55;57;57;61;62;71
38;49;42;5;48;15;13;-11;-2;0;-15;-6;-11;-1;-9;0;-12;-20;-5;-10;-8;-8;-4;31;40;46;49;58;71;75;76;78;85;89;95
37;21;48;6;38;5;4;-5;-6;-16;-9;-13;-7;-1;-2;-14;-4;0;-20;-6;-11;-12;-10;11;15;17;27;36;40;42;43;47;51;53;76
7;36;4;35;40;7;46;-17;-7;-5;-7;-7;-1;-20;-9;-3;-14;-10;-12;-6;-6;-12;-12;-16;21;29;30;33;49;59;59;68;69;77;87
40;22;2;39;10;3;26;-11;-18;-19;-13;-4;-5;-10;-12;-17;-7;-18;-8;-1;-12;-15;-1;-13;-9;3;6;30;36;38;45;50;52;58;71
5;2;28;17;28;47;47;-2;-10;-6;-13;-14;-3;-1;-14;-12;-12;-1;-19;-11;-7;-7;-7;35;38;42;43;44;44;45;46;53;54;61;64
32;29;9;27;49;33;42;-17;-3;0;-8;-17;-3;-7;-10;-5;-14;-19;-3;-5;-17;-4;-14;30;44;46;60;60;64;72;76;82;92;92;102
38;23;41;43;33;42;2;-19;-19;-8;-8;-11;-7;-7;-8;-5;-12;-1;-9;-9;-4;-16;-2;36;38;42;45;49;52;69;81;87;87;93;93
2;14;24;8;16;49;30;-14;-3;-2;-10;-7;-14;-9;-13;-9;-17;-5;-6;-15;-14;-1;-18;12;12;16;21;29;31;31;38;46;54;56;59
10;6;31;36;39;28;31;-14;-19;-17;-15;-16;-11;-4;-15;-14;-4;-19;-13;-5;-7;-14;-8;21;21;29;30;31;35;35;39;40;47;49;58
38;5;46;41;11;15;3;-2;-1;-2;-18;-7;-15;-12;-13;-4;-12;-19;0;-11;-2;-8;-7;-13;6;23;27;28;34;36;36;60;64;72;78
35;41;19;8;20;35;7;0;-7;-18;0;-3;-4;-16;-4;-9;-11;-20;-12;-17;-13;-18;-8;16;27;33;40;42;45;46;54;54;62;65;69
42;5;8;21;3;45;28;-18;-11;-12;0;-18;-15;-9;-15;-5;-19;-2;-16;-4;-3;-9;-13;-11;-9;23;24;26;30;36;53;59;69;75;93
24;22;44;38;2;43;29;-14;-9;-14;-8;-4;-5;-12;-12;-9;-5;-15;-4;-7;-6;-8;-18;18;19;38;39;66;72;74;75;75;80;81;81
40;25;13;10;11;21;31;-14;-13;-2;-11;-13;-4;-4;-2;-13;-5;-18;-9;-16;0;-2;-17;23;24;31;31;40;43;48;50;51;55;57;57
34;28;34;35;18;48;27;-1;-11;-16;-8;-15;-2;-18;-12;-19;-2;-5;-15;-3;-1;-2;-13;35;46;61;64;69;69;70;71;74;84;95;102
14;11;14;18;28;16;5;-1;-6;-9;-20;-1;-8;-20;-9;-19;0;-2;0;0;-13;-14;-14;1;6;12;13;15;17;21;21;22;22;23;31
16;4;11;2;42;23;37;-1;-3;-5;-10;-17;-9;-8;-5;-3;-3;-19;-17;-15;-10;-9;-12;3;7;13;20;22;23;25;29;52;57;61;63
2;20;22;6;27;15;44;-13;-11;-5;-11;-9;-20;-15;-14;-8;-16;-8;-18;-16;-17;-14;-18;-15;2;7;14;15;21;22;26;28;32;41;43
12;39;11;37;15;27;17;-9;-15;-10;-19;-7;-13;-16;-11;-14;-12;-9;-7;-9;-1;-12;-14;13;13;13;17;33;34;35;41;43;44;64;64
19;19;7;47;11;12;34;-20;-17;-10;-12;-15;-20;-12;-1;-9;-12;-11;-3;-9;-2;0;-3;-5;-2;20;22;25;32;36;40;48;48;66;74
20;46;11;10;17;48;37;-18;-18;-13;-12;-4;0;-12;-2;-18;-15;-10;-2;-7;-8;-10;-10;37;39;41;44;47;50;58;67;73;77;77;81
39;5;35;21;43;29;11;-10;-18;-19;-20;-12;-15;-2;-20;-6;-3;-7;-17;-10;-13;-13;-11;16;19;25;28;37;38;41;41;46;51;59;66
4;39;9;36;44;48;25;-19;-14;-3;-7;-7;-10;-20;-15;-15;-7;-7;-12;-16;-16;-3;-11;0;28;28;44;51;52;57;64;72;75;83;98
30;38;6;47;47;49;15;-11;-15;-1;-12;-1;-7;-1;0;-18;-3;-9;-16;-5;-20;-8;-14;23;33;53;56;59;76;76;83;94;105;108;110
38;27;14;48;11;24;21;0;-9;-6;-1;-1;-6;-5;-17;-3;-15;-7;-3;-12;-17;-2;-5;22;38;40;49;58;59;64;68;69;79;80;88
36;44;11;10;11;9;35;-5;-18;0;-20;-16;-5;-12;-1;-4;-13;-14;-16;-13;-13;-11;-6;4;17;25;34;34;41;45;48;51;56;60;70
48;36;47;23;11;17;28;-2;-11;-12;0;-13;-18;-15;-5;-18;-13;-6;-13;-16;-10;-17;-10;24;27;47;47;49;52;58;61;65;67;95;104
26;41;34;47;2;42;37;-8;-16;-19;-19;-16;-10;0;-14;-13;-5;-8;-13;-8;0;-8;-3;24;27;50;58;60;67;72;78;84;86;109;120
33;23;49;28;30;44;43;-3;-3;-17;-13;-16;-2;-1;-9;0;-14;-6;-15;-15;-5;-16;-4;61;69;69;72;74;74;79;80;84;91;104;108
45;45;1;0;39;5;36;-17;-13;-6;-6;-4;-17;-11;-20;-17;-8;-4;-19;-19;-7;0;-13;3;12;13;24;38;42;52;55;57;77;79;97
4;1;41;48;13;3;40;-4;-17;-12;-6;-9;-10;-2;-1;-16;-6;-6;-16;-17;-5;-18;-2;-18;-16;13;15;17;32;34;45;50;56;61;76
18;28;20;43;4;11;18;-11;-5;-18;-3;-7;-12;-3;-5;-19;-8;-12;-5;-1;-17;-19;-17;-7;-2;0;16;20;23;33;41;50;59;61;63
21;16;32;27;48;23;47;-13;-10;-13;-12;-10;-1;-1;-1;-13;-19;-1;-7;-5;-16;-11;-9;44;47;50;54;56;56;59;62;68;70;82;84
46;25;20;13;13;40;49;-3;-13;-10;-5;-11;-8;-2;-18;-3;-7;-18;-8;-1;-12;-7;-12;50;50;56;66;71;72;72;75;77;80;80;93
13;35;33;45;49;28;42;-2;-16;-2;-8;-15;-2;-12;-20;-20;-1;-19;-5;-18;0;-3;-9;44;45;55;58;66;69;69;77;78;96;102;109
34;7;12;24;35;1;40;-3;-16;-17;-19;-11;-6;-5;-11;-15;-5;-11;-1;-14;-10;-17;-19;-12;-2;0;10;14;17;47;47;51;61;62;71
32;9;28;44;37;17;6;-7;-9;-19;-2;-15;-15;-7;-3;-20;-4;-9;-16;-1;-3;0;-12;8;10;28;29;33;40;42;45;55;59;65;81
35;11;45;12;10;5;7;-16;-16;-20;-9;-12;-20;-7;-7;-15;-5;-3;-15;-3;-2;-12;-5;-8;3;9;11;15;16;23;23;24;24;44;57
40;20;37;29;12;6;42;-17;-8;-8;-16;0;-8;-19;-15;-13;-17;-17;-6;-13;-10;-12;-10;-2;10;22;25;32;33;38;45;68;76;93;96
37;48;10;21;1;22;35;-2;-7;-19;-11;-4;-7;-6;-10;-4;0;0;-20;-11;-13;-12;-2;18;45;48;51;56;56;66;69;69;70;72;85
40;8;33;14;39;8;27;-10;-9;-4;-16;-17;-11;-7;-16;-10;-6;-3;-17;-9;-20;-17;-8;4;12;16;25;28;34;35;44;50;52;56;77
37;30;25;27;10;46;10;-19;-11;-4;-13;0;0;-5;-15;-10;-1;-1;-12;-16;-17;-12;-5;29;41;44;46;48;49;52;64;70;72;75;90
2;4;7;37;20;47;21;-10;-11;-7;-13;-17;-6;-1;-18;-18;-3;-8;-18;-12;-20;-4;-12;-15;5;7;12;12;25;26;31;38;45;50;57
23;35;48;42;46;36;11;-9;-6;-14;-1;-1;-18;-12;-5;-11;0;-10;-15;-15;-1;-18;-14;51;57;61;68;72;73;75;75;79;80;83;87
3;37;7;11;38;31;10;0;-18;-11;-11;-18;-3;-1;0;-17;-4;-17;-18;-3;-1;-6;-6;-16;-13;13;13;16;29;38;44;52;58;75;83
22;18;44;37;20;26;0;-18;-12;-4;-1;-20;-3;-20;-19;-19;-3;-7;-15;-16;-15;-10;-9;7;9;12;13;16;17;26;41;53;56;59;66
15;40;25;19;10;6;36;-3;-9;-14;-11;-7;-5;-4;-14;-7;-16;-4;-2;-7;-17;0;-19;6;13;21;28;35;37;37;47;55;58;64;78
23;33;48;1;11;7;6;-5;-5;-3;-10;-18;-20;-9;-9;-12;-14;-18;-10;-19;-19;-17;-16;-12;-3;-2;1;3;11;11;13;38;43;44;45
2;6;32;7;19;25;31;-11;-12;-3;-16;-10;-18;-11;-8;-17;-10;-17;-12;-13;-19;-16;-15;-7;-3;-1;4;9;11;11;15;23;24;29;32
31;36;39;21;0;37;35;-6;-14;-10;-1;-8;-5;-9;-6;-5;-6;0;-6;-18;-17;-7;-11;37;48;48;50;55;56;60;62;85;93;100;102
47;9;34;18;47;22;44;-14;-16;-9;-8;-4;-5;-12;-11;-12;-4;-9;-8;-3;-7;-7;-14;22;39;48;48;60;70;71;72;82;92;99;111
29;17;22;38;32;15;17;-14;-3;-14;-19;-6;0;-12;-19;-19;-2;-16;0;-1;-4;-10;-14;16;17;19;31;33;38;44;48;54;54;59;71
13;24;29;24;9;14;34;-13;-2;-5;-1;-16;-17;-2;-7;-2;-8;-4;-3;-14;-4;-11;-13;19;22;27;34;38;39;44;44;44;49;59;68
20;35;31;15;2;47;47;0;-10;-14;-13;-15;-3;-6;-6;-16;-20;-12;-7;-8;-14;-1;-6;34;41;43;51;52;57;61;67;73;76;82;83
22;34;14;38;31;34;24;-18;-7;0;-19;-10;-16;-16;-4;-13;-8;-12;-6;-6;-4;0;-7;21;26;41;42;60;62;63;68;68;70;71;82
39;31;4;49;5;34;19;-19;-19;-6;-13;-5;-8;-17;-6;-14;-6;-6;-2;-10;-13;-3;-14;29;36;38;38;39;41;47;56;63;70;73;80
17;27;14;21;36;30;2;-10;-13;-7;-14;-8;-9;-18;-7;-20;-11;-5;-3;-9;0;-5;-4;12;19;20;21;31;32;32;36;37;43;57;61
40;37;6;37;19;8;5;-5;-15;-13;-15;-19;-13;-20;-8;-8;-7;-9;-19;-18;-14;-5;-3;8;9;21;25;29;34;34;36;37;38;43;43
0;12;27;15;39;1;24;-13;-1;-15;-3;-6;-7;-10;-8;-17;-4;-19;-18;-15;-10;-7;-13;-14;-7;-3;-3;14;15;20;22;27;29;34;50
30;27;49;26;1;18;47;-6;-18;-15;-4;-11;-14;-14;-8;-19;-14;0;-18;-16;-9;-9;-14;10;21;22;36;38;39;61;63;65;77;87;91
11;30;38;47;14;14;30;-6;-10;-8;-7;-17;-14;-4;-9;-15;-13;-14;-3;0;-4;-13;-19;11;11;21;33;36;39;53;55;57;68;72;86
17;3;35;36;17;0;9;-6;-3;-5;-11;-15;-5;-19;-5;-10;-9;-7;-18;-13;-11;-13;-12;-8;-3;3;5;9;11;15;16;22;26;28;33
33;19;10;45;11;7;32;-16;-11;-5;-17;-15;-20;-18;-12;-18;-11;-14;-16;-15;-1;-5;-2;-16;2;3;14;20;24;28;37;42;54;66;83
11;19;29;18;43;9;7;-18;-4;-2;-20;-1;-11;-3;-2;0;-3;-17;-5;-14;-13;-12;-5;-6;0;18;23;25;29;29;29;36;53;57;59
13;29;12;28;46;19;47;-5;-13;-8;-9;-7;-14;-10;-19;-10;-6;-12;-16;0;-8;-11;-14;18;24;38;44;50;52;54;56;60;77;80;83
8;23;33;48;5;2;14;-10;-8;-3;-13;-12;-2;-20;-10;-7;-5;-16;-3;-2;-5;-13;-11;-14;0;1;4;16;30;33;35;44;45;55;60
11;47;30;47;36;18;42;-9;-17;-20;-11;-1;-13;-7;-2;-8;-14;-16;-5;-7;-6;-7;-8;23;27;41;58;60;68;76;84;87;90;101;109
29;36;11;11;39;47;6;-15;-3;-8;-4;-17;-20;-2;-2;-19;-12;-17;-4;-1;-16;-14;-4;10;10;17;23;38;45;51;63;72;79;87;89
22;41;13;13;16;36;26;-20;-12;-6;-17;-4;-9;-17;0;-10;0;-4;-8;-10;-8;-19;-4;29;30;32;32;37;50;53;55;63;64;67;79
14;26;47;29;41;38;29;-11;-2;-13;-9;-5;-4;-11;-20;-16;-9;0;-7;-9;-7;-11;-1;57;57;58;58;60;61;65;66;67;79;82;91
39;41;27;31;36;48;32;-15;-1;-5;-3;-3;-14;-8;-16;-18;-16;-10;-5;-2;-18;-16;-6;62;65;71;74;75;75;80;86;92;93;99;112
46;34;34;14;25;31;3;-8;-5;-2;-5;-12;-5;-18;-11;-4;-4;-16;-19;-19;-1;-15;-16;28;31;38;43;44;44;45;60;62;74;80;82
41;44;29;22;22;26;31;-15;-8;-8;-18;-4;-19;-3;-11;-1;-9;-15;-19;-16;-15;-17;-16;46;47;48;57;61;63;63;64;66;67;70;72
38;8;42;43;21;4;18;-19;-2;-4;-2;-1;-4;-19;-9;-10;-16;-6;-7;-13;-7;-12;-5;2;13;17;27;34;41;45;57;67;68;71;89
15;36;39;40;37;48;40;-2;-11;-18;-15;-1;-12;-13;-8;-8;-7;-5;-7;-12;-5;-4;-11;62;63;65;78;80;84;87;89;91;91;98;101
11;7;10;49;42;9;13;-13;-12;0;-10;0;-11;-2;-13;-4;-12;-13;-2;-6;-19;-13;-12;-6;-2;5;19;25;28;36;39;41;42;53;54
15;6;21;48;46;24;15;-11;-9;-2;-1;-5;-9;-9;-1;0;-3;-9;-15;-20;-17;-14;-8;15;20;33;39;40;47;49;55;57;61;61;68
16;40;14;2;2;17;15;-14;-4;-6;-18;-1;-5;-4;-14;-15;-8;-19;0;-4;-16;-11;-3;-4;0;9;12;19;23;29;30;32;32;36;56
31;33;9;5;27;17;47;-14;-3;-15;-3;0;-18;-7;-3;-3;-15;-13;-8;-14;-14;-5;-1;25;27;31;33;48;49;52;65;66;66;88;89
12;7;26;31;43;40;41;-20;-10;-8;-1;-1;-20;-9;-2;0;-5;-11;-13;-7;-1;-7;-10;36;42;45;46;62;64;65;72;74;77;79;81
35;42;18;23;10;11;44;-17;-8;-17;-16;-1;-13;-13;-12;-5;-3;-12;-11;-2;-15;-9;-1;14;19;37;41;43;56;68;70;77;78;78;80
22;32;21;21;18;10;31;-4;-6;-4;-13;0;-18;-18;-9;-20;-19;0;-18;-1;-15;-15;-18;16;18;24;25;29;32;33;35;36;49;52;53
25;37;36;13;27;26;1;-9;-3;-9;-3;0;-2;-10;-10;-18;-9;-17;-9;-5;-16;-3;-19;16;20;25;27;43;44;53;54;58;59;62;63
1;19;39;19;47;29;25;-17;-18;-16;-5;-16;-11;0;-17;-8;-3;-1;-1;-3;-12;-19;-17;-1;23;24;31;37;46;48;51;54;56;67;68
8;20;39;36;38;19;34;-9;-11;-3;-5;-15;-10;-16;-5;-5;-15;-7;-17;-6;-16;-3;-6;36;40;41;43;45;48;51;54;56;56;64;66
27;47;12;24;35;34;0;-3;-8;-10;-15;-1;-13;-3;-8;-20;-11;-14;-18;-5;-10;-6;-20;17;17;31;32;41;43;46;47;57;65;77;82
48;27;36;48;5;34;46;-13;-17;-6;-17;-15;-13;-10;-17;-15;-20;-16;-1;-16;-15;-18;-15;16;26;46;53;63;68;72;75;76;80;95;101
13;43;0;41;26;16;28;-9;-8;-17;-13;0;-6;-17;0;-11;-19;-8;0;-15;-12;-10;-13;-1;15;32;34;34;37;46;57;62;64;64;65
18;22;0;38;41;35;30;-8;-9;-4;-11;-4;-2;-16;-5;-18;-1;-14;-11;-14;-9;-2;-18;20;23;25;38;47;57;63;64;64;69;73;77
30;35;37;39;40;43;27;-13;-11;-14;-17;-3;-14;-14;-5;-15;-7;-10;-4;-3;-8;0;-9;70;71;72;74;74;74;76;81;81;82;85;98
23;35;11;29;35;8;7;-3;-20;-8;0;-16;-13;-12;-1;-13;-10;-2;-13;-6;-5;-18;-18;9;17;18;23;26;34;37;40;41;44;46;48
15;9;13;21;49;31;30;-4;-14;-13;-20;-6;-19;-10;0;-6;0;-15;-15;-15;-14;-18;0;13;18;18;20;30;32;33;36;44;65;75;88
26;22;31;3;35;19;33;-13;-19;-11;-9;-10;0;-5;-4;-13;-10;-2;-17;-13;-17;-16;-19;7;13;16;26;43;44;50;52;54;57;57;59
10;33;47;19;26;15;44;-8;-14;-1;-12;-10;-3;-19;-11;-11;-7;-15;-20;-2;0;-17;-13;16;21;35;35;37;49;56;63;66;70;72;94
16;24;35;14;38;39;26;-7;-9;-17;-7;0;-2;0;-3;-14;-7;-7;0;0;-16;-17;-4;31;41;52;53;59;63;67;69;70;74;75;76
44;9;12;34;10;49;46;-11;-14;-11;-19;-17;-7;-20;-20;0;-2;-9;-3;-4;-4;-10;-5;38;38;54;55;63;63;66;67;68;71;89;90
40;14;49;41;39;12;43;-10;-2;0;-12;-3;-4;-4;-12;-20;-8;-7;-15;0;0;-4;-15;29;43;44;61;72;75;79;79;86;104;104;119
0;15;43;22;36;38;21;-19;-4;-10;-17;-4;-12;-7;-5;-5;-8;-1;0;-20;-12;-2;-11;19;23;31;32;41;43;44;45;48;59;77;78
33;22;8;18;3;49;46;-8;-11;-9;-20;-1;-10;0;-5;-6;-17;-12;-5;-17;-6;-20;-3;36;43;44;46;50;51;52;63;66;69;73;79
15;11;23;15;11;4;18;-13;-2;-7;-8;-10;-4;-16;-2;-7;-5;-2;-11;-16;-4;-3;-7;-9;8;12;14;19;19;20;22;25;26;32;32
33;48;14;43;13;20;25;-4;-1;-14;-5;-4;-20;-11;-9;-9;-10;-2;0;-9;-3;-11;-17;36;36;50;51;52;56;57;64;81;82;92;93
15;39;15;21;9;9;40;-7;-6;-6;-3;-19;-1;-4;-2;-15;-20;-14;-7;-7;-1;-15;-15;9;15;24;25;29;33;37;43;50;51;66;75
5;2;34;0;5;28;27;-2;-7;0;-20;-9;-8;-10;0;-3;-8;-7;-11;-5;-14;-9;-5;-3;1;2;9;12;21;23;23;36;38;44;46
1;20;30;0;6;38;2;-11;-9;0;-19;-3;-18;-17;-13;-16;-3;-17;-6;-18;-7;-1;-13;-16;-7;-7;-5;-1;7;13;22;25;25;34;37
11;49;35;28;14;47;21;-9;-5;-6;-12;-18;-17;-8;-10;-14;-15;-12;-5;-8;-7;-7;-18;4;30;35;41;47;60;61;68;68;79;88;94
16;0;46;42;9;2;43;-13;-6;-9;0;-16;-20;-19;-1;-10;0;-11;-11;-1;-19;-4;-20;-4;7;14;14;23;31;40;47;53;58;60;65
37;43;46;12;36;35;13;-1;-6;-9;-1;-6;-4;-19;-17;-7;-1;-17;0;-17;-14;-19;-2;34;36;47;60;69;71;72;79;89;96;97;99
15;33;31;8;18;32;26;-17;-4;-8;-20;-15;-15;-18;-7;-12;-11;-13;-14;-8;-18;-4;-10;12;20;23;26;26;28;33;35;49;50;56;60
23;19;45;41;43;13;45;-12;-1;-17;-1;-14;-15;-16;-5;-7;-5;0;-12;-9;-7;-15;-19;41;46;48;55;61;66;68;75;77;77;78;87
31;35;21;47;32;24;20;-17;-3;-11;-8;-5;-5;-20;-12;-2;-10;-8;0;-11;-7;-4;-1;43;50;61;64;64;65;65;66;73;73;80;83
8;0;19;20;32;6;26;-13;-4;-4;-5;-9;-20;-14;-18;-16;-11;-18;0;-13;-11;-1;0;-29;-17;-3;3;10;12;14;29;30;31;36;53
20;15;14;6;40;20;2;-5;-2;-14;-9;-9;0;-1;-18;-2;-9;-1;-19;-11;-1;-18;0;3;3;12;16;24;27;30;37;39;39;39;46
43;15;40;17;22;3;12;-11;-4;-19;-8;-10;-18;-6;-3;-9;-8;-2;-16;-12;-5;-8;0;8;20;25;25;29;33;38;39;48;53;58;65
37;44;14;29;19;41;17;-8;-2;-10;-19;-12;-5;-5;-19;-9;-14;-15;-11;-4;-3;-17;0;37;45;47;50;51;51;59;66;68;70;82;96
30;40;30;5;46;44;22;-15;-3;-6;-1;-3;-5;-9;-12;-7;-10;0;-17;0;-15;0;-11;33;36;47;60;73;75;75;78;88;102;111;113
25;7;41;36;38;24;22;-9;-2;-8;-5;0;-1;-1;-1;-12;-19;-15;-15;-19;-6;-10;-2;35;35;39;44;45;46;59;61;64;64;75;75
35;13;17;22;37;9;21;0;-12;-20;-19;-15;-4;-16;-19;-6;-15;-3;0;-9;-5;-2;0;13;20;26;26;32;32;37;39;40;46;58;58
13;27;8;2;0;11;21;-6;-15;-3;-4;-6;-2;-14;-13;-16;-17;-17;-15;-9;-8;-4;-10;-2;1;5;5;7;8;11;11;13;15;15;22
26;43;25;30;0;20;28;-20;-6;-17;-14;-17;-9;-14;-12;-8;-16;-14;-6;-1;-14;-6;-20;0;9;23;23;36;37;47;55;57;57;65;70
26;49;48;22;15;27;43;-19;-9;-20;-11;-15;-14;-2;-17;-14;-19;-4;-12;-18;-4;-1;-17;32;36;37;54;59;63;64;67;71;89;92;95
23;41;38;40;34;32;14;-1;-3;-4;-13;-17;-13;0;0;-9;-8;-14;-1;-14;-7;0;-10;40;50;56;65;65;71;71;72;75;80;90;98
29;16;41;37;15;11;9;-9;-19;-15;0;-14;-18;-13;-19;-18;-20;-5;-6;0;-15;-9;-16;-15;-4;8;14;22;27;27;31;33;50;58;67
18;8;41;44;1;13;17;-19;-12;-13;-16;-15;-11;-4;-12;0;-10;-3;-8;-9;-17;-5;-3;-2;1;5;5;34;34;35;37;38;38;48;52
36;22;24;34;37;0;44;-20;-1;-18;-17;-1;0;-13;-15;-1;-13;-14;-6;-16;-1;-3;-17;9;26;31;35;36;40;58;71;73;77;81;111
43;45;1;28;29;18;15;0;0;-9;-15;-10;-4;-18;-20;-19;-13;-1;-3;-18;-16;-20;-17;33;36;39;40;41;41;46;46;46;51;56;60
4;44;15;48;43;31;1;-3;-12;-5;-6;-4;-2;-9;-11;-3;-4;-8;-9;-20;-10;-7;-1;4;27;33;38;45;45;60;70;72;77;91;97
