5;7;1;1;1;9;0;1;12;0;216;2;16;8;7;102;0;0;34;3;14;9;6;1;1;4;17;51;2;5;3;0;4;2;23;0;59;0;154;106;7;5;1;2;28
9;0;4;2;0;31;0;0;9;3;102;0;14;0;5;169;0;7;19;0;1;21;9;5;2;35;7;133;6;1;2;3;37;2;21;11;146;2;110;56;38;17;0;16;20
6;1;3;3;0;4;2;0;2;2;73;1;18;0;0;87;1;2;18;0;1;5;0;2;7;7;6;22;7;0;3;10;2;1;13;2;32;0;36;25;0;0;0;0;9
13;2;5;2;0;16;0;0;5;0;102;0;5;1;5;170;1;3;3;0;4;59;3;0;25;8;5;73;4;2;4;6;14;3;6;0;123;8;126;31;23;12;1;12;15
12;1;2;11;0;24;0;1;4;0;48;2;2;0;4;116;0;0;2;1;1;40;7;16;0;23;15;59;0;0;7;0;16;14;20;21;57;1;85;39;52;48;11;47;14
6;0;1;3;0;2;0;0;13;1;67;0;2;2;0;15;0;0;5;0;0;2;5;7;0;0;0;28;0;1;4;2;0;0;0;3;12;0;41;96;1;8;0;2;1
9;1;0;0;3;0;0;0;35;0;31;0;33;6;1;30;0;2;7;0;0;6;2;2;2;6;21;137;1;3;3;4;0;2;0;2;76;0;54;94;15;5;0;10;10
18;7;3;0;3;9;1;3;22;1;31;1;5;9;2;43;4;4;15;1;15;20;12;0;10;6;31;50;9;28;5;6;46;3;16;3;65;3;98;58;8;18;0;47;19
10;2;2;0;0;4;0;0;6;0;55;0;14;2;1;64;0;1;19;0;2;0;1;1;1;6;1;51;4;1;1;2;0;0;5;2;21;1;13;37;0;0;0;0;4
4;2;0;3;0;8;0;0;0;0;65;1;2;2;3;100;0;0;1;0;1;1;5;2;0;15;0;66;0;1;1;2;9;4;0;8;48;0;48;38;4;3;0;2;0
9;2;9;1;2;0;1;0;28;0;42;0;43;9;4;92;1;17;20;0;4;5;0;1;5;12;9;180;19;2;2;6;0;2;3;8;84;0;44;78;17;15;0;2;1
14;4;8;0;0;10;0;1;14;0;42;0;9;4;4;73;0;18;10;1;2;6;13;0;4;5;4;162;7;4;5;2;6;3;8;3;47;0;23;86;7;13;0;2;3
5;4;2;8;0;2;0;1;2;0;39;1;24;0;9;186;0;1;5;0;0;9;0;3;2;14;6;93;3;2;4;1;1;9;2;5;189;0;32;11;31;1;0;6;3
4;1;0;0;0;1;0;0;0;0;65;0;2;2;1;17;0;2;0;0;1;5;0;0;1;0;0;5;2;1;0;6;1;0;9;0;20;0;38;17;4;0;0;1;4
2;3;2;2;0;2;0;1;0;0;122;0;4;0;0;56;0;1;2;0;0;9;4;1;1;2;2;31;0;0;3;1;0;0;10;1;28;0;41;51;5;4;0;3;9
0;0;3;1;0;2;0;0;4;0;31;0;9;0;2;54;0;3;10;0;0;2;34;0;0;39;2;192;5;1;1;3;11;0;16;0;44;1;25;87;9;11;0;1;13
7;1;1;0;0;22;0;0;3;0;134;0;1;0;3;42;0;0;2;0;3;6;16;0;2;9;15;22;0;1;1;0;40;3;13;1;47;0;137;47;0;1;0;4;1
10;5;7;4;1;3;3;0;0;0;23;0;22;2;6;79;0;5;4;1;4;10;1;0;7;13;7;33;4;7;1;0;1;0;2;3;94;0;55;9;21;1;0;8;5
6;1;0;1;0;6;0;0;20;0;91;0;15;6;2;98;0;1;13;1;3;1;40;1;0;4;8;184;3;1;1;6;10;2;5;1;102;0;75;194;7;5;1;1;4
52;3;2;4;1;17;0;1;1;0;46;0;30;0;4;98;0;0;12;0;4;48;1;1;0;1;17;19;0;2;1;0;5;4;4;3;78;0;22;11;13;2;0;12;3
4;6;8;4;0;56;1;1;6;1;174;1;1;4;3;57;0;1;5;1;3;18;34;2;5;11;2;38;2;1;1;1;22;1;40;1;46;0;99;77;5;8;1;11;15
7;2;3;6;0;7;1;0;6;0;15;2;16;0;3;146;2;8;1;0;3;4;8;7;5;16;2;67;11;1;7;4;6;5;4;17;77;1;22;28;46;5;0;4;5
11;0;0;1;0;16;1;0;30;0;64;1;44;0;1;69;0;3;35;0;1;7;17;5;1;25;9;104;5;1;5;1;9;1;33;3;63;0;38;100;28;18;0;8;7
0;5;0;1;0;6;0;6;9;1;45;0;7;17;10;50;0;2;7;2;12;5;36;4;1;22;3;108;1;5;0;4;3;0;23;0;40;0;76;156;16;40;1;4;15
2;1;10;0;0;7;0;0;3;0;54;1;2;0;0;72;0;5;7;0;2;6;2;2;6;5;6;56;2;0;0;2;2;1;1;0;49;0;96;68;4;1;0;4;3
18;14;0;0;0;41;0;0;10;0;128;0;5;3;3;90;0;0;9;0;5;8;2;0;1;4;19;38;0;21;0;0;52;7;6;0;107;1;126;32;8;0;0;18;7
7;1;0;2;0;2;1;0;23;1;27;1;19;0;2;16;0;1;13;3;1;31;15;0;2;6;84;51;1;0;0;2;33;1;1;0;77;1;76;27;13;39;0;35;8
3;0;0;1;0;1;0;1;14;0;46;0;1;0;1;15;0;2;6;0;2;0;4;2;1;6;5;90;1;0;0;4;1;4;9;5;42;0;126;177;5;1;0;1;4
1;2;2;6;0;2;0;0;5;0;19;0;4;1;10;103;0;2;0;1;1;6;3;2;0;7;0;161;2;1;2;0;1;5;0;11;107;0;18;26;1;8;0;1;2
2;1;0;3;0;7;0;0;11;0;33;0;2;1;0;44;0;2;2;0;1;3;14;4;0;15;3;93;1;1;1;0;12;5;2;6;70;0;35;46;7;7;1;3;2
13;14;5;11;5;8;2;2;8;3;91;4;65;22;23;57;0;1;41;4;24;22;2;22;4;14;6;98;2;20;24;2;3;14;3;16;123;2;50;91;69;14;2;21;20
0;7;0;2;1;9;0;2;0;0;27;0;10;10;15;88;0;0;1;1;5;5;24;1;0;77;1;142;4;12;3;0;52;1;21;7;204;1;48;49;38;0;0;13;7
9;1;0;0;0;0;0;0;59;1;85;1;7;0;0;34;0;1;25;0;0;2;6;8;0;5;4;53;0;1;4;1;1;2;16;2;16;0;65;182;4;3;1;2;6
8;10;5;15;2;9;1;1;3;2;266;2;2;8;1;72;0;2;11;0;1;12;5;5;5;2;3;54;1;4;0;4;2;5;6;2;61;0;157;82;5;5;1;3;19
20;1;4;1;0;9;0;0;17;0;154;0;4;1;2;31;0;8;3;0;1;14;14;1;4;3;16;30;0;0;4;11;7;4;4;0;32;0;41;72;9;7;0;6;9
21;0;0;14;0;10;0;0;9;4;89;3;6;0;0;50;1;0;6;0;0;1;14;3;1;3;25;39;3;0;4;1;10;15;0;2;48;0;53;54;2;2;1;5;6
9;2;13;12;2;8;6;1;2;1;110;13;7;1;3;61;3;10;32;1;5;9;10;20;18;16;6;58;33;3;16;23;13;19;39;11;60;2;128;135;10;9;2;12;27
23;1;14;3;0;64;1;2;9;0;55;2;14;0;6;102;4;11;5;0;1;9;20;0;12;28;10;65;18;3;2;11;87;2;17;2;120;2;67;37;16;1;1;12;10
0;0;0;3;0;2;0;0;0;0;57;1;1;1;0;9;0;0;13;0;8;1;3;0;0;3;1;28;1;0;3;0;4;8;3;2;44;0;145;78;2;10;0;5;9
2;3;0;2;0;2;0;2;0;0;37;1;9;1;8;34;0;0;5;0;9;2;8;0;0;15;5;35;2;5;5;0;3;3;28;0;57;0;65;55;15;1;0;16;34
3;2;0;0;0;10;1;0;11;0;36;0;14;1;3;42;0;1;12;0;1;8;14;4;3;4;3;109;5;1;1;1;3;3;10;5;126;1;53;69;18;11;1;4;14
2;0;1;0;0;2;0;1;28;0;19;0;3;1;2;16;2;3;4;1;3;6;30;8;2;4;6;105;2;0;0;1;15;0;7;1;49;2;20;65;11;37;0;15;8
31;32;1;1;4;42;2;4;15;0;197;0;22;15;11;191;3;1;33;4;11;31;9;3;0;12;19;145;3;18;3;3;11;1;17;3;122;4;81;107;33;40;0;38;30
5;1;1;2;0;4;0;0;0;0;47;1;1;0;0;116;0;0;0;0;1;9;4;2;1;17;1;25;0;1;2;1;6;0;4;2;48;0;28;7;6;1;0;2;1
14;4;2;7;0;10;0;2;2;1;109;0;3;1;3;41;0;1;11;2;4;21;1;1;4;0;40;19;0;7;3;2;19;3;7;1;69;0;135;40;15;10;3;42;37
1;0;1;0;0;0;0;0;4;0;16;0;2;0;2;53;0;0;1;0;0;4;2;3;2;0;5;161;0;0;0;0;3;0;2;5;122;0;82;54;6;43;0;27;3
7;1;4;17;0;28;0;0;4;4;114;1;19;2;3;119;1;0;6;1;3;17;13;9;7;10;3;50;2;0;5;0;13;10;10;5;88;1;64;36;20;14;2;7;10
2;1;1;0;0;4;0;0;0;0;33;0;2;3;2;67;0;6;1;1;2;0;1;0;3;0;0;80;7;0;0;3;1;0;3;1;31;0;33;32;2;4;0;3;7
4;0;2;1;0;6;0;0;6;4;9;1;12;0;1;74;4;0;3;0;0;2;7;3;1;14;11;34;3;0;1;0;6;0;8;1;26;0;12;17;6;2;0;1;2
5;3;1;1;0;1;0;0;21;1;16;0;27;9;2;73;0;0;1;0;1;1;3;1;0;9;6;331;0;3;0;0;1;0;0;1;110;0;17;75;18;12;0;0;1
1;1;1;2;0;10;0;0;0;0;46;0;1;0;1;26;0;0;5;0;3;1;5;1;2;21;2;8;1;1;9;3;6;1;19;1;10;0;37;61;12;2;0;2;16
15;2;3;2;0;15;1;0;4;0;246;0;3;0;1;40;0;3;10;0;0;23;3;0;1;7;15;24;4;0;2;5;7;1;7;1;36;0;119;132;7;13;0;18;8
27;1;6;1;0;11;1;0;92;1;75;0;8;2;3;61;0;4;24;0;1;12;24;0;3;0;20;127;0;1;1;0;4;2;6;0;53;3;81;186;9;28;0;22;20
11;3;2;0;1;9;0;0;8;0;61;0;11;0;3;72;0;1;3;0;6;8;3;2;1;7;1;55;2;2;0;2;1;0;2;2;37;0;29;25;9;0;0;0;0
0;1;1;4;0;10;0;0;6;0;24;4;3;0;0;59;0;6;0;0;0;1;7;7;1;2;2;74;5;0;2;0;4;6;4;9;68;0;21;22;0;3;0;2;2
0;0;1;1;0;0;2;0;0;0;46;0;5;1;0;15;1;0;6;1;0;3;3;5;2;3;0;111;1;0;0;0;1;1;21;2;40;1;48;116;5;6;0;4;15
4;5;0;2;0;5;1;1;5;0;282;0;2;6;5;81;0;2;7;0;4;51;3;0;4;2;13;48;11;2;1;4;9;0;10;6;71;0;160;93;10;31;0;43;58
5;16;6;33;1;6;1;0;4;0;76;0;4;13;9;120;0;1;2;0;5;9;0;21;2;0;10;67;0;25;13;0;6;32;1;7;143;0;89;54;1;4;1;20;0
75;0;1;4;8;18;0;1;33;2;138;0;48;0;1;84;1;2;59;2;2;75;10;4;1;12;12;67;3;0;1;4;0;1;18;1;53;0;64;145;38;48;6;17;53
1;0;0;1;0;6;0;0;5;0;40;0;11;0;0;77;0;3;0;0;1;1;3;0;1;5;0;62;0;0;0;0;0;0;0;6;24;0;22;65;14;0;0;1;2
9;3;1;3;1;5;0;0;4;0;21;0;7;0;0;55;0;0;3;0;0;0;1;2;1;1;10;36;0;5;1;1;8;2;2;3;59;0;12;5;4;0;0;0;0
25;0;7;1;0;2;0;0;9;0;130;0;17;0;4;183;0;0;10;1;5;3;2;0;0;6;13;87;0;1;3;0;4;1;11;1;102;1;88;84;26;4;0;12;4
0;0;1;2;0;13;0;1;1;0;35;0;6;0;1;45;0;2;0;0;0;0;8;2;3;31;1;33;1;0;1;0;35;1;15;4;144;0;145;41;5;1;2;12;3
1;0;0;0;0;2;0;0;7;0;36;0;9;1;1;14;0;2;11;1;0;4;14;1;1;6;1;72;1;0;1;2;1;0;15;0;11;0;20;85;3;4;0;5;14
51;2;1;1;1;27;1;0;12;0;147;0;26;0;0;148;3;0;20;3;0;154;4;2;3;10;15;66;1;0;2;1;12;0;17;2;62;3;81;74;65;64;1;92;79
3;0;10;8;0;29;0;1;14;0;51;5;1;1;1;40;1;8;4;0;1;34;40;5;6;21;5;41;3;3;4;5;34;9;19;3;33;2;41;41;3;20;0;26;10
28;13;1;0;0;1;0;0;6;0;146;0;8;6;6;152;0;0;2;1;3;52;3;1;0;6;5;47;0;2;1;3;8;1;7;3;81;0;52;35;10;25;2;11;8
2;0;0;2;1;2;0;1;2;0;58;0;4;0;0;11;0;2;12;0;0;10;3;0;1;2;15;20;4;0;0;0;16;1;12;0;70;0;193;54;24;6;0;47;65
1;0;1;0;1;0;0;0;3;0;16;0;0;0;0;25;0;0;2;0;0;0;7;2;0;4;3;55;0;1;3;0;14;0;12;2;44;0;41;45;1;1;0;1;2
2;0;0;0;0;0;0;0;1;0;10;0;3;1;2;10;0;0;3;1;0;1;0;0;0;1;2;29;0;2;0;0;0;1;1;0;29;0;20;21;4;1;0;3;4
8;6;3;1;0;12;0;2;7;0;115;4;4;19;21;138;1;4;4;11;8;18;1;0;2;19;31;104;5;30;0;2;19;2;3;3;178;0;160;65;51;13;2;42;23
4;4;1;1;0;8;1;0;6;0;21;2;0;5;2;28;1;19;1;2;1;1;15;8;8;2;9;69;1;6;0;2;37;10;4;2;84;0;80;73;5;7;0;18;5
9;1;0;5;0;11;0;0;1;0;107;1;1;3;0;87;0;2;2;0;0;1;5;4;1;2;0;83;5;3;2;5;2;4;7;3;43;0;56;108;0;0;0;0;3
6;0;3;1;0;2;1;0;1;0;43;1;30;0;0;248;1;1;7;0;1;0;0;2;2;52;18;154;2;0;2;1;4;2;7;11;352;0;97;17;40;1;1;4;4
3;0;1;0;0;2;0;0;11;0;33;0;16;0;7;116;0;1;2;0;2;8;6;0;0;8;9;100;0;0;0;1;2;0;2;0;85;0;37;46;16;7;0;11;6
15;0;20;1;1;32;3;0;14;0;111;0;1;4;0;49;6;14;8;1;1;4;37;1;11;34;8;137;18;2;3;8;24;2;44;4;83;2;79;147;8;8;0;5;13
2;4;0;5;0;9;0;1;3;0;68;0;0;8;6;39;0;0;0;0;4;4;17;1;0;8;0;72;1;1;1;0;8;0;10;0;17;0;32;112;0;13;0;0;2
6;4;1;11;0;16;0;6;14;4;30;2;9;5;3;40;0;2;8;0;4;6;39;5;0;29;19;41;3;3;4;2;40;13;15;10;46;0;55;35;2;23;4;25;7
5;2;3;3;0;3;0;0;4;0;110;0;3;1;0;22;0;3;11;0;1;0;0;0;3;0;2;13;2;1;1;5;1;2;0;0;11;2;54;100;3;2;0;0;2
1;0;1;0;0;0;0;1;0;1;66;0;9;1;3;29;1;1;1;1;2;9;5;1;1;10;2;33;1;2;1;1;3;0;4;3;78;0;111;40;26;0;1;28;14
21;6;1;7;6;1;0;1;17;2;60;5;30;5;5;54;0;0;29;1;6;21;2;5;5;13;40;56;6;11;9;2;9;9;11;4;123;2;112;59;47;18;1;45;26
44;4;1;2;0;15;0;0;71;3;171;2;15;0;1;117;0;9;10;0;3;77;8;0;0;8;24;92;1;2;0;0;9;0;3;1;72;1;65;97;15;10;0;29;5
6;2;0;7;1;1;1;0;1;0;103;2;6;1;6;45;0;1;9;8;5;22;1;4;0;9;2;34;5;5;16;1;2;10;6;9;51;2;53;38;42;12;8;7;68
13;1;0;0;0;7;1;0;3;0;20;0;7;0;0;70;0;0;3;0;0;11;4;0;0;5;26;16;3;2;0;1;16;0;2;2;86;0;63;8;16;2;0;15;4
7;3;2;0;3;6;0;0;18;0;41;0;0;2;0;11;1;3;5;0;6;8;2;0;0;0;4;12;1;1;1;1;2;0;1;0;7;0;27;40;2;13;0;4;3
4;9;2;0;0;22;1;0;2;0;31;0;4;5;2;66;2;0;1;0;0;6;6;0;0;23;3;114;1;8;1;1;27;0;11;2;103;1;32;55;6;3;0;8;1
2;7;2;0;0;4;0;1;30;1;23;0;2;6;4;16;0;13;2;1;4;4;43;1;5;2;6;80;5;5;1;4;17;0;6;0;33;3;40;75;11;89;1;17;18
5;2;1;0;1;5;0;0;26;0;19;0;25;6;2;41;0;0;24;0;2;13;15;5;0;2;9;125;1;1;1;0;1;4;9;2;34;1;29;50;27;29;0;11;21
0;0;1;1;0;0;0;0;1;0;47;0;6;0;0;9;0;1;4;0;1;1;3;0;3;6;5;16;3;0;3;3;12;0;32;0;41;1;178;40;13;6;0;9;31
9;2;1;0;0;6;0;0;28;0;26;0;6;4;4;38;1;5;5;0;3;18;16;0;2;7;56;68;2;4;1;1;49;0;3;2;132;0;116;41;19;26;0;44;11
15;0;6;0;0;1;0;0;4;1;61;0;6;1;3;31;0;7;11;0;2;12;0;0;5;1;40;7;3;4;1;4;3;0;3;0;34;0;57;26;5;3;1;11;9
1;1;7;1;1;4;0;0;0;0;123;0;1;1;0;39;0;2;7;0;0;1;1;1;7;1;3;14;2;2;2;4;3;3;0;0;44;0;73;55;2;0;0;1;4
2;2;1;1;1;19;1;1;0;0;135;0;10;2;6;50;0;2;23;1;17;9;6;0;1;37;4;17;5;2;3;6;9;0;89;3;40;0;152;148;6;0;0;4;38
23;18;4;5;1;27;0;4;5;3;71;0;26;7;10;110;0;2;11;3;10;26;37;0;3;18;36;77;3;13;2;4;78;0;14;2;160;0;96;80;23;19;0;26;17
11;2;1;0;1;3;4;1;8;3;88;0;18;0;0;62;0;1;28;0;3;1;3;0;2;14;6;57;2;2;0;3;0;1;6;0;54;0;54;42;7;0;0;0;7
2;5;5;1;0;4;0;0;0;1;110;0;5;1;3;66;0;1;15;1;1;3;1;1;1;3;4;46;0;2;2;2;3;0;5;1;51;0;65;28;2;2;0;5;7
14;0;4;1;0;8;1;1;11;1;36;0;8;3;2;80;0;4;13;0;1;1;9;0;2;5;2;46;0;2;0;1;0;1;1;2;13;0;16;48;1;6;0;0;0
26;8;0;1;3;7;0;0;5;1;104;0;11;5;4;118;0;0;7;0;8;58;6;0;1;8;26;67;1;13;0;0;20;0;13;0;199;0;86;48;27;16;0;33;31
7;1;11;10;0;10;0;0;0;0;84;0;4;0;7;79;5;11;1;0;4;12;3;5;35;10;16;103;19;0;8;10;17;16;8;8;87;6;117;84;8;17;1;41;14
1;7;1;1;0;44;0;0;11;0;94;0;6;6;5;52;0;1;7;0;3;5;34;0;0;13;2;55;0;6;0;6;16;1;55;1;37;0;105;175;4;6;0;6;14
1;1;0;1;1;4;0;0;10;1;69;0;2;2;0;11;0;0;6;0;0;3;33;4;0;10;0;49;1;0;8;1;7;2;20;3;19;0;55;227;6;13;2;1;19
20;4;2;14;0;16;1;1;4;0;216;1;9;1;1;49;0;1;24;0;4;5;26;8;2;8;3;58;0;0;11;1;3;12;34;10;36;2;105;164;7;6;4;2;6
5;0;0;6;0;59;0;1;1;0;262;2;1;0;0;86;0;0;8;0;0;17;23;4;0;19;0;40;1;0;13;2;12;6;73;4;44;0;119;259;3;1;0;0;10
0;4;2;0;0;1;0;0;2;0;30;0;29;1;5;53;0;3;4;0;4;3;2;1;3;23;2;38;2;0;0;3;1;0;11;0;35;0;35;33;28;5;0;1;15
21;0;0;3;0;10;1;0;8;3;30;1;17;0;2;33;2;0;31;0;0;10;3;0;0;19;27;37;7;0;0;3;21;0;17;7;133;1;52;24;17;0;1;10;16
12;0;0;3;0;18;0;0;4;0;501;0;2;0;0;123;0;0;9;0;3;29;3;3;0;2;3;55;3;0;3;3;3;0;13;4;33;0;54;104;10;18;0;7;42
0;0;4;5;0;0;0;1;3;0;36;0;3;0;4;45;1;3;5;0;5;2;0;0;6;6;5;71;3;0;5;0;4;8;5;11;199;0;92;55;3;5;1;3;7
3;0;1;1;0;7;0;0;0;1;103;1;4;0;0;72;0;4;5;0;0;35;1;1;2;5;5;17;2;0;5;8;4;1;8;1;45;1;76;63;25;12;0;44;41
6;2;2;4;0;9;0;1;2;0;71;2;4;0;2;117;0;0;10;1;1;46;0;0;1;22;0;48;1;0;3;1;0;3;10;8;68;0;50;28;36;4;4;7;21
2;0;3;0;0;3;0;0;2;0;82;0;5;1;2;78;1;0;7;0;3;4;2;0;0;5;0;33;0;1;0;6;0;0;5;0;25;0;42;118;3;2;0;1;5
16;0;0;1;0;5;0;0;1;0;37;1;72;1;2;148;0;0;10;0;0;0;1;2;0;17;8;122;10;1;4;0;2;4;0;3;140;0;37;25;9;0;0;0;0
13;1;0;2;1;5;0;0;20;0;47;0;17;1;0;232;1;4;6;1;0;1;8;3;2;29;30;156;1;2;1;0;11;2;7;5;227;0;36;63;17;7;1;4;7
17;1;4;9;0;6;1;0;23;2;57;1;16;4;0;51;2;13;12;1;3;6;15;17;37;6;28;76;17;3;12;14;19;23;10;8;101;1;118;88;0;5;0;6;5
0;2;2;3;1;4;0;1;3;0;141;0;17;3;4;45;1;2;31;1;1;0;7;5;0;28;5;47;2;3;5;0;13;6;69;0;114;0;217;117;2;0;0;2;7
8;0;6;1;0;11;1;0;3;0;59;0;8;0;6;94;1;3;0;1;4;29;3;0;3;3;2;34;8;1;0;9;7;0;3;0;62;1;42;14;21;3;0;25;18
1;5;0;0;0;2;0;0;0;0;122;0;10;6;7;141;0;1;15;1;1;0;4;2;1;23;1;79;1;7;0;1;11;0;15;4;307;0;205;96;7;1;0;6;2
3;1;0;0;0;0;0;0;14;0;20;0;3;0;1;49;0;0;4;0;2;8;2;1;0;1;30;104;0;2;0;0;5;2;3;1;216;0;41;22;20;23;0;20;8
4;2;9;6;0;0;1;1;3;0;46;0;8;1;7;45;1;10;6;1;3;20;0;6;9;1;21;38;6;4;2;3;5;8;1;4;59;0;140;83;9;13;2;29;25
24;2;0;5;0;18;0;0;3;0;56;0;1;1;0;86;0;0;1;0;2;5;0;0;0;0;4;19;0;2;2;0;13;4;2;0;35;1;51;9;4;0;0;3;2
10;0;0;1;0;71;0;0;2;0;125;0;9;1;0;72;1;0;20;0;2;22;13;0;0;18;10;30;4;0;4;2;20;0;24;0;50;0;83;41;18;10;1;9;26
1;0;2;0;0;7;0;0;0;2;137;0;1;0;2;54;0;1;4;0;5;16;6;1;0;16;0;26;1;1;3;7;3;0;63;2;22;1;79;93;21;10;0;7;61
5;26;6;8;1;12;1;2;12;1;96;4;23;6;18;151;0;1;3;1;4;6;4;7;4;27;7;111;4;9;8;5;11;8;12;10;84;0;64;59;14;8;4;13;10
6;2;2;1;4;1;1;0;7;0;15;0;3;2;4;23;2;6;3;3;1;21;13;1;10;8;10;37;10;3;0;9;5;2;5;0;124;13;69;31;37;48;2;84;24
3;2;11;0;1;6;3;2;13;0;43;0;2;21;3;32;10;21;12;0;5;15;18;2;8;13;3;123;9;4;1;13;5;0;22;1;58;9;64;164;23;94;1;17;28
1;4;5;0;0;2;0;0;0;0;45;0;11;0;6;148;0;4;2;0;2;2;1;2;7;14;7;75;4;2;5;3;2;0;2;6;108;0;58;27;9;3;0;1;3
0;0;0;1;0;6;0;1;0;0;47;0;1;1;0;49;0;0;3;1;2;9;1;0;0;0;0;46;1;0;4;0;8;0;3;1;28;0;37;61;4;0;0;12;1
3;0;3;1;0;2;0;0;7;0;18;0;1;1;1;24;1;5;1;0;1;6;5;1;11;3;3;39;5;2;1;7;5;0;3;0;62;0;61;53;11;4;0;12;2
3;0;1;4;0;1;0;1;11;0;68;0;12;1;0;92;0;0;16;1;0;2;1;7;0;16;11;87;4;2;5;6;11;6;15;3;186;2;149;70;11;3;4;2;14
4;0;4;1;0;2;1;0;11;0;57;0;3;0;2;31;2;9;14;0;2;3;4;1;5;6;13;38;5;0;0;7;8;1;6;1;79;1;298;150;6;7;0;5;20
31;1;3;3;0;33;1;1;34;1;66;0;51;0;1;124;0;2;19;0;0;43;17;1;2;11;27;111;2;0;2;1;10;2;10;4;74;0;74;90;26;28;0;35;20
27;0;0;2;0;4;0;0;49;0;28;0;33;1;1;75;0;0;8;1;1;2;11;0;0;3;42;120;0;0;1;0;7;0;1;0;136;0;61;52;5;21;0;13;12
1;0;0;1;0;0;0;0;0;0;25;0;1;3;3;18;0;1;6;2;4;0;3;0;1;7;9;33;2;1;0;4;6;2;4;3;78;0;194;79;8;2;0;17;4
1;2;0;0;0;12;0;0;1;0;68;0;21;1;1;194;0;0;12;0;2;1;2;0;0;19;7;59;2;0;0;0;4;0;7;2;83;0;49;9;4;3;0;1;2
7;1;5;2;3;15;2;1;8;1;75;3;12;3;0;131;7;5;6;0;2;4;15;1;8;29;23;84;9;3;3;3;63;3;21;7;316;1;181;65;6;5;1;10;6
2;0;0;0;0;7;0;1;4;0;13;0;9;0;3;31;0;1;6;0;0;1;3;0;0;11;1;61;1;2;0;2;3;0;7;1;27;0;12;29;0;3;0;0;2
7;8;3;0;0;6;0;0;1;0;86;0;15;0;0;71;0;0;8;0;0;4;2;0;2;4;4;13;0;0;0;1;7;0;2;0;44;0;24;18;4;1;0;6;6
2;0;22;2;0;5;1;0;13;1;106;2;12;0;4;80;1;26;12;0;2;8;18;10;37;4;18;107;26;0;17;31;7;13;6;10;101;2;106;149;6;12;1;17;5
0;1;2;0;0;0;0;0;0;0;27;0;3;1;7;36;0;4;3;0;2;3;0;3;0;4;0;50;1;1;1;2;0;0;3;0;10;0;13;45;9;0;1;0;4
5;3;3;0;0;7;1;0;3;0;92;1;12;1;1;188;0;0;20;1;2;8;4;1;0;30;0;54;2;1;1;1;8;0;28;2;99;0;36;49;22;4;2;10;32
1;0;2;0;0;1;1;0;28;1;39;0;8;29;2;14;2;37;4;0;1;2;27;0;18;2;15;132;4;7;1;9;8;0;3;1;78;0;90;144;4;16;0;21;4
21;4;1;3;0;8;0;0;4;0;71;1;1;2;3;109;0;1;0;0;0;53;0;3;0;1;21;26;2;4;5;1;8;4;0;4;75;2;63;18;10;8;0;48;5
2;1;1;0;3;4;1;2;7;0;53;0;2;6;3;32;0;3;12;2;4;2;19;1;2;8;3;68;2;10;0;3;8;0;14;1;68;0;86;203;16;12;0;8;19
2;1;0;0;0;2;1;0;2;0;28;1;7;0;3;34;0;0;4;0;2;3;2;0;1;10;5;41;3;5;0;1;10;0;6;2;100;0;92;22;27;3;0;29;2
5;3;2;4;0;1;1;1;2;0;50;1;5;3;2;47;1;2;15;0;2;2;0;7;4;4;1;33;2;3;3;11;1;2;12;3;55;2;126;56;11;1;1;3;10
0;2;2;0;0;8;0;1;1;0;48;0;6;5;6;94;0;0;9;2;2;0;1;1;1;9;1;49;2;1;1;2;4;0;9;5;48;0;30;30;8;1;0;0;1
10;1;6;8;1;13;3;0;51;3;96;6;24;3;0;57;2;4;21;2;0;5;24;9;10;23;6;116;10;0;19;6;13;10;41;16;49;0;132;220;0;8;0;5;8
10;1;3;0;0;1;0;0;2;1;25;0;14;0;1;104;0;1;8;0;0;11;2;0;0;2;2;41;2;0;0;1;1;0;0;2;69;1;13;10;32;9;0;7;14
12;4;0;4;0;4;0;0;16;1;53;3;18;6;1;32;0;0;22;0;1;22;14;8;1;12;35;50;2;7;7;1;10;11;9;5;114;1;241;46;35;25;4;46;35
3;1;0;0;0;5;0;0;4;0;17;1;6;1;1;47;0;0;2;0;1;1;12;0;1;10;5;88;1;1;0;0;10;1;7;0;152;0;39;19;16;3;0;7;2
0;0;0;0;0;1;0;0;3;0;54;0;17;0;2;49;0;1;40;0;0;3;0;0;0;31;1;58;0;0;5;0;4;1;34;3;44;0;34;48;38;2;0;4;26
2;1;1;1;2;7;0;1;51;0;44;0;4;4;3;52;0;2;4;0;2;14;25;6;0;4;11;236;0;1;2;0;8;1;5;3;138;1;100;179;9;127;0;20;19
8;1;1;1;1;1;0;0;47;7;56;1;7;1;0;25;0;5;29;1;3;3;3;19;1;3;10;67;0;0;15;1;0;10;1;3;31;0;75;98;5;17;1;10;23
3;0;1;0;1;0;1;0;8;1;19;3;8;0;0;12;0;1;17;0;0;0;0;1;3;7;13;18;2;1;3;0;12;2;20;1;63;4;90;28;1;2;0;8;4
20;8;1;0;2;55;2;2;7;4;308;0;10;3;2;220;1;4;14;2;4;28;21;2;1;12;12;89;6;4;1;9;14;1;15;4;100;0;172;160;14;13;0;7;38
3;4;0;1;0;12;0;1;11;0;64;0;6;5;2;93;0;0;4;0;2;3;9;12;0;8;2;102;0;4;2;0;1;1;6;7;37;1;26;91;7;5;0;1;0
